#lambda/nm	C1
208.295	542.8
208.67	495
209.045	457.8
209.419	453.8
209.794	690.2
210.169	671
210.544	815.2
210.919	697.8
211.295	681
211.67	688.4
212.045	690
212.421	678.2
212.796	730
213.172	672.8
213.547	679.8
213.923	680.2
214.299	678.2
214.675	691.6
215.051	695
215.427	702.2
215.803	713.2
216.179	690
216.555	684.6
216.932	691
217.308	684.2
217.684	693
218.061	692.2
218.438	696.6
218.814	676.6
219.191	701.6
219.568	669.8
219.945	693.6
220.322	700.6
220.699	700.8
221.076	693.4
221.453	698.8
221.83	677
222.208	679.6
222.585	682.8
222.962	690
223.34	698.2
223.717	695.6
224.095	697.8
224.473	684.4
224.851	680.6
225.229	681.2
225.607	715.4
225.985	684
226.363	687
226.741	692.6
227.119	689
227.497	704.4
227.876	673.8
228.254	695.4
228.633	699.6
229.011	690.4
229.39	694.6
229.769	687.2
230.148	697.6
230.527	709.4
230.905	684
231.284	696.8
231.664	688.8
232.043	704
232.422	704.2
232.801	684.6
233.181	690.2
233.56	695.4
233.94	690.4
234.319	677.6
234.699	687.2
235.079	738.6
235.458	736
235.838	703.2
236.218	679.8
236.598	669.6
236.978	681.8
237.358	682.8
237.738	682.4
238.119	698
238.499	673.6
238.88	687.2
239.26	712.6
239.641	679.8
240.021	680.2
240.402	691.8
240.783	687.2
241.163	679.2
241.544	694.2
241.925	682.4
242.306	702.8
242.687	683.8
243.069	679.6
243.45	693.2
243.831	683.8
244.212	686.6
244.594	736.2
244.975	699.6
245.357	699
245.739	686.2
246.12	694
246.502	709.6
246.884	685.2
247.266	683
247.648	699.4
248.03	707.6
248.412	695.4
248.794	702.8
249.176	687.6
249.559	701.2
249.941	682.2
250.323	665.2
250.706	684
251.089	699.8
251.471	693.6
251.854	697.8
252.237	691
252.62	704
253.002	700
253.385	687
253.769	709
254.152	686.8
254.535	700.2
254.918	673.2
255.301	687
255.685	686.2
256.068	677
256.452	717.8
256.835	688.6
257.219	688.8
257.603	703
257.986	678.8
258.37	695
258.754	678.4
259.138	697.4
259.522	700.6
259.906	687.6
260.29	698.6
260.675	697.6
261.059	691
261.443	686.4
261.828	696.6
262.212	695.8
262.597	676.2
262.981	684.4
263.366	698.8
263.751	688
264.136	677
264.521	682.4
264.906	675.2
265.291	698.4
265.676	683.2
266.061	694.2
266.446	710.4
266.831	692.2
267.217	708
267.602	685.8
267.987	694
268.373	685.4
268.759	703.4
269.144	700.2
269.53	679.8
269.916	683
270.302	681
270.688	700
271.074	690.4
271.46	704.2
271.846	733.8
272.232	701
272.618	689
273.004	700.2
273.391	703.2
273.777	701.8
274.164	694.8
274.55	712.2
274.937	691.4
275.324	685
275.71	696.6
276.097	705.8
276.484	680.8
276.871	704
277.258	696.4
277.645	683.4
278.032	683.4
278.419	687
278.807	699.6
279.194	691.6
279.581	684.4
279.969	688.6
280.356	693.2
280.744	701.8
281.131	718.8
281.519	700.8
281.907	686.8
282.295	692.8
282.682	700.8
283.07	691.2
283.458	691.8
283.846	700.6
284.235	704.6
284.623	698
285.011	685.6
285.399	693.2
285.788	688.6
286.176	677.6
286.565	708.4
286.953	680
287.342	690.4
287.731	681.4
288.119	682.2
288.508	685.2
288.897	685.4
289.286	679.2
289.675	688.6
290.064	703.6
290.453	688.6
290.821	698
291.21	708.6
291.599	682.4
291.989	695.4
292.378	705.4
292.768	713
293.157	691.4
293.547	699.8
293.936	692.8
294.326	690.8
294.716	701.6
295.106	680.8
295.496	699.6
295.886	706.2
296.276	693.4
296.666	682.4
297.056	684
297.446	675
297.836	716.8
298.227	686.8
298.617	703.6
299.008	704
299.398	693.6
299.789	690
300.179	688.8
300.57	700.8
300.961	682.6
301.352	685.6
301.742	706.4
302.133	699.6
302.524	694.2
302.915	695.8
303.307	675.6
303.698	708.2
304.089	700.2
304.48	682
304.872	701.6
305.263	691.6
305.655	684.6
306.046	702
306.438	693.6
306.829	690.2
307.221	719.8
307.613	697.8
308.005	703.8
308.397	703.2
308.789	713.6
309.181	720.2
309.573	719.2
309.965	697.4
310.357	693.8
310.749	709
311.142	684.4
311.534	693.2
311.926	697.8
312.319	695.2
312.711	684
313.104	706
313.497	690
313.889	746.4
314.282	718.4
314.675	728.4
315.068	697.8
315.461	701.8
315.854	732.2
316.247	699.4
316.64	693.2
317.033	704.6
317.405	705.6
317.798	690.4
318.192	695.2
318.585	683.4
318.979	692.8
319.372	682
319.766	683.8
320.16	699.4
320.553	706.8
320.947	708
321.341	692.6
321.735	692
322.129	679.4
322.523	723
322.917	689.4
323.311	705.8
323.705	700.6
324.099	695.8
324.494	715
324.888	706.2
325.282	700
325.677	707.8
326.071	712.4
326.466	702.8
326.861	694.8
327.255	708
327.65	709.4
328.045	721.4
328.44	698.6
328.835	706.6
329.23	671.6
329.625	722.4
330.02	692.6
330.415	725.4
330.81	691.4
331.206	696.2
331.601	687
331.996	702.4
332.37	722.6
332.766	683.4
333.161	729.8
333.557	696
333.953	693.8
334.348	1086
334.744	689.6
335.14	689.6
335.536	690.4
335.932	701
336.328	696
336.724	707.6
337.12	691
337.516	692.6
337.913	697.6
338.309	707
338.705	682.4
339.102	714.8
339.498	695.4
339.895	700.6
340.291	689.4
340.688	698.4
341.085	697
341.481	694.6
341.878	695.2
342.275	720.4
342.672	689.8
343.069	686.4
343.466	681.8
343.842	710.6
344.239	684.6
344.636	698.4
345.033	685.6
345.431	690.4
345.828	694.6
346.225	691.4
346.623	730.6
347.02	692.8
347.418	708.6
347.816	705.4
348.213	682.4
348.611	696.6
349.009	687
349.407	708.8
349.805	681
350.203	682.6
350.601	708.2
350.999	688.6
351.397	742.6
351.795	698.8
352.193	693
352.57	692.8
352.969	711
353.367	677.6
353.766	679
354.164	684.2
354.563	715.8
354.961	693.2
355.36	682.6
355.759	688
356.158	678.6
356.557	681.4
356.956	673
357.355	678.6
357.754	691.4
358.153	691
358.552	721.8
358.951	685.8
359.35	702
359.75	689.8
360.149	683
360.527	663.8
360.926	682.2
361.326	689
361.726	688.2
362.125	670.6
362.525	708.2
362.925	683
363.325	682.6
363.724	682.6
364.124	680.2
364.524	680.6
364.924	682.4
365.324	698.8
365.725	668.8
366.125	696.6
366.525	694.8
366.904	678.6
367.304	674.8
367.705	705.8
368.105	696.4
368.506	684.8
368.906	675.6
369.307	685.6
369.708	686.8
370.108	669.4
370.509	694
370.91	688
371.311	680.2
371.712	693.8
372.113	678.4
372.514	670.8
372.894	676.8
373.295	680.2
373.696	696
374.097	684.6
374.499	707
374.9	687.4
375.301	679
375.703	691.6
376.105	666.4
376.506	692
376.908	694.4
377.309	682.6
377.711	683.4
378.113	684.4
378.493	683
378.895	682.6
379.297	691.2
379.699	672
380.102	692.4
380.504	687.6
380.906	689
381.308	712.8
381.71	676.4
382.113	694
382.515	679.6
382.918	692.6
383.299	680.8
383.701	687.6
384.104	689.8
384.507	670.2
384.909	681.4
385.312	674
385.715	673.6
386.118	684
386.521	663
386.924	693.4
387.327	674.2
387.709	661.4
388.112	664
388.515	675.8
388.918	686
389.322	691.4
389.725	682
390.129	711.2
390.532	687.2
390.936	679.6
391.339	673.8
391.743	675.4
392.125	676.4
392.529	682.2
392.933	698.8
393.337	684
393.74	680.6
394.144	684.2
394.548	673.2
394.953	686.2
395.357	689
395.761	684.6
396.144	682
396.548	679.6
396.952	683.6
397.357	679.8
397.761	676.4
398.166	679.4
398.57	678.2
398.975	665
399.379	686.2
399.763	741.8
400.168	686.8
400.572	682.2
400.977	684
401.382	709
401.787	697
402.192	706.4
402.597	705.8
403.002	674
403.386	694.8
403.791	699
404.197	684
404.602	678.4
405.007	685.6
405.413	684.8
405.818	675.6
406.224	676
406.608	675.8
407.014	673.4
407.42	701.6
407.825	668.4
408.231	691
408.637	685.2
409.043	699.6
409.449	671.4
409.834	670.4
410.24	679.6
410.646	698.2
411.052	700
411.458	693.2
411.865	698
412.271	695.6
412.677	686.6
413.062	695.2
413.469	685.8
413.875	712
414.282	721
414.689	691.4
415.095	699.2
415.502	673.8
415.888	688.8
416.294	672.8
416.701	728.4
417.108	677.8
417.515	694.6
417.923	683.2
418.33	717.2
418.715	693.6
419.123	689.6
419.53	684.6
419.937	692.2
420.345	702.2
420.752	683.4
421.16	696.8
421.546	689.6
421.953	693
422.361	673.4
422.769	688
423.177	679
423.585	716.2
423.992	705.2
424.379	707.8
424.787	710.4
425.195	716.4
425.603	690.2
426.011	701.2
426.419	704.2
426.806	690.6
427.214	687.2
427.623	700.4
428.031	702
428.44	688.8
428.848	708.4
429.235	710.6
429.644	686.8
430.053	689.8
430.461	708.8
430.87	720.6
431.279	701.8
431.666	680
432.075	692.2
432.484	693.2
432.893	685
433.302	715
433.711	747.6
434.099	699
434.508	685.6
434.918	679.2
435.327	697.6
435.737	692
436.125	686.2
436.534	697.8
436.944	690.4
437.353	694.8
437.763	721.4
438.173	677.4
438.561	705
438.971	675.4
439.381	688.8
439.791	688.6
440.201	660.2
440.589	696.2
440.999	697.4
441.409	692.2
441.819	676.8
442.23	697.8
442.619	698.4
443.029	685.4
443.439	696.4
443.85	696
444.26	701
444.649	696.8
445.06	679.6
445.471	677.8
445.881	688.2
446.292	706.6
446.682	713.4
447.092	672.6
447.503	747
447.914	683.8
448.325	684.6
448.715	677.6
449.126	685.4
449.537	684.8
449.948	685.4
450.338	690.2
450.75	687.6
451.161	684.2
451.572	697.6
451.984	670
452.374	664.2
452.786	686.6
453.197	690.2
453.609	688.8
453.999	673.4
454.411	677.6
454.823	698.2
455.235	688.8
455.647	676.4
456.037	696.4
456.449	667.4
456.862	687
457.274	685.2
457.665	677.2
458.077	678.8
458.489	720.8
458.902	675.2
459.293	686.2
459.705	680.8
460.118	674
460.53	689.2
460.921	684.2
461.334	689.8
461.747	675.6
462.16	696.2
462.551	702.8
462.964	684.8
463.377	671
463.79	674.6
464.182	700.6
464.595	666.8
465.008	678.2
465.421	683.8
465.813	671.4
466.226	684.2
466.64	674.2
467.053	725.2
467.445	698.2
467.859	708.6
468.272	684
468.686	689.8
469.078	673.2
469.492	665.2
469.906	676.2
470.298	679.8
470.712	671
471.126	745.8
471.54	663.2
471.933	665.4
472.347	672.2
472.761	666.4
473.175	664.2
473.568	672.4
473.982	673.2
474.397	674.2
474.79	681.8
475.204	687.2
475.619	670.6
476.033	675.6
476.426	670.4
476.841	673.8
477.256	702.6
477.649	675.6
478.064	661.4
478.479	674.4
478.872	659.2
479.287	655.8
479.702	671.6
480.118	682.6
480.511	679.6
480.927	689
481.342	669.6
481.736	677.6
482.151	669.8
482.566	692.4
482.96	686
483.376	687.2
483.792	674.6
484.186	687.4
484.602	678.8
485.017	674.2
485.412	680.8
485.827	674.6
486.243	679.4
486.638	704.2
487.054	680
487.47	693
487.865	673.4
488.281	673.6
488.697	661.6
489.092	678
489.508	662.6
489.925	681.6
490.32	661.4
490.736	682
491.153	675.4
491.548	681.2
491.964	688.6
492.381	663.2
492.776	682.6
493.193	673.8
493.61	685.2
494.006	679.6
