#lambda/nm	C1
208.295	553.2
208.67	498
209.045	463.6
209.419	461.6
209.794	697.4
210.169	661.8
210.544	809
210.919	701.4
211.295	678.2
211.67	694.2
212.045	692.6
212.421	679
212.796	733.6
213.172	679.2
213.547	676.6
213.923	685.2
214.299	672.8
214.675	695.4
215.051	689.8
215.427	688.8
215.803	723.6
216.179	691.2
216.555	680.6
216.932	686.8
217.308	688
217.684	686.8
218.061	692.2
218.438	699.6
218.814	687
219.191	695
219.568	680.2
219.945	686
220.322	693.2
220.699	692
221.076	698.4
221.453	684.4
221.83	685.2
222.208	679.4
222.585	684.6
222.962	686
223.34	695.2
223.717	689
224.095	688.2
224.473	690.6
224.851	684.6
225.229	674.4
225.607	703.2
225.985	682.8
226.363	695.6
226.741	693.8
227.119	684.4
227.497	698.2
227.876	673.6
228.254	688.4
228.633	690.2
229.011	682.6
229.39	691.4
229.769	684.6
230.148	693
230.527	709.8
230.905	682.8
231.284	686.6
231.664	674
232.043	703.6
232.422	701.4
232.801	678.2
233.181	688.4
233.56	674.6
233.94	689
234.319	665.4
234.699	684.6
235.079	731.8
235.458	730.6
235.838	708
236.218	675.2
236.598	671.4
236.978	682.8
237.358	679.4
237.738	689.6
238.119	694.2
238.499	682.6
238.88	681.4
239.26	705
239.641	673.2
240.021	680.4
240.402	695.2
240.783	687.8
241.163	684.6
241.544	688.4
241.925	692.4
242.306	703.2
242.687	679.2
243.069	691.4
243.45	698
243.831	683.8
244.212	692.8
244.594	725.8
244.975	706.8
245.357	694.2
245.739	685.4
246.12	689.8
246.502	710.8
246.884	686
247.266	696.4
247.648	704
248.03	716
248.412	691
248.794	690.6
249.176	682.6
249.559	696.4
249.941	681.8
250.323	676.8
250.706	678.2
251.089	685.6
251.471	684
251.854	686.2
252.237	695
252.62	698.4
253.002	692.2
253.385	690
253.769	700
254.152	690.4
254.535	698.2
254.918	681.2
255.301	689.4
255.685	683.2
256.068	674.2
256.452	710
256.835	695.2
257.219	690.2
257.603	704.6
257.986	671.2
258.37	701.4
258.754	665
259.138	696.8
259.522	700.4
259.906	674.8
260.29	691.8
260.675	681.4
261.059	688
261.443	679.6
261.828	698.2
262.212	690.4
262.597	670.8
262.981	676.4
263.366	690.2
263.751	688.6
264.136	677.4
264.521	687.4
264.906	682
265.291	701.8
265.676	685.6
266.061	688.2
266.446	715.4
266.831	684.4
267.217	710.4
267.602	697.8
267.987	697
268.373	681.4
268.759	702.4
269.144	694.2
269.53	688
269.916	680
270.302	690.4
270.688	695.8
271.074	690.8
271.46	701.6
271.846	721.8
272.232	691.6
272.618	676.6
273.004	691
273.391	712.6
273.777	710.6
274.164	690.6
274.55	706.6
274.937	694.6
275.324	684.6
275.71	699.2
276.097	691.6
276.484	684.4
276.871	682.6
277.258	699.2
277.645	676.8
278.032	686.8
278.419	687.2
278.807	695.2
279.194	679.4
279.581	686.8
279.969	693
280.356	699
280.744	694.4
281.131	718.2
281.519	711.8
281.907	696.4
282.295	693
282.682	706.6
283.07	690.8
283.458	696.8
283.846	708.6
284.235	709.8
284.623	711.6
285.011	683.2
285.399	694.4
285.788	686.2
286.176	679
286.565	702.2
286.953	679
287.342	683.6
287.731	685.2
288.119	678.2
288.508	674.6
288.897	687
289.286	671.6
289.675	698.6
290.064	693.6
290.453	682.4
290.821	690.8
291.21	708.4
291.599	687.2
291.989	691.6
292.378	699.8
292.768	709
293.157	694.4
293.547	710.2
293.936	695.6
294.326	683
294.716	684.8
295.106	683
295.496	698.6
295.886	699
296.276	688.4
296.666	673.6
297.056	687.8
297.446	678.6
297.836	711.4
298.227	683
298.617	693.6
299.008	711.4
299.398	692
299.789	692
300.179	689.4
300.57	709.2
300.961	690.2
301.352	679.4
301.742	693.6
302.133	691.8
302.524	682.6
302.915	688.4
303.307	672.2
303.698	701.8
304.089	700.4
304.48	688.2
304.872	702.8
305.263	702
305.655	689.6
306.046	687.4
306.438	702.8
306.829	686
307.221	709.6
307.613	701.2
308.005	698.4
308.397	705.2
308.789	717.6
309.181	722.4
309.573	709.2
309.965	708.8
310.357	685.6
310.749	706
311.142	692
311.534	681.2
311.926	698
312.319	705
312.711	685.4
313.104	705.2
313.497	696.2
313.889	734
314.282	710.4
314.675	718.2
315.068	691.6
315.461	697.6
315.854	730.8
316.247	701.8
316.64	693.4
317.033	696.6
317.405	693.4
317.798	691.6
318.192	698.4
318.585	691.4
318.979	705.4
319.372	682
319.766	691.2
320.16	710.4
320.553	710.8
320.947	717.4
321.341	693.8
321.735	698.8
322.129	679.6
322.523	721
322.917	683.2
323.311	708.4
323.705	694.8
324.099	698.6
324.494	710.2
324.888	703.8
325.282	691.8
325.677	706.4
326.071	709.6
326.466	714.4
326.861	707.8
327.255	709
327.65	702.8
328.045	707
328.44	699.6
328.835	695
329.23	686.6
329.625	713
330.02	689
330.415	713.6
330.81	692.8
331.206	698.2
331.601	685.8
331.996	701.8
332.37	713.6
332.766	670
333.161	711
333.557	685.2
333.953	694.8
334.348	1116.6
334.744	701
335.14	684.4
335.536	687.2
335.932	700.4
336.328	694
336.724	697.6
337.12	692
337.516	693.8
337.913	688.6
338.309	702.6
338.705	691.6
339.102	704.4
339.498	685.4
339.895	696.8
340.291	681.4
340.688	696.4
341.085	670
341.481	685.8
341.878	683
342.275	701.6
342.672	679.6
343.069	690.8
343.466	676.4
343.842	696.2
344.239	680
344.636	692.2
345.033	678.6
345.431	686
345.828	691.2
346.225	677.2
346.623	738.6
347.02	690.2
347.418	701.6
347.816	713.2
348.213	677.4
348.611	687.4
349.009	686.2
349.407	711.2
349.805	677.6
350.203	680.6
350.601	702
350.999	692.6
351.397	730.8
351.795	692.4
352.193	693.4
352.57	687
352.969	712.2
353.367	681.8
353.766	681
354.164	699
354.563	703.2
354.961	685
355.36	678.6
355.759	683.2
356.158	680.2
356.557	683.4
356.956	669.4
