#lambda/nm	C1
208.295	549.2
208.67	496.4
209.045	459.4
209.419	460.6
209.794	695.2
210.169	661.6
210.544	811
210.919	696.4
211.295	672.4
211.67	683.6
212.045	688.6
212.421	693.6
212.796	738.8
213.172	693.2
213.547	683.6
213.923	684.8
214.299	687.8
214.675	699.8
215.051	699.4
215.427	698
215.803	714.2
216.179	692
216.555	680
216.932	698
217.308	695.2
217.684	680.8
218.061	698.2
218.438	691.8
218.814	686.2
219.191	696
219.568	682.2
219.945	680
220.322	699.4
220.699	699.6
221.076	701.8
221.453	691.4
221.83	689.6
222.208	687.2
222.585	681.6
222.962	700
223.34	696
223.717	685.4
224.095	679.4
224.473	690.8
224.851	690.6
225.229	680.2
225.607	711.2
225.985	684.4
226.363	700.8
226.741	696
227.119	688.8
227.497	704.8
227.876	672.2
228.254	704.2
228.633	690.4
229.011	684.6
229.39	690.2
229.769	682.2
230.148	692.2
230.527	716.8
230.905	695.8
231.284	701.4
231.664	680
232.043	707.4
232.422	700.4
232.801	684
233.181	694.4
233.56	684.6
233.94	686.4
234.319	679.6
234.699	692
235.079	735
235.458	736.4
235.838	713.6
236.218	688
236.598	683.4
236.978	683
237.358	675.4
237.738	679.4
238.119	688.4
238.499	691.4
238.88	687
239.26	700.6
239.641	675.6
240.021	684.2
240.402	697.2
240.783	684.8
241.163	689.2
241.544	695.6
241.925	689.4
242.306	701
242.687	683.6
243.069	687.2
243.45	703.4
243.831	687.8
244.212	685.6
244.594	728.8
244.975	706.4
245.357	698.2
245.739	683.4
246.12	689.6
246.502	707.2
246.884	691.6
247.266	687.4
247.648	687.6
248.03	726.4
248.412	696.6
248.794	697.6
249.176	697.4
249.559	700.8
249.941	695.2
250.323	682
250.706	684.4
251.089	697.4
251.471	689.8
251.854	694.2
252.237	689.8
252.62	700.6
253.002	685.4
253.385	684.2
253.769	709.6
254.152	691
254.535	695.8
254.918	687.2
255.301	683.8
255.685	684.2
256.068	683.4
256.452	709.6
256.835	705
257.219	705.4
257.603	704
257.986	685
258.37	700
258.754	678.4
259.138	701.8
259.522	701
259.906	689.6
260.29	695.8
260.675	692.2
261.059	702.6
261.443	679.8
261.828	688
262.212	689.2
262.597	669.6
262.981	686.4
263.366	694
263.751	699.4
264.136	685
264.521	681.8
264.906	671.6
265.291	693.8
265.676	680.6
266.061	695.6
266.446	703
266.831	688.4
267.217	709
267.602	697.6
267.987	690.8
268.373	690.2
268.759	708.4
269.144	705
269.53	694
269.916	694.6
270.302	680.8
270.688	706.6
271.074	694.8
271.46	714.8
271.846	728.8
272.232	692.8
272.618	693.6
273.004	693
273.391	706.8
