#lambda/nm	C1
208.295	562.8
208.67	504.2
209.045	464.6
209.419	460
209.794	684.4
210.169	665.8
210.544	797.6
210.919	693.2
211.295	680
211.67	680.6
212.045	686.8
212.421	670.6
212.796	730.6
213.172	683.2
213.547	674.2
213.923	679
214.299	683.6
214.675	692.2
215.051	689
215.427	689.6
215.803	707.6
216.179	695.2
216.555	673.6
216.932	693.8
217.308	685.6
217.684	690
218.061	686.2
218.438	695.2
218.814	680
219.191	684.4
219.568	675.4
219.945	680.8
220.322	684.8
220.699	683.4
221.076	694.2
221.453	687.4
221.83	675.2
222.208	674.6
222.585	685
222.962	694.2
223.34	688.8
223.717	688
224.095	692
224.473	694.8
224.851	687.8
225.229	672
225.607	707.4
225.985	669.4
226.363	688
226.741	685.4
227.119	687.6
227.497	695.2
227.876	677.2
228.254	695
228.633	689.8
229.011	683.2
229.39	693.6
229.769	699.2
230.148	692.2
230.527	711
230.905	690.2
231.284	690
231.664	683
232.043	693.8
232.422	700.2
232.801	686.6
233.181	697.8
233.56	682.8
233.94	688.8
234.319	682
234.699	682.4
235.079	727.2
235.458	737
235.838	709.2
236.218	674
236.598	678
236.978	681
237.358	677.6
237.738	678
238.119	692.6
238.499	670.8
238.88	686.6
239.26	710
239.641	676.4
240.021	688
240.402	690.6
240.783	681.4
241.163	683
241.544	689.8
241.925	679
242.306	704.6
242.687	676
243.069	687.8
243.45	685.2
243.831	677.8
244.212	690.2
244.594	726
244.975	693.2
245.357	687.6
245.739	680
246.12	687.6
246.502	701
246.884	690.2
247.266	678.6
247.648	690.2
248.03	711.4
248.412	695
248.794	690
249.176	679.6
249.559	696.4
249.941	673
250.323	681
250.706	684.6
251.089	679.4
251.471	683.6
251.854	685.4
252.237	688.4
252.62	701.4
253.002	691.2
253.385	687.8
253.769	695.2
254.152	679.6
254.535	692
254.918	673
255.301	687.4
255.685	685.8
256.068	673.6
256.452	708.6
256.835	701.2
257.219	692.6
257.603	699.6
257.986	675.4
258.37	691
258.754	676.4
259.138	693.4
259.522	701.4
259.906	679.4
260.29	694.4
260.675	685.8
261.059	686.4
261.443	676.6
261.828	689.8
262.212	699.2
262.597	680.2
262.981	676
263.366	692.2
263.751	678.6
264.136	676.6
264.521	684.6
264.906	689.4
265.291	697
265.676	686
266.061	694.2
266.446	699.4
266.831	678.6
267.217	704
267.602	694.4
267.987	698.6
268.373	682.4
268.759	689.4
269.144	699.8
269.53	698.4
269.916	684
270.302	687.8
270.688	698.6
271.074	685.8
271.46	711
271.846	724.4
272.232	683.6
272.618	682
273.004	687.6
273.391	699.4
273.777	710
274.164	697
274.55	706.2
274.937	695.6
275.324	686.8
275.71	689.8
276.097	693.6
276.484	673.8
276.871	693.2
277.258	690.4
277.645	672.2
278.032	683.4
278.419	687
278.807	691.6
279.194	678.4
279.581	680.2
279.969	697.2
280.356	689.8
280.744	690.4
281.131	721
281.519	698.2
281.907	677
282.295	688.6
282.682	702.4
283.07	696.2
283.458	696.2
283.846	700.6
284.235	704.4
284.623	701.4
285.011	674.8
285.399	693.8
285.788	692.2
286.176	677.8
286.565	695.6
286.953	690.6
287.342	673.4
287.731	686.2
288.119	682
288.508	682
288.897	685.6
289.286	675.8
289.675	688
290.064	700
290.453	682.2
290.821	685.6
291.21	701.4
291.599	678.4
291.989	690.4
292.378	699.2
292.768	707.8
293.157	697.8
293.547	696.4
293.936	680.2
294.326	682
294.716	693.4
295.106	685.6
295.496	695.6
295.886	697.4
296.276	691.4
296.666	678.4
297.056	684
297.446	678
297.836	707.8
298.227	686.2
298.617	694.8
299.008	697.8
299.398	688.8
299.789	679.2
300.179	695
300.57	702
300.961	686.6
301.352	685
301.742	696.2
302.133	693
302.524	684.8
302.915	694.4
303.307	680.6
303.698	704.2
304.089	689.8
304.48	688.6
304.872	696
305.263	682.2
305.655	683.6
306.046	698.6
306.438	694.4
306.829	678.2
307.221	699.4
307.613	695.4
308.005	709.2
308.397	706.6
308.789	708.2
309.181	710.8
309.573	710.2
309.965	706.2
310.357	690.6
310.749	707.6
311.142	689.6
311.534	691
311.926	707
312.319	693.2
312.711	690.6
313.104	698.8
313.497	697.2
313.889	731.8
314.282	716.4
314.675	718.4
315.068	689.4
315.461	697
315.854	722.2
316.247	691.6
316.64	685.4
317.033	686.4
317.405	701
317.798	690.8
318.192	688.8
318.585	681.6
318.979	687.8
319.372	688
319.766	678.6
320.16	702
320.553	704.2
320.947	708.8
321.341	682
321.735	690.6
322.129	678.2
322.523	718.8
322.917	667.2
323.311	701.8
323.705	692.2
324.099	688.4
324.494	702.4
324.888	699
325.282	683.2
325.677	697.6
326.071	689.6
326.466	711.8
326.861	689.6
327.255	709.2
327.65	703.4
328.045	707.6
328.44	691.2
328.835	694.2
329.23	687.8
329.625	717
330.02	687.8
330.415	715.4
330.81	702.6
331.206	695.2
331.601	692.6
331.996	700
332.37	715
332.766	683.4
333.161	717
333.557	687
333.953	692.8
334.348	1118
334.744	687
335.14	688.4
335.536	693.6
335.932	708.8
336.328	693.2
336.724	700
337.12	689.4
337.516	695.4
337.913	697.4
338.309	702.4
338.705	692.2
339.102	699.2
339.498	681.8
339.895	701.4
340.291	681.8
340.688	701.2
341.085	677.8
341.481	692.8
341.878	694
342.275	715.4
342.672	679
343.069	685.8
343.466	680.8
343.842	696.4
344.239	680.8
344.636	691
345.033	673.4
345.431	686
345.828	688.6
346.225	682
346.623	723.8
347.02	683.6
347.418	685.4
347.816	703.8
348.213	681.4
348.611	693.2
349.009	678.2
349.407	704.6
349.805	677.2
350.203	676
350.601	719.6
350.999	679.8
351.397	746.2
351.795	683.8
352.193	691.4
352.57	694.4
352.969	702.8
353.367	680.2
353.766	680.4
354.164	684.4
354.563	693.8
354.961	684.8
355.36	686.4
355.759	687.6
356.158	677.6
356.557	676.4
356.956	676.4
357.355	676.8
357.754	688.4
358.153	686.4
358.552	712.4
358.951	687.2
359.35	701.8
359.75	677.2
360.149	678.4
360.527	671.2
360.926	666.8
361.326	683.8
361.726	685.8
362.125	683
362.525	681.2
362.925	672.4
363.325	689.8
363.724	692.8
364.124	675.4
364.524	672
364.924	682.6
365.324	701.2
365.725	666.4
366.125	691
366.525	672.4
366.904	670.4
367.304	669.4
367.705	697.8
368.105	691
368.506	689
368.906	682.4
369.307	677.2
369.708	687.8
370.108	673.2
370.509	696
370.91	681.2
371.311	694
371.712	676.8
372.113	689.8
372.514	674.6
372.894	684.2
373.295	671.8
373.696	698.4
374.097	696.4
374.499	719
374.9	679.4
375.301	680.4
375.703	693
376.105	669.8
376.506	688.4
376.908	686.6
377.309	675.4
377.711	691.8
378.113	680
378.493	680.8
378.895	680.6
379.297	692
379.699	663.4
380.102	694.2
380.504	686.8
380.906	679.2
381.308	700
381.71	678
382.113	691.8
382.515	678
382.918	675.8
383.299	677.2
383.701	694.2
384.104	680.8
384.507	654
384.909	675.4
385.312	664.4
385.715	669.8
386.118	677.8
386.521	663
386.924	701.6
387.327	669.2
387.709	668.2
388.112	664.2
388.515	681.8
388.918	682.2
389.322	683.8
389.725	670.6
390.129	701.4
390.532	683.2
390.936	680.4
391.339	668.2
391.743	679
392.125	679
392.529	686.8
392.933	695.6
393.337	669.8
393.74	683.6
394.144	680.4
394.548	673.8
394.953	675.8
395.357	690.6
395.761	676
396.144	693.8
396.548	672.4
396.952	680.8
397.357	678.4
397.761	678.2
398.166	684.8
398.57	681.6
398.975	659.4
399.379	683.2
399.763	728.2
400.168	677.4
400.572	675
400.977	674.8
401.382	698
401.787	694.8
402.192	701.6
402.597	694
403.002	669.6
403.386	686.8
403.791	705.2
404.197	672.2
404.602	685
405.007	673
405.413	683.4
405.818	695.8
406.224	677.4
406.608	678
407.014	668.2
407.42	690.4
407.825	679.2
408.231	687.6
408.637	681.8
409.043	697.8
409.449	671.2
409.834	670
410.24	681.6
410.646	696.8
411.052	692
411.458	692
411.865	696.8
412.271	691
412.677	677.8
413.062	691.8
413.469	674.8
413.875	720
414.282	703.8
414.689	686.6
415.095	688.2
415.502	677.6
415.888	690.4
416.294	670.2
416.701	737.4
417.108	674
417.515	698.6
417.923	686
418.33	702.4
418.715	691.2
419.123	680.4
419.53	677.4
419.937	691.4
420.345	693.4
420.752	673.6
421.16	702.4
421.546	687.8
421.953	697.4
422.361	662.6
422.769	681.6
423.177	675.6
423.585	703
423.992	704
424.379	697
424.787	696.8
425.195	709.6
425.603	677
426.011	692
426.419	696.6
426.806	687.4
427.214	686.4
427.623	695.6
428.031	697.8
428.44	685.8
428.848	699
429.235	704.6
429.644	684.2
430.053	683
430.461	701.6
430.87	713.2
431.279	691.2
431.666	683
432.075	683.4
432.484	690.4
432.893	687.4
433.302	708.8
433.711	743.8
434.099	690.8
434.508	681.8
434.918	671.6
435.327	687.4
435.737	684.4
436.125	688.2
436.534	698.4
436.944	687.2
437.353	703.8
