#lambda/nm	C1
208.295	559.6
208.67	501
209.045	463.8
209.419	459.6
209.794	683.6
210.169	675.8
210.544	803.6
210.919	689.4
211.295	678.4
211.67	695.4
212.045	694.2
212.421	683
212.796	729.4
213.172	681.8
213.547	690.6
213.923	691.2
214.299	679.8
214.675	694.8
215.051	687.8
215.427	694.8
215.803	704
216.179	698.4
216.555	677.2
216.932	687
217.308	686.4
217.684	687.2
218.061	692.6
218.438	694.6
218.814	675
219.191	691.2
219.568	680.8
219.945	682.4
220.322	695.8
220.699	697.8
221.076	701.2
221.453	693
221.83	678
222.208	681.4
222.585	677.8
222.962	693.6
223.34	691.2
223.717	688
224.095	687.6
224.473	684.2
224.851	686.8
225.229	672
225.607	701.6
225.985	679.4
226.363	691.4
226.741	687.4
227.119	683.2
227.497	699
227.876	675.8
228.254	692.2
228.633	690.6
229.011	686.8
229.39	695.6
229.769	690.6
230.148	690.8
230.527	717.6
230.905	689.8
231.284	682.4
231.664	684.2
232.043	706.4
232.422	691.4
232.801	686
233.181	699.2
233.56	689.6
233.94	684
234.319	673.8
234.699	691.2
235.079	730.6
235.458	735
235.838	715.2
236.218	681
236.598	680.6
236.978	684
237.358	685.4
237.738	690
238.119	693.4
238.499	680.4
238.88	689.4
239.26	705.6
239.641	671
240.021	681
240.402	685.2
240.783	682
241.163	684.6
241.544	685
241.925	691.8
242.306	708.4
242.687	681.2
243.069	687.4
243.45	704
243.831	672.2
244.212	692.6
244.594	729.2
244.975	695.4
245.357	687
245.739	684.8
246.12	689.2
246.502	713
246.884	691
247.266	691.8
247.648	685.4
248.03	714.4
248.412	694.8
248.794	696.8
249.176	683.2
249.559	697.2
249.941	686.2
250.323	683
250.706	683.6
251.089	691.6
251.471	689.8
251.854	688.4
252.237	693
252.62	690
253.002	691.8
253.385	681
253.769	705
254.152	680.4
254.535	693.2
254.918	677.4
255.301	684.4
255.685	686.2
256.068	689.6
256.452	712.8
256.835	700.2
257.219	698.2
257.603	709
257.986	682
258.37	688.4
258.754	675
259.138	695
259.522	697
259.906	683.4
260.29	691.6
260.675	685.4
261.059	690.6
261.443	683.2
261.828	695.2
262.212	684.6
262.597	673.8
262.981	684.4
263.366	696.8
263.751	686.8
264.136	687
264.521	688
264.906	683.6
265.291	692.4
265.676	686.8
266.061	701
266.446	714.8
266.831	686
267.217	709
267.602	688.2
267.987	690.8
268.373	685.4
268.759	700.8
269.144	694
269.53	679.8
269.916	677.4
270.302	676.4
270.688	694.8
271.074	690.4
271.46	702
271.846	723
272.232	693.2
272.618	684.8
273.004	695.4
273.391	709
273.777	702.8
274.164	705.8
274.55	701.6
274.937	692.6
275.324	687
275.71	693.6
276.097	696.6
276.484	686.4
276.871	688.4
277.258	688.8
277.645	675.2
278.032	685
278.419	684.8
278.807	692.4
279.194	679
279.581	682.2
279.969	690.8
280.356	696.4
280.744	693
281.131	713.8
281.519	700.2
281.907	687.6
282.295	681.4
282.682	704.2
283.07	691
283.458	697.8
283.846	715.4
284.235	706
284.623	710
285.011	693.4
285.399	693
285.788	693.8
286.176	678.2
286.565	708
286.953	686.8
287.342	684.6
