#lambda/nm	C1
208.295	542.8
208.67	490.2
209.045	458.8
209.419	453.4
209.794	698
210.169	668.6
210.544	810.2
210.919	690
211.295	684
211.67	686.6
212.045	690.8
212.421	687.6
212.796	729
213.172	686.4
213.547	683.4
213.923	683.8
214.299	690.6
214.675	699.4
215.051	683.2
215.427	695.4
215.803	709.6
216.179	692.2
216.555	682.8
216.932	694.2
217.308	684.8
217.684	694.2
218.061	686
218.438	684.4
218.814	682
219.191	705.2
219.568	684.8
219.945	686
220.322	703.4
220.699	701.6
221.076	694.2
221.453	694.2
221.83	687.6
222.208	680.4
222.585	685.2
222.962	686.8
223.34	690.2
223.717	690.6
224.095	685.8
224.473	695
224.851	684
225.229	671.4
225.607	705.6
225.985	679.2
226.363	680.8
226.741	692.2
227.119	687.2
227.497	702.2
227.876	665.6
228.254	700
228.633	696
229.011	685.8
229.39	701.2
229.769	699.4
230.148	702.4
230.527	716.6
230.905	705
231.284	691.6
231.664	686.2
232.043	704
232.422	698
232.801	689
233.181	697.8
233.56	682.8
233.94	687.6
234.319	671.2
234.699	688.4
235.079	740
235.458	729.2
235.838	707.4
236.218	685.2
236.598	678.4
236.978	679.6
237.358	679.4
237.738	689
238.119	693.6
238.499	685.4
238.88	696.2
239.26	704.6
239.641	678
240.021	680.6
240.402	690.8
240.783	681.4
241.163	687.8
241.544	696.2
241.925	682.2
242.306	705.6
242.687	674.6
243.069	692.8
243.45	687.8
243.831	676.2
244.212	693
244.594	736
244.975	701.4
245.357	689.2
245.739	676.8
246.12	687.6
246.502	704.4
246.884	683.6
247.266	691.6
247.648	697.8
248.03	719.4
248.412	690.6
248.794	695.8
249.176	685.2
249.559	695.8
249.941	682.6
250.323	680.6
250.706	680.4
251.089	689.8
251.471	692
251.854	701.6
252.237	687
252.62	703.8
253.002	686
253.385	692.8
253.769	702.8
254.152	692.4
254.535	697.2
254.918	686.6
255.301	687.8
255.685	690.2
256.068	681
256.452	717
256.835	701.8
257.219	696.6
257.603	713.4
257.986	692.6
258.37	705.8
258.754	683.6
259.138	703.8
259.522	708.8
259.906	693
260.29	694.6
260.675	688.4
261.059	698.4
261.443	679.4
261.828	701
262.212	696.8
262.597	680
262.981	682
263.366	696.4
263.751	691.4
264.136	689.2
264.521	685.2
264.906	678.6
265.291	711.8
265.676	684.4
266.061	697
266.446	717.6
266.831	693.4
267.217	714.6
267.602	698.4
267.987	697.4
268.373	679
268.759	706.8
269.144	692
269.53	680.8
269.916	695.4
270.302	683.2
270.688	701.2
271.074	697.4
271.46	706.8
271.846	723.4
272.232	696.6
272.618	685.2
273.004	685
273.391	703.2
273.777	722
274.164	698.4
274.55	707.6
274.937	699.2
275.324	696.6
275.71	710.2
276.097	704
276.484	677.2
276.871	698.2
277.258	696.6
277.645	681.8
278.032	696.8
278.419	693.4
278.807	688.2
279.194	674.8
279.581	685.2
279.969	696.8
280.356	693.6
280.744	688.8
281.131	722.8
281.519	703.6
281.907	688
282.295	683.6
282.682	696.4
283.07	691.8
283.458	700
283.846	704.2
284.235	700.2
284.623	703.2
285.011	681.6
285.399	687.2
285.788	691.2
286.176	681.8
286.565	695.6
286.953	687.8
287.342	684.8
287.731	685.8
288.119	681.8
288.508	690.4
288.897	698.6
289.286	687.6
289.675	702
290.064	704.8
290.453	683.8
290.821	681.8
291.21	714.4
291.599	685.8
291.989	695.2
292.378	701.6
292.768	711
293.157	693.2
293.547	702.6
293.936	685
294.326	679
294.716	697.6
295.106	693
295.496	707.6
295.886	700.6
296.276	692.2
296.666	686.2
297.056	685.4
297.446	678.2
297.836	711
298.227	696.2
298.617	692.8
299.008	714.2
299.398	685.8
299.789	682.6
300.179	701.2
300.57	710.2
300.961	688.6
301.352	693.8
301.742	703.8
302.133	694.4
302.524	690
302.915	701.6
303.307	683.4
303.698	703.6
304.089	695.6
304.48	697.8
304.872	707.8
305.263	702
305.655	697.4
306.046	706.2
306.438	691.6
306.829	687.4
307.221	705
307.613	705.2
308.005	709.2
308.397	702
308.789	716.2
309.181	722.6
309.573	717.6
309.965	700.8
310.357	695
310.749	710
311.142	695
311.534	695.6
311.926	700
312.319	691.6
312.711	675.4
313.104	711.2
313.497	691.2
313.889	736.6
314.282	710.8
314.675	725
315.068	703.2
315.461	710.2
315.854	725.6
316.247	703.2
316.64	699
317.033	699
317.405	707
317.798	698
318.192	703.8
318.585	693
318.979	707.2
319.372	679.8
319.766	689.8
320.16	714.2
320.553	709
320.947	716.6
321.341	696.8
321.735	694.4
322.129	676.2
322.523	725.6
322.917	680.6
323.311	706
323.705	701.8
324.099	702.8
324.494	712.6
324.888	703
325.282	692.8
325.677	708
326.071	709.4
326.466	710.2
326.861	697.6
327.255	706.2
327.65	717.6
328.045	717.8
328.44	694.8
