#lambda/nm	C1
208.295	554.4
208.67	495.8
209.045	458.4
209.419	460.8
209.794	693
210.169	660.6
210.544	807.4
210.919	697.2
211.295	674.8
211.67	689.6
212.045	687.2
212.421	687.6
212.796	727
213.172	686.4
213.547	685.8
213.923	687.6
214.299	682.6
214.675	700.4
215.051	693.2
215.427	696.4
215.803	703.4
216.179	685.8
216.555	687.6
216.932	697.4
217.308	690.4
217.684	690.6
218.061	694.4
218.438	697.8
218.814	690.6
219.191	697
219.568	682.8
219.945	679
220.322	691.2
220.699	694.8
221.076	702.4
221.453	688.8
221.83	680.8
222.208	685.8
222.585	698.6
222.962	688.8
223.34	687.6
223.717	691.2
224.095	685.6
224.473	693.4
224.851	682.2
225.229	680.8
225.607	708.4
225.985	675.8
226.363	685.4
226.741	684.6
227.119	688.4
227.497	707
227.876	672.4
228.254	696.8
228.633	694.4
229.011	689.6
229.39	685
229.769	688.4
230.148	695.4
230.527	713.8
230.905	692.4
231.284	692.2
231.664	684
232.043	699.6
232.422	693.6
232.801	673.2
233.181	694
233.56	691.6
233.94	698.6
234.319	679.2
234.699	692
235.079	740
235.458	733.8
235.838	706.6
236.218	675.2
236.598	673.8
236.978	681.8
237.358	687.8
237.738	681.4
238.119	699.4
238.499	670.2
238.88	696.2
239.26	712.2
239.641	673.2
240.021	676.2
240.402	689.6
240.783	676.8
241.163	693.6
241.544	695.8
241.925	686.6
242.306	699.2
242.687	680.6
243.069	694.4
243.45	700.4
243.831	681.8
244.212	687.4
244.594	727.6
244.975	706.6
245.357	694
245.739	683.8
246.12	684.8
246.502	710.6
246.884	699.2
247.266	698
247.648	694.8
248.03	709.8
248.412	698.6
248.794	694.2
249.176	692.4
249.559	692.6
249.941	673.6
250.323	678.8
250.706	688
251.089	694.2
251.471	689.6
251.854	692.2
252.237	686.8
252.62	700.8
253.002	682.4
253.385	692.2
253.769	704.4
254.152	690.4
254.535	694.6
254.918	673.2
255.301	688.2
255.685	688.2
256.068	676.2
256.452	721.2
256.835	693.8
257.219	694.2
257.603	696.8
257.986	679.4
258.37	702.8
258.754	688.6
259.138	689.6
259.522	702
259.906	692.4
260.29	692.8
260.675	689.4
261.059	694.8
261.443	681.8
261.828	695.2
262.212	696.6
262.597	680.8
262.981	689.4
263.366	693.2
263.751	691.4
264.136	686
264.521	684.8
264.906	681.8
265.291	699
265.676	683.6
266.061	698.2
266.446	702.6
266.831	693.6
267.217	707.6
267.602	694.4
267.987	692.6
