#lambda/nm	C1
208.295	559
208.67	500.4
209.045	464.8
209.419	462.2
209.794	688.2
210.169	672.8
210.544	801.2
210.919	687
211.295	674.2
211.67	685.2
212.045	690.6
212.421	684
212.796	725.6
213.172	675.8
213.547	678
213.923	680.2
214.299	681.4
214.675	685
215.051	691.4
215.427	690.6
215.803	713.4
216.179	683.4
216.555	685.4
216.932	696.4
217.308	690.2
217.684	685.4
218.061	692
218.438	695
218.814	675.4
219.191	697.6
219.568	685.8
219.945	689.4
220.322	687.8
220.699	693.2
221.076	694.4
221.453	698.8
221.83	685.4
222.208	684.8
222.585	684.8
222.962	689
223.34	688.2
223.717	690.4
224.095	688.4
224.473	686.8
224.851	682.8
225.229	679
225.607	703.4
225.985	677.8
226.363	679.2
226.741	688.2
227.119	683.2
227.497	699.4
227.876	675.4
228.254	687
228.633	694
229.011	679.6
229.39	694.8
229.769	693.4
230.148	690.2
230.527	707.6
230.905	684.8
231.284	682.6
231.664	684.8
232.043	697
232.422	698.8
232.801	681.2
233.181	697.8
233.56	689.4
233.94	685.4
234.319	675
234.699	690.2
235.079	727.2
235.458	734.6
235.838	694.6
236.218	673.8
236.598	680
236.978	686.4
237.358	683
237.738	686.4
238.119	691.4
238.499	674.6
238.88	684.2
239.26	703.4
239.641	670
240.021	682.6
240.402	680.2
240.783	678.2
241.163	679.8
241.544	683.4
241.925	685.4
242.306	706.2
242.687	668.4
243.069	684.8
243.45	693.4
243.831	676.2
244.212	683
244.594	730.6
244.975	704.4
245.357	692.6
245.739	682.6
246.12	690.6
246.502	704.6
246.884	686.8
247.266	693.6
247.648	695.8
248.03	707
248.412	698.4
248.794	692
249.176	682.2
249.559	702.6
249.941	682.4
250.323	685
250.706	676.6
251.089	686.8
251.471	696.8
251.854	682.6
252.237	692.8
252.62	691.2
253.002	693.2
253.385	694.4
253.769	694.4
254.152	694.2
254.535	696.6
254.918	681.6
255.301	687.6
255.685	690
256.068	677.8
256.452	715.6
256.835	700.6
257.219	697
257.603	708.6
257.986	677
258.37	695
258.754	680.4
259.138	694.6
259.522	698.2
259.906	684.6
260.29	695.2
260.675	684
261.059	692.6
261.443	681
261.828	691.4
262.212	693
262.597	681.6
262.981	684.4
263.366	688
263.751	689.6
264.136	681.2
264.521	690.4
264.906	670.6
265.291	697.4
265.676	674
266.061	688.4
266.446	701
266.831	679.2
267.217	710
267.602	687.6
267.987	690
268.373	678
268.759	696.8
269.144	682.4
269.53	679.4
269.916	680.4
270.302	682.6
270.688	681.8
271.074	691.2
271.46	693.4
271.846	718.6
272.232	681.4
272.618	679.8
273.004	683.8
273.391	700.8
273.777	707
274.164	689.6
274.55	702.2
274.937	693
275.324	680.8
275.71	687.2
276.097	701.6
276.484	675.8
276.871	679.6
277.258	687.2
277.645	668.8
278.032	675.8
278.419	684
278.807	691.4
279.194	679.2
279.581	681.6
279.969	692.6
280.356	695.6
280.744	688.2
281.131	714.8
281.519	702.2
281.907	687.6
282.295	691.8
282.682	694.6
283.07	695.4
283.458	702
283.846	702.8
284.235	706
284.623	702.4
285.011	677.2
285.399	693.2
285.788	693
286.176	674
286.565	710.2
286.953	684.8
287.342	689.6
287.731	678.4
288.119	676.2
288.508	692
288.897	692.8
289.286	677.6
289.675	686
290.064	702.4
290.453	693
290.821	691.8
291.21	709.4
291.599	687
291.989	691.8
292.378	699
292.768	707.2
293.157	698.2
293.547	696.4
293.936	679.4
294.326	679
294.716	687.8
295.106	682.8
295.496	698.2
