#lambda/nm	C1
208.295	561
208.67	503.2
209.045	464
209.419	468.2
209.794	691.2
210.169	670.2
210.544	815.2
210.919	692.6
211.295	669.8
211.67	680.6
212.045	686.2
212.421	681.8
212.796	726
213.172	680.6
213.547	678.8
213.923	686.4
214.299	677.8
214.675	691.8
215.051	689.4
215.427	699.4
215.803	709.8
216.179	680.8
216.555	687.2
216.932	693.4
217.308	681.6
217.684	681.2
218.061	687.8
218.438	682.8
218.814	672.4
219.191	690.6
219.568	675
219.945	684.4
220.322	687.8
220.699	684.4
221.076	693.8
221.453	696.4
221.83	680.6
222.208	676
222.585	680.2
222.962	696.8
223.34	689.8
223.717	687.8
224.095	689
224.473	686.2
224.851	680.4
225.229	674.6
225.607	695
225.985	678
226.363	690.8
226.741	694.2
227.119	691.2
227.497	707.2
227.876	672.2
228.254	690
228.633	691
229.011	690.6
229.39	682
229.769	693.2
230.148	695.2
230.527	714.2
230.905	683.2
231.284	690.4
231.664	673.4
232.043	704.4
232.422	698.2
232.801	686
233.181	700
233.56	683.6
233.94	684.4
234.319	668.4
234.699	683.4
235.079	738.2
235.458	726.2
235.838	705.6
236.218	681
236.598	671.8
236.978	683
237.358	680.4
237.738	677.4
238.119	689
238.499	682.6
238.88	691
239.26	707.6
239.641	678.4
240.021	677
240.402	683.6
240.783	682.8
241.163	691.2
241.544	691.2
241.925	682
242.306	706.2
242.687	684
243.069	686
243.45	686.2
243.831	680
244.212	683.8
244.594	727.2
244.975	691.6
245.357	690.2
245.739	678.8
246.12	692
246.502	697.4
246.884	688.4
247.266	683
247.648	685.8
248.03	714.6
248.412	691.4
248.794	691
249.176	682.4
249.559	694.6
249.941	676.8
250.323	678.6
250.706	685.4
251.089	683.4
251.471	683.8
251.854	681.6
252.237	686.2
252.62	695.4
253.002	691.8
253.385	679.4
253.769	700.6
254.152	685.8
254.535	694.2
254.918	677.6
255.301	685.2
255.685	683.4
256.068	680.4
256.452	717.2
256.835	702.4
257.219	698
257.603	706.2
257.986	678
258.37	693.4
258.754	676.4
259.138	697.6
259.522	692.4
259.906	679
260.29	688.4
260.675	681.6
261.059	685.6
261.443	675.2
261.828	697
262.212	689.8
262.597	664
262.981	681
263.366	701.6
263.751	683.6
264.136	680
264.521	678.8
264.906	672.4
265.291	699.4
265.676	682.4
266.061	690.6
266.446	710.6
266.831	689.6
267.217	702.2
267.602	685.4
267.987	678.6
268.373	684.4
268.759	697.6
269.144	699.6
269.53	681.2
269.916	677
270.302	683
270.688	694
271.074	686.2
271.46	701.2
271.846	723.2
272.232	684
272.618	675.2
273.004	686.6
273.391	689.4
273.777	704
274.164	689
274.55	698.2
274.937	691.8
275.324	683.8
275.71	681.8
276.097	685.8
276.484	674
276.871	689.4
277.258	685.8
277.645	671
278.032	681.2
278.419	677
278.807	681
279.194	680.2
279.581	679.6
279.969	694.6
280.356	684.2
280.744	690.2
281.131	711.8
281.519	698.6
281.907	683
282.295	680.2
282.682	702
283.07	682.2
283.458	693.2
283.846	704.6
284.235	697.4
284.623	705.2
285.011	671.4
285.399	683.8
285.788	682.6
286.176	684
286.565	703.4
286.953	688.2
287.342	683.2
287.731	686.6
288.119	680.2
288.508	686.4
288.897	690.2
289.286	674.4
289.675	689.8
290.064	705.6
290.453	681.6
290.821	676.2
291.21	702.4
291.599	678
291.989	683.8
292.378	686.8
292.768	706
293.157	693.8
293.547	694.2
293.936	686
294.326	687.4
294.716	691.2
295.106	685.8
295.496	690.8
295.886	701.2
296.276	685.8
296.666	680.6
297.056	683.2
297.446	676.6
297.836	704.4
298.227	682.8
298.617	691.4
299.008	701.2
299.398	688.6
299.789	688
300.179	686
300.57	707.2
300.961	679.8
301.352	680
301.742	693.2
302.133	685.6
302.524	678.6
302.915	696
303.307	680.6
303.698	701
304.089	690.4
304.48	683.4
304.872	698.8
305.263	692.4
305.655	680.6
306.046	701.2
306.438	695.2
306.829	678.2
307.221	704.6
307.613	694.6
308.005	704
308.397	702.6
308.789	704.2
309.181	731.8
309.573	706.2
309.965	705.4
310.357	694.8
310.749	704.8
311.142	688.4
311.534	686.8
311.926	701.8
312.319	688
312.711	679.6
313.104	704.6
313.497	692.4
313.889	737.8
314.282	715.2
314.675	714.4
315.068	696.4
315.461	696.6
315.854	727
316.247	697.8
316.64	690.8
317.033	685.4
317.405	701
317.798	692.4
318.192	698.6
318.585	679.4
318.979	691
319.372	687
319.766	687
320.16	695.8
320.553	701.8
320.947	706.6
321.341	685.2
321.735	691.8
322.129	680.4
322.523	713.4
322.917	683.2
323.311	698.2
323.705	694.4
324.099	690.2
324.494	717
324.888	705.8
325.282	689.6
325.677	704
326.071	706.4
326.466	701
326.861	690.4
327.255	704.2
327.65	706
328.045	709.8
328.44	695.6
328.835	691.6
329.23	676.2
329.625	717.2
330.02	681.8
330.415	717.8
330.81	695.8
331.206	687.6
331.601	693.6
331.996	697.6
332.37	714.6
332.766	679
333.161	721.2
333.557	677.4
333.953	700.2
334.348	1073.2
334.744	693
335.14	687
335.536	691.4
335.932	707.2
336.328	693.6
336.724	693.8
337.12	683.4
337.516	695.8
337.913	694
338.309	715.2
338.705	686.2
339.102	697.2
339.498	680.6
339.895	704.4
340.291	687.4
340.688	700.8
341.085	686.6
341.481	685.6
341.878	686.4
342.275	718.6
342.672	681
343.069	685.4
343.466	677.8
343.842	704.6
344.239	680.2
344.636	680.2
345.033	678.6
345.431	679.2
345.828	697.8
346.225	678.6
346.623	725.8
347.02	690.8
347.418	705
347.816	707.2
348.213	677.8
348.611	687.8
349.009	679.6
349.407	703.4
349.805	672.6
350.203	680.4
350.601	693.6
350.999	683
351.397	751.2
351.795	685.4
352.193	695
352.57	695.4
352.969	692.2
353.367	673
353.766	675.4
354.164	688.6
354.563	695.8
354.961	685
355.36	677.2
355.759	677.4
356.158	677.4
356.557	674.8
356.956	673.8
357.355	675.6
357.754	694
358.153	685.8
358.552	713.6
358.951	679.4
359.35	699.6
359.75	679.2
360.149	676
360.527	669.6
360.926	675
361.326	687.2
361.726	680.6
362.125	677.6
362.525	691
362.925	679.6
363.325	685.8
363.724	690
364.124	669.6
364.524	670
364.924	679.2
365.324	694.4
365.725	664
366.125	682
366.525	685
366.904	671.6
367.304	659.4
367.705	703
368.105	695.6
368.506	673.8
368.906	684
369.307	675.2
369.708	700
370.108	676.6
370.509	695.8
370.91	668.6
371.311	690.4
371.712	680.8
372.113	674.8
372.514	668.8
372.894	676.4
373.295	670.4
373.696	696.2
374.097	686.8
374.499	719.2
374.9	694.2
375.301	686
375.703	690.8
376.105	676.6
376.506	689.4
376.908	680.6
377.309	684
377.711	676.8
378.113	669.6
378.493	679
378.895	674.6
379.297	678.2
379.699	662.8
380.102	679.8
380.504	672.2
380.906	672.6
381.308	700.2
381.71	676.2
382.113	681.8
382.515	676.2
382.918	684.4
383.299	678.8
383.701	692.8
384.104	684.4
384.507	657.4
384.909	679.2
385.312	661
385.715	670.4
386.118	679.4
386.521	670
386.924	683.6
387.327	676.6
387.709	669.4
388.112	664.4
388.515	676.4
388.918	687.2
389.322	683.4
389.725	670.6
390.129	707
390.532	681.6
390.936	675.2
391.339	668.6
391.743	691
392.125	669.8
392.529	685.2
392.933	692.4
393.337	681.4
393.74	677.4
394.144	679.4
394.548	670.8
394.953	676.2
395.357	682.8
395.761	676.2
396.144	676.4
396.548	677.2
396.952	680.4
397.357	684.4
397.761	674.4
398.166	677.6
398.57	679.6
398.975	671.4
399.379	683.6
399.763	735.6
400.168	681.6
400.572	666.6
400.977	670.4
401.382	699.4
401.787	690.6
402.192	697.6
402.597	702.2
403.002	663
403.386	693.2
403.791	706.6
404.197	675.2
404.602	680
405.007	682
405.413	680.4
405.818	681.6
406.224	681.4
406.608	675
407.014	669
407.42	696
407.825	676.4
408.231	691.6
408.637	685.2
409.043	700.6
409.449	676
409.834	672.2
410.24	692
410.646	701.8
411.052	695.8
411.458	691.8
411.865	687.4
412.271	686.2
412.677	687.2
413.062	683.4
413.469	675
413.875	710.4
414.282	691.6
414.689	682
415.095	693.2
415.502	672
415.888	690.2
416.294	667.6
416.701	729.2
417.108	667.6
417.515	692.6
417.923	687
418.33	708.4
418.715	693
419.123	686.6
419.53	679
419.937	688.8
420.345	709.6
420.752	673.2
421.16	708.6
421.546	678.2
421.953	692
422.361	665.8
422.769	691.2
423.177	672.4
423.585	713
423.992	710.4
424.379	695.8
424.787	693.8
425.195	699.6
425.603	677
426.011	700.2
426.419	709.2
426.806	685.4
427.214	681
427.623	689.2
428.031	695.6
428.44	687
428.848	697.4
429.235	702.6
429.644	685.6
430.053	687.8
430.461	703.8
430.87	713.8
431.279	693
431.666	682.4
432.075	692.6
432.484	698.8
432.893	686.4
433.302	707.2
433.711	744
434.099	693.4
434.508	684.4
434.918	681
435.327	699.6
435.737	695.8
436.125	686.6
436.534	689
436.944	698.6
437.353	710.4
437.763	722.2
438.173	688.2
438.561	703.2
438.971	689
439.381	694.2
439.791	704
440.201	683.4
440.589	716.6
440.999	719.8
441.409	699
441.819	698.2
442.23	713
442.619	714
443.029	708.6
443.439	706.8
443.85	728.6
444.26	728.6
444.649	714.8
445.06	710
445.471	711
445.881	712.4
446.292	734.6
446.682	737.8
447.092	703.2
447.503	779
447.914	725.2
448.325	718.4
448.715	724.4
449.126	704.6
449.537	724.2
449.948	727.2
450.338	720.4
450.75	737.2
451.161	733.2
451.572	730.4
451.984	717.4
452.374	701.8
452.786	721.4
453.197	728.6
453.609	730
453.999	707.4
454.411	715.8
454.823	740
455.235	719.4
455.647	715
456.037	732.6
456.449	706.6
456.862	714
457.274	733.6
457.665	719
458.077	734.6
458.489	767.2
458.902	713.4
459.293	725.6
459.705	722
460.118	727
460.53	728
460.921	724
461.334	735.4
461.747	729.6
462.16	748.8
462.551	744.6
462.964	736
463.377	716.6
463.79	724
464.182	742.6
464.595	719.6
465.008	734.6
465.421	743.6
465.813	731
466.226	737
466.64	728.4
467.053	779.8
467.445	742
467.859	741.6
468.272	739.6
468.686	742.8
469.078	731.6
469.492	717
469.906	736.8
470.298	741
470.712	724.6
471.126	789.8
471.54	716.2
471.933	723.8
472.347	725.2
472.761	720.4
473.175	712.4
473.568	728.2
473.982	728.2
474.397	734.6
474.79	734.4
475.204	736.6
475.619	727.8
476.033	744.6
476.426	728.4
476.841	722.8
477.256	763
477.649	723.2
478.064	718.6
478.479	729.8
478.872	725.2
479.287	711
479.702	727.6
480.118	733
480.511	728.8
480.927	728
481.342	723.4
481.736	728.6
482.151	710.8
482.566	732.4
482.96	723.4
483.376	732.4
483.792	718.6
484.186	726.6
484.602	715.2
485.017	723
485.412	728.8
485.827	727.4
486.243	725.4
486.638	747.4
487.054	729.8
487.47	732.2
487.865	716.4
488.281	713.4
488.697	714
489.092	730.6
489.508	713
489.925	733.4
490.32	709.6
490.736	728
491.153	735.6
491.548	726.8
491.964	731.4
492.381	714.8
492.776	727.2
493.193	724
493.61	729.2
494.006	716.6
494.422	731.8
494.84	713.6
495.235	733.4
495.652	724.2
496.069	720
496.465	709.8
496.883	715.4
497.3	742.8
497.696	703.4
498.113	723
498.509	701.8
498.927	706.2
499.344	706.4
499.741	711.6
500.158	718.6
500.576	722.4
500.973	706.6
501.39	708
501.787	708
502.205	708.8
502.623	710
503.02	707.4
503.438	696.8
503.856	705.4
504.253	713.4
504.671	715.6
505.068	695.6
505.486	707.4
505.905	732.6
506.302	705.8
506.72	719.8
507.118	702.6
507.536	699.2
507.955	709.4
508.352	718
508.771	720.6
509.169	706.2
509.587	707.2
510.006	715
510.404	698.8
510.823	705.2
511.221	702
511.64	701.2
512.038	716.8
512.457	697.2
512.877	708.2
513.275	702.6
513.694	697.2
514.092	701.4
514.512	702.4
514.91	704.6
515.33	703.4
515.749	709.4
516.148	705.2
516.568	711.6
516.966	706.2
517.386	701
517.785	696.2
518.205	700.2
518.603	691
519.024	694.4
519.444	700.8
519.843	710.4
520.263	710.6
520.662	700.4
521.082	698.2
521.481	705.4
521.902	698.8
522.301	695.2
522.722	707
523.121	702.2
523.542	689.6
523.963	689.8
524.362	695.6
524.783	697
525.183	691.8
525.604	700.8
526.003	683
526.425	691.4
526.824	695.8
527.246	702.8
527.646	707.2
528.067	689.2
528.467	693.4
528.888	684.6
529.289	691.6
529.71	685.8
530.11	676.8
530.532	684.8
530.932	679.6
531.354	679.2
531.755	736
532.176	704.2
532.577	681.2
532.999	695
533.4	684.2
533.822	705.4
534.223	698
534.645	689
535.046	685.6
535.468	691.8
535.869	705.6
536.292	681.2
536.693	728.4
537.115	693.4
537.516	686.6
537.939	685
538.34	700.2
538.742	695.8
539.165	693.6
539.566	681.8
539.989	679.8
540.391	679.4
540.814	689.6
541.216	689
541.639	690.8
542.041	702.4
542.464	683.8
542.866	678.8
543.268	673.2
543.691	686.8
544.093	693.6
544.517	710
544.919	683.6
545.343	711.2
545.745	675.4
546.147	681
546.571	679.4
546.974	677.8
547.398	692.4
547.8	693.2
548.224	683.8
548.627	683.4
549.03	690.2
549.454	680.8
549.857	671.8
550.281	671
550.684	681.6
551.087	697.2
551.512	686
551.915	677.8
552.34	680.4
552.743	674
553.146	678.2
553.571	677.4
553.975	698.4
554.399	673.8
554.803	732.6
555.207	678.6
555.632	665.6
556.036	686.8
556.461	669.2
556.865	680.8
557.268	671.2
557.694	671.2
558.098	683
558.502	688.8
558.927	675.6
559.332	678
559.736	680.2
560.162	679.2
560.566	676
560.992	686.4
561.396	675.6
561.801	674
562.227	685.2
562.631	672
563.036	677
563.462	687.4
563.867	678.8
564.272	663.6
564.698	674.2
565.103	660.8
565.508	693.6
565.935	670.4
566.34	676.8
566.745	693.4
567.172	668.2
567.577	700.6
567.982	696.8
568.409	678.8
