#lambda/nm	C1
208.295	533
208.67	484
209.045	446.8
209.419	454
209.794	685.8
210.169	662
210.544	815.8
210.919	689.8
211.295	674
211.67	692.2
212.045	688
212.421	683
212.796	722.8
213.172	686.2
213.547	682
213.923	689.8
214.299	682
214.675	690.8
215.051	692.8
215.427	696.6
215.803	704.8
216.179	684.2
216.555	675.6
216.932	697.4
217.308	688
217.684	689.2
218.061	694.8
218.438	682.4
218.814	675.6
219.191	702.8
219.568	678
219.945	670
220.322	692.8
220.699	688.8
221.076	694.4
221.453	697.2
221.83	689.6
222.208	677.6
222.585	691.8
222.962	689
223.34	689.6
223.717	691
224.095	684.2
224.473	684.4
224.851	681.8
225.229	673.6
225.607	697.4
225.985	674.4
226.363	685
226.741	692.2
227.119	688.6
227.497	707
227.876	667.4
228.254	700
228.633	692.4
229.011	687.4
229.39	694.6
229.769	696.8
230.148	701.2
230.527	711.8
230.905	692
231.284	705
231.664	691
232.043	699.4
232.422	699.8
232.801	679.6
233.181	696.4
233.56	692.6
233.94	684
234.319	677.2
234.699	688.2
235.079	737.4
235.458	741.8
235.838	707.8
236.218	681.8
236.598	683.6
236.978	676.8
237.358	682.2
237.738	682.8
238.119	696.4
238.499	677.6
238.88	690.2
239.26	707.4
239.641	674.8
240.021	682
240.402	687.2
240.783	685
241.163	682.8
241.544	700.6
241.925	693.4
242.306	711.4
242.687	683
243.069	690.4
243.45	696.8
243.831	681.8
244.212	683.8
244.594	719
244.975	699.8
245.357	699.6
245.739	687
246.12	681
246.502	701
246.884	686
247.266	682.4
247.648	695.4
248.03	714.4
248.412	683
248.794	692.2
249.176	682
249.559	704.2
249.941	685.6
250.323	679.2
250.706	679.6
251.089	687.4
251.471	686.8
251.854	683
252.237	688
252.62	694.6
253.002	693.8
253.385	689.8
253.769	700
254.152	696.8
254.535	700
254.918	672.6
255.301	686.4
255.685	679.6
256.068	679
256.452	721
256.835	695.2
257.219	694.8
257.603	705
257.986	682.4
258.37	694.4
258.754	679
259.138	698.4
259.522	700
259.906	685.4
260.29	692
260.675	691.2
261.059	696.4
261.443	672.2
261.828	698.4
262.212	697.4
262.597	680.8
262.981	685
263.366	700.6
263.751	680.8
264.136	676.4
264.521	683.8
264.906	682
265.291	710.2
265.676	682.4
266.061	690.4
266.446	704.4
266.831	689.6
267.217	715.4
267.602	688.6
267.987	695.4
268.373	686.6
268.759	702
269.144	701.2
269.53	691.8
269.916	685.4
270.302	683.6
270.688	693.8
271.074	695.2
271.46	704.2
271.846	727.2
272.232	694.4
272.618	685.8
273.004	685.4
273.391	702
273.777	703.2
274.164	697.8
274.55	710
274.937	696.4
275.324	696.4
275.71	698
276.097	690
276.484	683
276.871	701
277.258	700.2
277.645	683.4
278.032	687.2
278.419	683.6
278.807	701.6
279.194	682.6
279.581	677.8
279.969	696.6
280.356	685
280.744	692
281.131	714
281.519	695.4
281.907	686.6
282.295	691.6
282.682	706
283.07	690.8
283.458	691.4
283.846	711.6
284.235	709.2
284.623	698.6
285.011	679.6
285.399	696
285.788	694.4
286.176	677.4
286.565	699
286.953	678.2
287.342	688.4
287.731	671.4
288.119	684.4
288.508	688.6
288.897	691.8
289.286	672
289.675	697.4
290.064	705
290.453	682.8
290.821	691
291.21	708.6
291.599	683.6
291.989	694
292.378	699.8
292.768	705
293.157	699.8
293.547	694.6
293.936	686.4
294.326	688.4
294.716	697.6
295.106	686.8
295.496	701
295.886	696.2
296.276	686.4
296.666	686.4
297.056	684.4
297.446	678.6
297.836	712.6
298.227	689
298.617	692
299.008	711.2
299.398	693.4
299.789	688
300.179	704.8
300.57	700.8
300.961	689.8
301.352	691.2
301.742	707.6
302.133	688.8
302.524	697
302.915	694.4
303.307	680.4
303.698	703.6
304.089	702.4
304.48	698.4
304.872	706
305.263	702.4
305.655	692.6
306.046	701.4
306.438	693.2
306.829	690.2
307.221	710.8
307.613	696.4
308.005	702.6
308.397	714.2
308.789	711
309.181	725.4
309.573	713.6
309.965	711
310.357	693.8
310.749	714.4
311.142	692.2
311.534	686.4
311.926	704.4
312.319	692.8
312.711	695.6
313.104	700.6
313.497	703.6
313.889	736.8
314.282	717.4
314.675	724.8
315.068	701
315.461	714.6
315.854	730.2
316.247	698
316.64	693.4
317.033	692
317.405	700
317.798	687.8
318.192	695
318.585	680.8
318.979	690.2
319.372	688.6
319.766	686.8
320.16	705.8
320.553	714.4
320.947	714.8
321.341	683.2
321.735	687.4
322.129	679.4
322.523	725.2
322.917	684.2
323.311	710.2
323.705	690
324.099	696.2
324.494	707.6
324.888	706
325.282	695.8
325.677	706.4
326.071	707.6
326.466	708.4
326.861	699.8
327.255	704.4
327.65	707.8
328.045	720.6
328.44	701.4
328.835	696.6
329.23	686.8
329.625	712.2
330.02	688.8
330.415	716.8
330.81	690.8
331.206	699.4
331.601	699
331.996	710.2
332.37	723.8
332.766	680.8
333.161	730.4
333.557	680.4
333.953	695.4
334.348	1193.2
334.744	684.2
335.14	680.6
335.536	688.4
335.932	711.2
336.328	693.4
336.724	714.2
337.12	694
337.516	703.2
337.913	691.2
338.309	709.8
338.705	695.8
339.102	712
339.498	690.2
339.895	714.8
340.291	696.4
340.688	701.2
341.085	687.6
341.481	695
341.878	701.8
342.275	714.6
342.672	685.2
343.069	684.6
343.466	682.4
343.842	711.4
344.239	679.4
344.636	693.2
345.033	686.6
345.431	681.2
345.828	694.8
346.225	681.6
346.623	724.6
347.02	692
347.418	700.6
347.816	710.4
348.213	680
348.611	696.4
349.009	683.6
349.407	704.6
349.805	676.2
350.203	678.8
350.601	706
350.999	686.2
351.397	748.8
351.795	685.8
352.193	707.4
352.57	693.2
352.969	709.6
353.367	671.2
353.766	680.6
354.164	692.4
354.563	705.2
354.961	686.2
355.36	690.2
355.759	682.2
356.158	667.8
356.557	686.2
356.956	679
357.355	668.2
357.754	686.4
358.153	691.6
358.552	711.4
358.951	682.6
359.35	708.8
359.75	688.4
360.149	677
360.527	674
360.926	670.4
361.326	689
361.726	683.8
362.125	690.6
362.525	700.6
362.925	682.8
363.325	696
363.724	685.2
364.124	683.4
364.524	682.6
364.924	681.2
365.324	705.4
365.725	667.8
366.125	695.2
366.525	693
366.904	679
367.304	660.6
367.705	713.8
368.105	707.6
368.506	685.4
368.906	682.2
369.307	686
369.708	693.4
370.108	670.6
370.509	697.4
370.91	686.2
371.311	690.8
371.712	690.8
372.113	682.6
372.514	670
372.894	682.2
373.295	677.4
373.696	704
374.097	702.2
374.499	716.8
374.9	679
375.301	673.2
375.703	684.6
376.105	667.8
376.506	684.6
376.908	690.4
377.309	683.8
377.711	689
378.113	672.4
378.493	683.8
378.895	684
379.297	690.8
379.699	673.2
380.102	688
380.504	693.2
380.906	678.8
381.308	708.6
381.71	680.4
382.113	698.4
382.515	677.8
382.918	692.8
383.299	683.2
383.701	694
384.104	683.4
384.507	662.6
384.909	683.6
385.312	666.8
385.715	671.8
386.118	681
386.521	675
386.924	690
387.327	673.4
387.709	669
388.112	659.8
388.515	680.2
388.918	684
389.322	694.2
389.725	683
390.129	703
390.532	681.4
390.936	673.4
391.339	677.6
391.743	679.6
392.125	673.2
392.529	696.8
392.933	696.6
393.337	684
393.74	673.6
394.144	677.8
394.548	674.8
394.953	680.6
395.357	691.2
395.761	681
396.144	674.6
396.548	682.6
396.952	687
397.357	686.4
397.761	675.8
398.166	674.6
398.57	676.8
398.975	674.2
399.379	690
399.763	735.2
400.168	677.2
400.572	684.8
400.977	688.6
401.382	701
401.787	696.6
402.192	704.6
402.597	693.6
403.002	675
403.386	704.8
403.791	706.6
404.197	674.2
404.602	693
405.007	691
405.413	677.2
405.818	683
406.224	672.6
406.608	675
407.014	671.4
407.42	706.4
407.825	683.8
408.231	693.4
408.637	691.6
409.043	695.8
409.449	685
409.834	674
410.24	687.6
410.646	700.6
411.052	701
411.458	686.6
411.865	699.4
412.271	695.2
412.677	688.2
413.062	689
413.469	677.2
413.875	714.2
414.282	706.4
414.689	685
415.095	692
415.502	677.2
415.888	689.4
416.294	673.2
416.701	736.4
417.108	678
417.515	688.2
417.923	683.4
418.33	707.6
418.715	691
419.123	685.2
419.53	684.4
419.937	688.2
420.345	711.4
420.752	678.2
421.16	705
421.546	683
421.953	686.8
422.361	679.2
422.769	690.2
423.177	663.4
423.585	713.4
423.992	704.4
424.379	702.4
424.787	702.2
425.195	711.8
425.603	685.6
426.011	698
426.419	708.4
426.806	694
427.214	689.4
427.623	703.6
428.031	696.2
428.44	689.8
428.848	696.8
429.235	705
429.644	692.6
430.053	693.4
430.461	698.6
430.87	722.6
431.279	706.4
431.666	674.6
432.075	692.4
432.484	695.2
432.893	689.4
433.302	716
433.711	751.8
434.099	697.6
434.508	684.8
434.918	680.6
435.327	699.8
435.737	683.8
436.125	688
436.534	701
436.944	693.6
437.353	689.6
437.763	710
438.173	682.2
438.561	699.8
438.971	668.8
439.381	684.2
439.791	694.6
440.201	662.6
440.589	688
440.999	699.2
441.409	685
441.819	670.8
442.23	699.8
442.619	693.2
443.029	694
443.439	693.4
443.85	696.4
444.26	701.6
444.649	692.6
445.06	689.2
445.471	684
445.881	689
446.292	708.8
446.682	714
447.092	671.8
447.503	748.6
447.914	679
448.325	682.6
448.715	683.8
449.126	679.6
449.537	684.2
449.948	681.8
450.338	688.6
450.75	684.6
451.161	684.4
451.572	694.4
451.984	673.2
452.374	657.4
452.786	680.2
453.197	685
453.609	681.4
453.999	664
454.411	667.8
454.823	692
455.235	687.6
455.647	680.4
456.037	688.8
456.449	672.6
456.862	689.4
457.274	685.2
457.665	669.4
458.077	692.8
458.489	716.2
458.902	673.2
459.293	692.8
459.705	678
460.118	669.8
460.53	678.6
460.921	679.8
461.334	685.2
461.747	674.2
462.16	690.8
462.551	687.6
462.964	681
463.377	663.6
463.79	688
464.182	698.4
464.595	673.4
465.008	684.6
465.421	684.6
465.813	673
466.226	683.6
466.64	683.8
467.053	729.6
467.445	691.4
467.859	700.2
468.272	691
468.686	691.8
469.078	677.8
469.492	668
469.906	685.8
470.298	678
470.712	675.6
471.126	746.4
471.54	661.4
471.933	667.2
472.347	676.4
472.761	674
473.175	671.4
473.568	681
473.982	667.6
474.397	675.2
474.79	677.2
475.204	689.2
475.619	674.2
476.033	678
476.426	680.2
476.841	669.6
477.256	701.6
477.649	671.2
478.064	678.4
478.479	675.4
478.872	662
479.287	663.6
479.702	672.4
480.118	678.2
480.511	676.4
480.927	669.8
481.342	661.2
481.736	685.6
482.151	676.4
482.566	691.2
482.96	677.8
483.376	684
483.792	670.2
484.186	678.8
484.602	678.4
485.017	682.6
485.412	674.8
485.827	684.6
486.243	678.6
486.638	695.8
487.054	688
487.47	689.2
487.865	672.6
488.281	675
488.697	672
489.092	679.6
489.508	667.8
489.925	691.4
490.32	668.6
490.736	689.2
491.153	676.2
491.548	673.4
491.964	690.6
492.381	661.2
492.776	676
493.193	675
493.61	684.2
494.006	669.4
494.422	679.2
494.84	666.4
495.235	683
495.652	676.2
496.069	669.6
496.465	675.8
496.883	676.2
497.3	700.4
497.696	677.8
498.113	688.2
498.509	662.6
498.927	658
499.344	664.4
499.741	664.4
500.158	687.8
500.576	685.6
500.973	681.6
501.39	666.8
501.787	660
502.205	679.6
502.623	667
503.02	666.2
503.438	665.2
503.856	675.6
504.253	674.4
504.671	676
505.068	672.4
505.486	675
505.905	690.6
506.302	672.2
506.72	678.4
507.118	665.2
507.536	680
507.955	674.8
508.352	681
508.771	686.6
509.169	682.2
509.587	670.6
510.006	674.2
510.404	665.2
510.823	661.2
511.221	672
511.64	672.8
512.038	685.6
512.457	679.8
512.877	671.4
513.275	673.6
513.694	680.6
514.092	674
514.512	671.8
514.91	668
515.33	679
515.749	677.6
516.148	681.6
516.568	681.4
516.966	679.2
517.386	667.4
517.785	669.2
518.205	681
518.603	671
519.024	671.2
519.444	675.4
519.843	679.4
520.263	691.4
520.662	673
521.082	672
521.481	676.2
521.902	677.6
522.301	672.4
522.722	682
523.121	676.2
523.542	666.8
523.963	668
524.362	676
524.783	674.2
525.183	673
525.604	669.4
526.003	654
526.425	661.2
526.824	678.2
527.246	671.8
527.646	670.8
528.067	681.8
528.467	672
528.888	682.2
529.289	659.2
529.71	673.4
530.11	668
530.532	662.8
530.932	658.2
531.354	664
531.755	707.8
532.176	675
532.577	655.4
532.999	667.6
533.4	667.6
533.822	689.6
534.223	662.8
534.645	668.8
535.046	672.8
535.468	669.8
535.869	688.6
536.292	663.8
536.693	712
537.115	673
537.516	666
537.939	659.8
538.34	687.8
538.742	680.2
539.165	676.8
539.566	671.4
539.989	664.4
540.391	665.4
540.814	685.6
541.216	673
541.639	665.8
542.041	684.2
542.464	675.4
542.866	672.4
543.268	664.6
543.691	676.2
544.093	682
544.517	693.4
544.919	665
545.343	700.2
545.745	670.8
546.147	675
546.571	669.8
546.974	661
547.398	681.2
547.8	693
548.224	668.4
548.627	665.2
549.03	681
549.454	665.6
549.857	660.8
550.281	673.6
550.684	671.2
551.087	688.2
551.512	678.4
551.915	691.2
552.34	671.2
552.743	667.4
553.146	681.8
553.571	682.4
553.975	700
554.399	670.2
554.803	727.6
555.207	674
555.632	670
556.036	686.2
556.461	663.2
556.865	681.6
557.268	677.8
557.694	674
558.098	678.8
558.502	681.4
558.927	668.8
559.332	684.6
559.736	679
560.162	690.8
560.566	677.4
560.992	690
561.396	686.8
561.801	677.8
562.227	684.4
562.631	685
563.036	669.8
563.462	693.2
563.867	689.4
564.272	666.6
564.698	681.8
565.103	670
565.508	699
565.935	673.4
566.34	675.8
566.745	692.2
567.172	667.4
567.577	701.2
567.982	687.2
568.409	685.8
568.815	678.6
569.22	686.8
569.626	686.8
570.053	670.2
570.459	686.6
570.865	681
571.292	692
571.698	681.6
572.104	666.8
572.531	683.6
572.937	689.8
573.343	685.6
573.75	676.2
574.177	679.4
574.583	685.8
574.99	682.4
575.396	683.4
575.824	672.6
576.231	683
576.637	668.2
577.065	703.6
577.472	670.8
577.879	674.2
578.286	686.6
578.714	666.8
579.121	664.2
579.528	675.2
579.935	682.4
580.364	674.6
580.771	664.4
581.178	672.8
581.585	680.8
582.014	683.6
582.421	670.4
582.829	677.2
583.236	692.2
583.644	663.4
584.073	676.2
584.481	676.2
584.889	674.2
585.296	676
585.726	674.4
586.134	661.6
586.542	673.8
586.95	694.6
587.358	659.4
587.787	671.4
588.196	662.4
588.604	668
589.012	668.6
589.421	663.4
589.851	662.2
590.259	665.2
590.668	668.2
591.076	708
591.485	655
591.894	673.6
592.324	690.6
592.733	685.4
593.142	652.6
593.551	664.8
593.96	675.2
594.369	654.4
594.8	664.8
595.209	668.4
595.618	664.8
596.028	669.2
596.437	659.8
596.847	669.6
597.256	663
597.687	679.4
598.097	669
598.507	656.8
598.917	672.8
599.327	672.2
599.736	672
600.146	672.2
600.556	674.8
600.988	683.8
601.398	676.8
601.808	675.8
602.219	647.8
602.629	669.8
603.039	664.4
603.45	695
603.86	673.6
604.271	697.4
604.703	675.4
605.114	667.4
605.525	671.2
605.935	674.6
606.346	685.6
606.757	671.6
607.168	671.4
607.579	658
607.99	683.4
608.402	667.2
608.813	670.2
609.224	671.4
609.636	656.4
610.047	660.8
610.48	666.2
