#lambda/nm	C1
208.295	530.8
208.67	481.8
209.045	448.2
209.419	446.2
209.794	687.6
210.169	670.2
210.544	824.4
210.919	696.6
211.295	682.8
211.67	691.4
212.045	685.2
212.421	682.6
212.796	734
213.172	689.4
213.547	685
213.923	687.6
214.299	686.6
214.675	693.6
215.051	690.6
215.427	699.8
215.803	719
216.179	700.2
216.555	683.8
216.932	705
217.308	680.4
217.684	689.6
218.061	702.6
218.438	699.8
218.814	690.4
219.191	701.2
219.568	686.2
219.945	686
220.322	703.8
220.699	697.8
221.076	706.4
221.453	708.4
221.83	692.4
222.208	686.4
222.585	694.4
222.962	701
223.34	701.4
223.717	700.4
224.095	692.8
224.473	689.6
224.851	679.6
225.229	683
225.607	712
225.985	694.8
226.363	691
226.741	693
227.119	690
227.497	715.6
227.876	682.8
228.254	705.4
228.633	698.4
229.011	695.4
229.39	687.2
229.769	682.2
230.148	697.2
230.527	716.2
230.905	692
231.284	697.2
231.664	693.4
232.043	710.2
232.422	709.6
232.801	696.2
233.181	705.6
233.56	689.4
233.94	689.8
234.319	689.6
234.699	687.8
235.079	738.4
235.458	741.6
235.838	709.6
236.218	680.2
236.598	672.4
236.978	682.6
237.358	684.2
237.738	686.8
238.119	696.4
238.499	684.4
238.88	688.2
239.26	711.2
239.641	684
240.021	683.6
240.402	691.6
240.783	681.8
241.163	685
241.544	697.4
241.925	691.6
242.306	716.8
242.687	689
243.069	688.2
243.45	698.8
243.831	685.8
244.212	680.8
244.594	737.6
244.975	701.2
245.357	693.8
245.739	696.4
246.12	698.6
246.502	708
246.884	692.8
247.266	692.8
247.648	692.4
248.03	711
248.412	695
248.794	702.6
249.176	685.6
249.559	698.4
249.941	675.4
250.323	677.8
250.706	677.8
251.089	693
251.471	692
251.854	689.4
252.237	681.2
252.62	708
253.002	694.4
253.385	696.4
253.769	711.2
254.152	691.4
254.535	691.4
254.918	677.8
255.301	681.4
255.685	685
256.068	681.4
256.452	723.8
256.835	698.4
257.219	699
257.603	705.6
257.986	675.4
258.37	699
258.754	670.8
259.138	698.4
259.522	693.2
259.906	679.8
260.29	691.2
260.675	690.6
261.059	692.4
261.443	673
261.828	700.6
262.212	694.6
262.597	672.6
262.981	686.2
263.366	700.6
263.751	696.4
264.136	687
264.521	686.4
264.906	685.8
265.291	702
265.676	686
266.061	697.6
266.446	705.8
266.831	686.4
267.217	708.8
267.602	696.8
267.987	692.8
268.373	682.8
268.759	695
269.144	715.8
269.53	689.2
269.916	689.4
270.302	688
270.688	687.8
271.074	691.8
271.46	716
271.846	737.6
272.232	696
272.618	681.6
273.004	694.2
273.391	708.8
273.777	713.2
274.164	701.8
274.55	705
274.937	695.6
275.324	686.6
275.71	701.8
276.097	697.4
276.484	690.4
276.871	700
277.258	697
277.645	677
278.032	695.6
278.419	685
278.807	698.2
279.194	682
279.581	688.6
279.969	698.4
280.356	691
280.744	694.6
281.131	712.8
281.519	706
281.907	691.8
282.295	686.2
282.682	702.2
283.07	690.4
283.458	700
283.846	706.2
284.235	704.6
284.623	700.8
285.011	683.2
285.399	683.8
285.788	687.8
286.176	685.2
286.565	711.8
286.953	686
287.342	688.6
287.731	689
288.119	686.8
288.508	688.6
288.897	697.6
289.286	675.4
289.675	690
290.064	706.8
290.453	679.4
290.821	688.2
291.21	712.6
291.599	682.4
291.989	693.8
292.378	704.8
292.768	719.4
293.157	701.4
293.547	705
293.936	688.8
294.326	695.8
294.716	687.4
295.106	676.2
295.496	706.6
295.886	699.2
296.276	697
296.666	691
297.056	692.2
297.446	684.4
297.836	719.2
298.227	689.4
298.617	696.8
299.008	709.2
299.398	695.8
299.789	688.8
300.179	703.4
300.57	708
300.961	696
301.352	701.6
301.742	705.4
302.133	697.2
302.524	695
302.915	698.6
303.307	697.4
303.698	709.6
304.089	698.8
304.48	689.8
304.872	697.6
305.263	695
305.655	685.6
306.046	700.6
306.438	696
306.829	687.6
307.221	713.2
307.613	706
308.005	709.6
308.397	715.2
308.789	713
309.181	721.8
309.573	710.8
309.965	711
310.357	693.8
310.749	711.4
311.142	684.6
311.534	696
311.926	704.2
312.319	701.4
312.711	689.4
313.104	713.4
313.497	690
313.889	743.2
314.282	722.8
314.675	733.2
315.068	699.4
315.461	705.2
315.854	733.6
316.247	705.2
316.64	703.8
317.033	698.2
317.405	711.6
317.798	697.4
318.192	704.2
318.585	684.8
318.979	706.8
319.372	684.8
319.766	695.2
320.16	717.8
320.553	713.8
320.947	720.8
321.341	694.2
321.735	696
322.129	675.2
322.523	733.6
322.917	688.2
323.311	707.6
323.705	710.8
324.099	699.4
324.494	720.2
324.888	709
325.282	695.4
325.677	717.4
326.071	700.4
326.466	715.2
326.861	699
327.255	713
327.65	715.4
328.045	716.2
328.44	696.6
328.835	700.2
329.23	693.4
329.625	723.6
330.02	686.4
330.415	723.4
330.81	692
331.206	701
331.601	682.4
331.996	710.2
332.37	728
332.766	689.8
333.161	725.8
333.557	698.4
333.953	707.2
334.348	985.4
334.744	701.6
335.14	693.4
335.536	696.6
335.932	714
336.328	702.2
336.724	707.8
337.12	698.4
337.516	710.2
337.913	697.6
338.309	714.6
338.705	702.8
339.102	707
