#lambda/nm	C1
208.295	532.8
208.67	483.8
209.045	449.4
209.419	452.6
209.794	687.2
210.169	666.6
210.544	805.2
210.919	689.2
211.295	673.2
211.67	685.2
212.045	678.2
212.421	668.4
212.796	723.6
213.172	676.8
213.547	677
213.923	681
214.299	669.8
214.675	689.4
215.051	681
215.427	683.2
215.803	702
216.179	686
216.555	674
216.932	692
217.308	683.2
217.684	682.2
218.061	683
218.438	675.8
218.814	676.4
219.191	686.6
219.568	680.2
219.945	672.2
220.322	678.8
220.699	682.2
221.076	683.2
221.453	687.8
221.83	673.6
222.208	676.2
222.585	665.8
222.962	685.6
223.34	689.6
223.717	674.6
224.095	681.2
224.473	682.2
224.851	674.4
225.229	660
225.607	702
225.985	671.8
226.363	681.8
226.741	681.2
227.119	678.6
227.497	695
227.876	660
228.254	690.2
228.633	687.4
229.011	679.8
229.39	694.8
229.769	692.8
230.148	689.2
230.527	707.8
230.905	686.4
231.284	690.2
231.664	672.2
232.043	694.4
232.422	700.4
232.801	675.8
233.181	698.4
233.56	682.4
233.94	681.8
234.319	665.2
234.699	681.2
235.079	730.4
235.458	725.4
235.838	704.4
236.218	678.2
236.598	667.8
236.978	680
237.358	677.4
237.738	675
238.119	695.2
238.499	665.4
238.88	682.2
239.26	700.4
239.641	672.2
240.021	686
240.402	683.6
240.783	675
241.163	680.8
241.544	681.4
241.925	680.6
242.306	699.8
242.687	679
243.069	690.4
243.45	690.6
243.831	678.6
244.212	675
244.594	729
244.975	688.2
245.357	689.8
245.739	672
246.12	680.4
246.502	708.6
246.884	682.8
247.266	677.8
247.648	693.4
248.03	706.4
248.412	691.2
248.794	685.4
249.176	673.8
249.559	691.6
249.941	672.4
250.323	674.8
250.706	678.8
251.089	682.2
251.471	680.2
251.854	682
252.237	689.4
252.62	697.6
253.002	686.2
253.385	689.8
253.769	705.4
254.152	679
254.535	701.6
254.918	675.8
255.301	681.4
255.685	674.6
256.068	677
256.452	719.2
256.835	689.6
257.219	690.6
257.603	693.6
257.986	679.4
258.37	681.2
258.754	676.8
259.138	696.2
259.522	695.6
259.906	678.4
260.29	690.6
260.675	688.4
261.059	683.8
261.443	673.8
261.828	691
262.212	685.6
262.597	671.2
262.981	680.8
263.366	689.6
263.751	686
264.136	676.2
264.521	676.6
264.906	677.4
265.291	698.4
265.676	668
266.061	692
266.446	699.2
266.831	682.6
267.217	705.8
267.602	681.8
267.987	687.8
268.373	680.4
268.759	697.2
269.144	685.8
269.53	692
269.916	684.2
270.302	681.6
270.688	687
271.074	693.8
271.46	698
271.846	729.8
272.232	683.6
272.618	679.4
273.004	677.4
273.391	695.2
273.777	703
274.164	686.6
274.55	702.2
274.937	696.2
275.324	682.8
275.71	692.2
276.097	681.6
276.484	668.6
276.871	684.2
277.258	696.4
277.645	674
278.032	681
278.419	690.4
278.807	679.2
279.194	679.6
279.581	680.4
279.969	694.6
280.356	692.4
280.744	682.6
281.131	710.2
281.519	705.4
281.907	681.4
282.295	686.2
282.682	702.8
283.07	696.2
283.458	688.8
283.846	701.8
284.235	704
284.623	698.4
285.011	688
285.399	686.2
285.788	681.8
286.176	670.4
286.565	699.6
286.953	678.4
287.342	679.4
287.731	682.6
288.119	676.4
288.508	678.2
288.897	690.2
289.286	675.4
289.675	680.2
290.064	689.2
290.453	683.2
290.821	682.2
291.21	708
291.599	674.6
291.989	681.6
292.378	690.4
292.768	709.4
293.157	686
293.547	695.6
293.936	680.6
294.326	684
294.716	688.4
295.106	684.6
295.496	694.2
295.886	703
296.276	689
296.666	676.4
297.056	680
297.446	674
297.836	707.6
298.227	685.2
298.617	690.6
299.008	697.2
299.398	689.4
299.789	681.4
300.179	699.2
300.57	710.4
300.961	672.2
301.352	673.2
301.742	696.8
302.133	681.2
302.524	674.8
302.915	684.8
303.307	671.2
303.698	698.2
304.089	697.6
304.48	691.8
304.872	689.2
305.263	691.4
305.655	683.6
306.046	693.2
306.438	690.2
306.829	669.6
307.221	696
307.613	686.6
308.005	698.8
308.397	702
308.789	708
309.181	715.4
309.573	708.6
309.965	704.6
310.357	689.6
310.749	702.4
311.142	682.6
311.534	677.6
311.926	701.2
312.319	693
312.711	684.4
313.104	706.4
313.497	688.4
313.889	738.2
314.282	705.2
314.675	716.6
315.068	688
315.461	694.4
315.854	729.2
316.247	697
316.64	684.6
317.033	688
317.405	693
317.798	683.6
318.192	691.2
318.585	684
318.979	694.2
319.372	673
319.766	689.6
320.16	702.2
320.553	704.2
320.947	713.4
321.341	686.6
321.735	691.4
322.129	668.2
322.523	711
322.917	672.6
323.311	695.2
323.705	687.8
324.099	694.8
324.494	703.6
324.888	692.2
325.282	681.6
325.677	692
326.071	693
326.466	707.6
326.861	683.4
327.255	704
327.65	705
328.045	707
328.44	691.8
328.835	689.2
329.23	677.8
329.625	711.8
330.02	680
330.415	708.6
330.81	688.2
331.206	693
331.601	677.2
331.996	688.6
332.37	714.4
332.766	682.4
333.161	714.4
333.557	679.8
333.953	687.4
334.348	1126
334.744	686.6
335.14	684.8
335.536	682.6
335.932	700.8
336.328	685.4
336.724	695.2
337.12	678
337.516	681.2
337.913	678
338.309	697.2
338.705	690
339.102	694.4
339.498	673.4
339.895	701.2
340.291	672.2
340.688	696.4
341.085	672.4
341.481	684.4
341.878	682.4
342.275	701.6
342.672	674.8
343.069	682.6
343.466	666
343.842	695.6
344.239	679.6
344.636	688.2
345.033	671.6
345.431	677.8
345.828	689.6
346.225	675.4
346.623	729
347.02	683.8
347.418	691.8
347.816	700.6
348.213	672.8
348.611	690.2
349.009	679.6
349.407	699.8
349.805	677.4
350.203	672.8
350.601	705.6
350.999	683.8
351.397	757.4
351.795	696.4
352.193	695.6
352.57	695.8
352.969	698.6
353.367	675.8
353.766	680.2
354.164	676.6
354.563	693.4
354.961	684
355.36	677.8
355.759	677
356.158	677.6
356.557	669.8
356.956	661.4
357.355	666.6
357.754	683.4
358.153	688.4
358.552	713.2
358.951	675.6
359.35	692.6
359.75	679
360.149	664.4
360.527	658.6
360.926	669.6
361.326	677.6
361.726	679.6
362.125	673.8
362.525	689.8
362.925	676
363.325	679.2
363.724	679.2
364.124	670.6
364.524	668.2
364.924	678.8
365.324	698.4
365.725	654
366.125	688.8
366.525	679
366.904	669.6
367.304	666.8
367.705	691
368.105	694.8
368.506	678
368.906	678.4
369.307	681
369.708	674.2
370.108	669.6
370.509	692.4
370.91	673.4
371.311	678.8
371.712	674.2
372.113	682.2
372.514	671.2
372.894	669.4
373.295	676.4
373.696	687
374.097	696.6
374.499	715.8
374.9	676
375.301	671.8
375.703	688
376.105	670.4
376.506	687.2
376.908	684
377.309	684
377.711	679.4
378.113	673.2
378.493	680.4
378.895	671
379.297	686.6
379.699	670.4
380.102	683.8
380.504	671.2
380.906	670.4
381.308	707
381.71	680.6
382.113	687.8
382.515	675.4
382.918	690
383.299	670.4
383.701	686.8
384.104	681.8
384.507	665.8
384.909	675.4
385.312	666.2
385.715	668.2
386.118	681.6
386.521	663.6
386.924	696
387.327	665
387.709	667
388.112	660.8
388.515	682
388.918	676.8
389.322	682.6
389.725	670.2
390.129	697.8
390.532	683.8
390.936	674.4
