#lambda/nm	C1
208.295	535.4
208.67	481.8
209.045	448.8
209.419	449.6
209.794	676.8
210.169	664
210.544	801
210.919	689
211.295	672.6
211.67	679.4
212.045	678.8
212.421	674.4
212.796	720.2
213.172	679.2
213.547	677.2
213.923	677.6
214.299	682.8
214.675	691.2
215.051	686
215.427	690.2
215.803	699.2
216.179	689
216.555	673.4
216.932	688
217.308	677.8
217.684	680.6
218.061	687
218.438	681.8
218.814	676.6
219.191	683.8
219.568	673.8
219.945	678
220.322	692.2
220.699	684.8
221.076	684.6
221.453	690.8
221.83	677
222.208	679
222.585	681.4
222.962	693
223.34	685
223.717	683.2
224.095	674.2
224.473	683
224.851	678
225.229	679.2
225.607	693.6
225.985	671.6
226.363	687.6
226.741	679.8
227.119	680.8
227.497	690.6
227.876	658.2
228.254	688
228.633	685.2
229.011	684.4
229.39	679.2
229.769	683.8
230.148	689.4
230.527	699
230.905	675.6
231.284	685.4
231.664	676.2
232.043	700
232.422	687.6
232.801	675.2
233.181	685.4
233.56	680.8
233.94	687
234.319	671.8
234.699	678.8
235.079	721
235.458	735.8
235.838	697.8
236.218	672.4
236.598	675.8
236.978	676.2
237.358	673.4
237.738	683.4
238.119	699.2
238.499	676.4
238.88	678.6
239.26	703.6
239.641	672.8
240.021	678.2
240.402	682.2
240.783	676.6
241.163	689
241.544	689.8
241.925	681.4
242.306	700.4
242.687	676.8
243.069	682.2
243.45	687.2
243.831	676.6
244.212	683.8
244.594	722.8
244.975	691.2
245.357	684
245.739	685
246.12	689.4
246.502	699.4
246.884	684.6
247.266	679
247.648	690.8
248.03	714
248.412	686.4
248.794	696
249.176	682.6
249.559	701
249.941	683.2
250.323	678.4
250.706	681.4
251.089	684.6
251.471	684.4
251.854	674.8
252.237	686.6
252.62	692
253.002	690.2
253.385	687
253.769	697.6
254.152	680.6
254.535	693
254.918	682
255.301	688
255.685	685.6
256.068	678.6
256.452	712.6
256.835	693.6
257.219	689.8
257.603	701.2
257.986	675.8
258.37	696
258.754	671.6
259.138	695
259.522	698.8
259.906	683.6
260.29	693.4
260.675	689.8
261.059	691
261.443	677.4
261.828	694.4
262.212	690
262.597	671.8
262.981	691.6
263.366	691
263.751	691
264.136	679
264.521	681
264.906	678.6
265.291	697.2
265.676	681
266.061	690.8
266.446	695.4
266.831	680.2
267.217	712.2
267.602	690.8
267.987	697
268.373	687
268.759	701.4
269.144	693.4
269.53	680
269.916	685.6
270.302	687
270.688	690.2
271.074	691.8
271.46	699.4
271.846	726.8
272.232	681.2
272.618	676.8
273.004	681
273.391	697.2
273.777	702
274.164	693.4
274.55	707.6
274.937	698.4
275.324	689.8
275.71	692.6
276.097	686.8
276.484	681.8
276.871	695.2
277.258	697.8
277.645	673
278.032	679.2
278.419	671.2
278.807	692.6
279.194	678.4
279.581	681.8
279.969	682
280.356	685.2
280.744	685.4
281.131	714.2
281.519	694
281.907	686.8
282.295	679.6
282.682	691.8
283.07	698
283.458	691.6
283.846	697.2
284.235	693.4
284.623	698.8
285.011	671.2
285.399	687.2
285.788	685.4
286.176	675
286.565	703.6
286.953	675.6
287.342	680.4
287.731	678
288.119	669.6
288.508	677.8
288.897	674.4
289.286	671.8
289.675	689.4
290.064	692.8
290.453	687.4
290.821	682.6
291.21	706.6
291.599	686.6
291.989	686.6
292.378	687.2
292.768	707
293.157	693
293.547	698.8
293.936	682.4
294.326	681.6
294.716	686
295.106	680.8
295.496	690.2
295.886	698.6
296.276	682
296.666	671.8
297.056	679
297.446	669.2
297.836	710.8
298.227	678.6
298.617	688
299.008	695.8
299.398	682.6
299.789	674.8
300.179	685.2
300.57	699.4
300.961	683.2
301.352	680.2
301.742	694.2
302.133	689.8
302.524	684.2
302.915	688.6
303.307	667
303.698	686
304.089	693.8
304.48	681.4
304.872	689.8
305.263	688.4
305.655	681.2
306.046	692
306.438	697.8
306.829	682
307.221	706.2
307.613	696.6
308.005	704
308.397	703.2
308.789	708.2
309.181	717.2
309.573	711.8
309.965	710.6
310.357	688.8
310.749	701.4
311.142	673.2
311.534	688.4
311.926	696.2
312.319	695
312.711	674.8
313.104	699
313.497	682.2
313.889	725.2
314.282	713
314.675	714.8
315.068	692.8
315.461	700
315.854	717.2
316.247	684.2
316.64	688.2
317.033	697.6
317.405	694.2
317.798	681
318.192	691
318.585	682.8
318.979	681.2
319.372	678.2
319.766	692.4
320.16	702.6
320.553	703.4
320.947	708.8
321.341	685
321.735	695.8
322.129	669.2
322.523	715.4
322.917	672.4
323.311	705.6
323.705	689.8
324.099	695.6
324.494	701.8
324.888	705.2
325.282	685.2
325.677	703.2
326.071	696.6
326.466	695.4
326.861	692.6
327.255	706.6
327.65	704
328.045	705.4
328.44	697.4
328.835	697
329.23	675.6
329.625	719.6
330.02	678.2
330.415	709.6
330.81	688.2
331.206	691.6
331.601	684.4
331.996	695.6
332.37	709.4
332.766	674.4
333.161	706.4
333.557	679.2
333.953	690.4
334.348	1012.2
334.744	694.6
335.14	672.4
335.536	680.2
335.932	702
336.328	681.8
336.724	696
337.12	691.6
337.516	688.6
337.913	684
338.309	701
338.705	691
339.102	700.8
339.498	682.8
339.895	704.8
340.291	686.8
340.688	700.6
341.085	676.2
341.481	690.2
341.878	685
342.275	703.6
342.672	675.8
