#lambda/nm	C1
208.295	538.4
208.67	489.2
209.045	447.4
209.419	451.4
209.794	682.4
210.169	668.2
210.544	797.8
210.919	692.6
211.295	659.6
211.67	689.4
212.045	673.8
212.421	681.2
212.796	720.8
213.172	676.2
213.547	673.2
213.923	683.4
214.299	671.6
214.675	685.8
215.051	684.8
215.427	698.4
215.803	711
216.179	691.2
216.555	672.6
216.932	683.2
217.308	680
217.684	681.8
218.061	696.4
218.438	688.2
218.814	679.8
219.191	690.6
219.568	669.8
219.945	685.4
220.322	699.4
220.699	691.4
221.076	692.4
221.453	684.8
221.83	676
222.208	674.2
222.585	685
222.962	683.6
223.34	687.4
223.717	675.8
224.095	680.2
224.473	689.6
224.851	678.2
225.229	675.2
225.607	702.8
225.985	674.2
226.363	677.2
226.741	685.6
227.119	677.6
227.497	705
227.876	674
228.254	696.2
228.633	697
229.011	684
229.39	688.2
229.769	693
230.148	683.2
230.527	707
230.905	677.4
231.284	680.8
231.664	669
232.043	696.4
232.422	688
232.801	668.2
233.181	694.6
233.56	683.8
233.94	691.8
234.319	676.4
234.699	682.4
235.079	740
235.458	728.4
235.838	709.8
236.218	668.2
236.598	668
236.978	675.8
237.358	674.6
237.738	673.6
238.119	692.4
238.499	673
238.88	690.6
239.26	710.2
239.641	673.2
240.021	678.6
240.402	685.4
240.783	680.2
241.163	680.4
241.544	683.2
241.925	684.2
242.306	697.8
242.687	678.6
243.069	690.4
243.45	694.8
243.831	676.2
244.212	674.4
244.594	721.2
244.975	694.6
245.357	687.4
245.739	671.4
246.12	694.8
246.502	698.4
246.884	684.8
247.266	683.4
247.648	686.6
248.03	712.2
248.412	691.8
248.794	699.2
249.176	676.2
249.559	695.2
249.941	677
250.323	671.2
250.706	672.8
251.089	681.4
251.471	692.6
251.854	693.4
252.237	686.6
252.62	694
253.002	681
253.385	682.2
253.769	691
254.152	676.2
254.535	696.8
254.918	673.4
255.301	680.6
255.685	689.2
256.068	681.2
256.452	709
256.835	695.6
257.219	696.4
257.603	701.8
257.986	668.8
258.37	691.8
258.754	675.8
259.138	693
259.522	701.4
259.906	686.4
260.29	690.8
260.675	689.6
261.059	677.8
261.443	674.4
261.828	689.6
262.212	691
262.597	675
262.981	671
263.366	689.4
263.751	689
264.136	675.2
264.521	681.8
264.906	670.4
265.291	699.4
265.676	680.6
266.061	687.2
266.446	704.2
266.831	676.8
267.217	711
267.602	688.4
267.987	683.6
268.373	673.4
268.759	693.2
269.144	684.4
269.53	690.4
269.916	682
270.302	683.6
270.688	682.6
271.074	689.8
271.46	701.2
271.846	727
272.232	687.8
272.618	676.6
273.004	681.2
273.391	702.4
273.777	700.4
274.164	679.6
274.55	698
274.937	688
275.324	685.2
275.71	700.6
276.097	691.6
276.484	692.2
276.871	691.6
277.258	689.6
277.645	669.4
278.032	685.2
278.419	684.2
278.807	688.8
279.194	677.2
279.581	680.4
279.969	696
280.356	683.4
280.744	681.4
281.131	712
281.519	697
281.907	691.4
282.295	675.6
282.682	698.2
283.07	691.6
283.458	695.6
283.846	697.6
284.235	692.8
284.623	704.8
285.011	681.4
285.399	685
285.788	687.8
286.176	686
286.565	694.8
286.953	678.8
287.342	684.4
287.731	671.8
288.119	673.4
288.508	685
288.897	685.4
289.286	669.2
289.675	690
290.064	690
290.453	676.8
290.821	677.6
291.21	696.2
291.599	680.4
291.989	685.6
292.378	693.2
292.768	701.2
293.157	693
293.547	695
293.936	681
294.326	680.4
294.716	684.6
295.106	680.6
295.496	692.8
295.886	700.4
296.276	683.2
296.666	677.8
297.056	691
297.446	681.2
297.836	704.8
298.227	687.2
298.617	684
299.008	693.6
299.398	682
299.789	671.4
300.179	684.4
300.57	693.2
300.961	679.2
301.352	678
301.742	698.4
302.133	690
302.524	687.8
302.915	685.6
303.307	688.2
303.698	700.2
304.089	695.2
304.48	683.4
304.872	687.4
305.263	685.8
305.655	678.6
306.046	692.6
306.438	690.4
306.829	684.2
307.221	697.6
307.613	696
308.005	696
308.397	702.8
308.789	712
309.181	717.6
309.573	703.6
309.965	693.8
310.357	682.2
310.749	708
311.142	677
311.534	680.4
311.926	689
312.319	678.2
312.711	677.8
313.104	696.8
313.497	682.2
313.889	735
314.282	696.2
314.675	713.2
315.068	687.6
315.461	690.6
315.854	722
316.247	693.6
316.64	690
317.033	692.6
317.405	702.2
317.798	682.6
318.192	693.8
318.585	679.6
318.979	691
319.372	681.2
319.766	680.6
320.16	703.6
320.553	703.2
320.947	713.6
321.341	686.6
321.735	691.2
322.129	676.2
322.523	715.4
322.917	680.4
323.311	707.6
323.705	688
324.099	692
324.494	708
324.888	706.2
325.282	686.4
325.677	705.6
326.071	692.2
326.466	708.2
326.861	695
327.255	698.8
327.65	707.6
328.045	714.6
328.44	698.6
328.835	682.2
329.23	681.4
329.625	721.2
330.02	686.6
330.415	708.8
330.81	686.8
331.206	701
331.601	676.4
331.996	695.4
332.37	716
332.766	683.2
333.161	713.4
333.557	688.8
333.953	698.4
334.348	1032.6
334.744	688.2
335.14	684
335.536	685
335.932	698
336.328	683.8
336.724	693.2
337.12	694.6
337.516	691.8
337.913	695.8
338.309	698
338.705	687.4
339.102	691.4
339.498	682.4
339.895	702
340.291	685.2
340.688	688
341.085	677.2
341.481	687.2
341.878	694.2
342.275	710.4
342.672	677.8
343.069	686.6
343.466	673.8
343.842	700.4
344.239	685.4
344.636	680.8
345.033	678.6
345.431	685.6
345.828	680.4
346.225	684.4
346.623	720.4
347.02	682.6
347.418	694.2
347.816	698.6
348.213	679.6
348.611	701.8
349.009	685.6
349.407	700
349.805	677.4
350.203	674
350.601	697.8
350.999	682.8
351.397	757.8
351.795	678
352.193	699.4
352.57	698
352.969	693
353.367	674.2
353.766	679.8
354.164	693.2
354.563	694.2
354.961	689.6
355.36	685
355.759	682.4
356.158	668.8
356.557	682.2
356.956	678.8
357.355	675.4
357.754	687.2
358.153	695
358.552	709
358.951	679.2
359.35	701
359.75	674.6
360.149	671.4
360.527	675
360.926	670.8
361.326	687
361.726	683.2
362.125	669.8
362.525	691.6
362.925	679.4
363.325	688.6
363.724	677.2
364.124	680.6
364.524	680.6
364.924	678.6
365.324	698.6
365.725	661.2
366.125	689.6
366.525	671.4
366.904	672.8
367.304	655.4
367.705	701.2
368.105	693
368.506	673.2
368.906	678.8
369.307	675.2
369.708	683.4
370.108	662
370.509	685
370.91	679.4
371.311	681.8
371.712	675.4
372.113	670
372.514	661.6
372.894	678.4
373.295	671.2
373.696	689.4
374.097	687
374.499	706.6
374.9	689.4
375.301	678.2
375.703	680.6
376.105	665.2
376.506	686.8
376.908	682.4
377.309	680.6
377.711	681.4
378.113	670.8
378.493	679
378.895	669.8
379.297	692.8
379.699	660.6
380.102	672.4
380.504	682.8
380.906	680
381.308	707.2
381.71	676.8
382.113	686.4
382.515	676.6
382.918	685
383.299	674.4
383.701	690.2
384.104	670.2
384.507	656.8
384.909	675
385.312	661
385.715	662.6
386.118	670.4
386.521	665.2
386.924	684.8
387.327	672
387.709	661.8
388.112	663.2
388.515	675.4
388.918	671.4
389.322	677.2
389.725	672.8
390.129	696.4
390.532	688.6
390.936	673
391.339	667.4
391.743	671.2
392.125	674.4
392.529	691.2
392.933	687.8
393.337	675
393.74	675.2
394.144	672.8
394.548	664.6
394.953	674.6
395.357	686.6
395.761	674.2
396.144	667.6
396.548	672.6
396.952	675
397.357	671.2
397.761	671.2
398.166	673.8
398.57	682.8
398.975	674.2
399.379	678.6
399.763	734
400.168	675.6
400.572	681.8
400.977	675.4
401.382	702.2
401.787	686.2
402.192	691
402.597	688.6
403.002	669.8
403.386	682.6
403.791	692
404.197	675
404.602	673.4
405.007	682
405.413	673.4
405.818	673.4
406.224	663.2
406.608	674.2
407.014	677.2
407.42	704.2
407.825	674.2
408.231	687
408.637	689
409.043	695.4
409.449	672.4
409.834	680.2
410.24	681
410.646	702
411.052	688.2
411.458	689.2
411.865	685.6
412.271	692.8
412.677	677.4
413.062	682.8
413.469	672
413.875	710.4
414.282	696.2
414.689	678.6
415.095	689.8
415.502	674.6
415.888	683.6
416.294	655.8
416.701	728.8
417.108	669
417.515	685.8
417.923	677.8
418.33	702.6
418.715	685
419.123	673.4
419.53	675.4
419.937	678.6
420.345	699
420.752	674.6
421.16	698.4
421.546	674.4
421.953	688.8
422.361	675.4
422.769	689.4
423.177	671.8
423.585	707.8
423.992	701.6
424.379	692.8
424.787	696.2
425.195	711.8
425.603	683
426.011	698.4
426.419	692.8
426.806	696.4
427.214	696.4
427.623	692.4
428.031	705.4
428.44	689.2
428.848	697.6
429.235	704.4
429.644	690.4
430.053	689.4
430.461	706.8
430.87	713.8
431.279	699
431.666	676.4
432.075	679.8
432.484	693.6
432.893	684
433.302	708.6
433.711	747.2
434.099	688.8
434.508	679.2
434.918	666.6
435.327	687.6
435.737	683.4
436.125	688.2
436.534	689.8
436.944	691.8
437.353	701.6
437.763	710
438.173	685
438.561	697.6
438.971	666.4
439.381	686.6
439.791	698.6
440.201	671.2
440.589	692.6
440.999	702.2
441.409	693.6
441.819	673.8
442.23	707
442.619	706.2
443.029	702.6
443.439	706
443.85	709.2
444.26	713.8
444.649	703.8
445.06	701
445.471	693.4
445.881	701
446.292	718.8
446.682	725.6
447.092	687.6
447.503	763
447.914	706.4
448.325	709.8
448.715	707.8
449.126	698.2
449.537	711.4
449.948	704.6
450.338	706.6
450.75	719.2
451.161	711.8
451.572	719.6
451.984	698.2
452.374	699.8
452.786	715.2
453.197	715.4
453.609	717.6
453.999	699.4
454.411	704.2
454.823	720.6
455.235	712.4
455.647	713.6
456.037	718.6
456.449	699.6
456.862	714.6
457.274	722.6
457.665	702.6
458.077	714.8
458.489	752
458.902	714.4
459.293	723.2
459.705	716
460.118	712.4
460.53	726.8
460.921	717.8
461.334	720.6
461.747	718.8
462.16	731.2
462.551	730.6
462.964	726.2
463.377	711
463.79	712.4
464.182	728.4
464.595	708.4
465.008	718.6
465.421	730.2
465.813	723
466.226	725.6
466.64	718.2
467.053	777.8
467.445	730.6
467.859	736.8
468.272	725
468.686	738.4
469.078	730.6
469.492	710.6
469.906	727.8
470.298	725.8
470.712	713.8
471.126	783.4
471.54	708.6
471.933	715.4
472.347	717.4
472.761	710.4
473.175	714
473.568	721.8
473.982	707.6
474.397	721.2
474.79	713.2
475.204	727.6
475.619	719.6
476.033	726.4
476.426	724.6
476.841	714
477.256	739.8
477.649	713.4
478.064	710
478.479	723.6
478.872	715.6
479.287	706.2
479.702	721.8
480.118	713.4
480.511	720.8
480.927	714
481.342	719.6
481.736	722.4
482.151	714.2
482.566	737.6
482.96	721.6
483.376	736
483.792	703.4
484.186	717.4
484.602	716.4
485.017	716.8
485.412	718.6
485.827	724.2
486.243	717.6
486.638	742.4
487.054	725.4
487.47	735.8
487.865	709.6
488.281	709.2
488.697	708.8
489.092	711.6
489.508	709.4
489.925	724.6
490.32	703
490.736	718.2
491.153	720.4
491.548	722.8
491.964	728.8
492.381	705.6
492.776	714
493.193	713.8
493.61	731.6
494.006	713.6
494.422	722.2
494.84	705.8
495.235	723
495.652	717.6
496.069	709.2
496.465	704.6
496.883	710.6
497.3	737.8
497.696	708.2
498.113	722
498.509	694
498.927	696.4
499.344	696
499.741	707
500.158	720.2
500.576	715.6
500.973	709.8
501.39	693
501.787	702.6
502.205	718
502.623	701
503.02	693.4
503.438	709.6
503.856	709
504.253	706.4
504.671	701.6
505.068	696
505.486	702.4
505.905	727.8
506.302	709.2
506.72	713.2
507.118	684.6
507.536	705.6
507.955	702.2
508.352	705.8
508.771	701.4
509.169	705
509.587	695.8
510.006	703
510.404	692.4
510.823	694.2
511.221	694.8
511.64	701.8
512.038	704.2
512.457	698.2
512.877	704.4
513.275	692.6
513.694	704
514.092	696
514.512	698
514.91	693.4
515.33	694.6
515.749	697.2
516.148	702.6
516.568	698.6
516.966	698.8
517.386	691.2
517.785	697
518.205	687.8
518.603	697
519.024	687.8
519.444	702.6
519.843	703
520.263	703
520.662	704.4
521.082	693.6
521.481	693
521.902	688.2
522.301	700
522.722	696.6
523.121	685
523.542	687.6
523.963	679.2
524.362	689.4
524.783	695
525.183	695.8
525.604	684.4
526.003	682.2
526.425	688.4
526.824	698.8
527.246	702.4
527.646	693.6
528.067	683.8
528.467	690
528.888	687
529.289	685.2
529.71	681.6
