#lambda/nm	C1
208.295	536.4
208.67	489.2
209.045	446.8
209.419	449.2
209.794	680.8
210.169	666.2
210.544	803
210.919	684.2
211.295	669.2
211.67	674.6
212.045	682.2
212.421	675
212.796	728.4
213.172	672.8
213.547	675.8
213.923	680.2
214.299	675.6
214.675	689
215.051	686.8
215.427	688
215.803	701.2
216.179	681.8
216.555	664.6
216.932	689.8
217.308	685.4
217.684	683.2
218.061	686.4
218.438	685.2
218.814	679.8
219.191	685.8
219.568	671
219.945	672.8
220.322	686
220.699	680.4
221.076	685.4
221.453	682.4
221.83	678.8
222.208	680.8
222.585	678.8
222.962	687.8
223.34	687.8
223.717	688.2
224.095	681
224.473	681.4
224.851	683.8
225.229	674.8
225.607	700
225.985	682.2
226.363	677
226.741	679
227.119	675.4
227.497	698.8
227.876	668.2
228.254	691.4
228.633	687.4
229.011	685.8
229.39	688.4
229.769	686.2
230.148	692.8
230.527	709
230.905	679
231.284	688.4
231.664	678.2
232.043	692.6
232.422	698.4
232.801	672.6
233.181	689.8
233.56	683.6
233.94	683.4
234.319	672.6
234.699	684.8
235.079	738
235.458	724.2
235.838	701.4
236.218	673.2
236.598	667.6
236.978	669.2
237.358	675
237.738	676.4
238.119	691
238.499	668.6
238.88	681
239.26	698.2
239.641	671.6
240.021	678
240.402	680.8
240.783	672.4
241.163	678.8
241.544	685.2
241.925	687
242.306	694.2
242.687	670
243.069	680.4
243.45	690
243.831	666.4
244.212	677.2
244.594	720.8
244.975	688.2
245.357	690.2
245.739	669.6
246.12	685.6
246.502	700.2
246.884	676.2
247.266	675.4
247.648	685.4
248.03	707.2
248.412	682.2
248.794	682.8
249.176	678.8
249.559	686.6
249.941	683.4
250.323	669.4
250.706	671.2
251.089	685
251.471	688
251.854	685.6
252.237	676.4
252.62	682.6
253.002	686.6
253.385	677.8
253.769	694.2
254.152	684.2
254.535	686.4
254.918	666.2
255.301	670
255.685	668.4
256.068	669
256.452	705.6
256.835	681
257.219	681
257.603	695.2
257.986	674.6
258.37	681.2
258.754	664.2
259.138	692
259.522	685.6
259.906	678.4
260.29	678
260.675	673.8
261.059	683
261.443	668
261.828	689.6
262.212	693.6
262.597	670.4
262.981	667.8
263.366	690.6
263.751	688
264.136	675.4
264.521	673.8
264.906	671.2
265.291	702
265.676	683.2
266.061	696.6
266.446	705.8
266.831	680.2
267.217	703.4
267.602	687.4
267.987	687.4
268.373	679.6
268.759	690.4
269.144	689
269.53	682.4
269.916	682.2
270.302	679
270.688	695
271.074	687.6
271.46	697
271.846	724.6
272.232	682.8
272.618	676.8
273.004	681.4
273.391	689.8
273.777	708.6
274.164	687.4
274.55	694
274.937	683.4
275.324	678.8
275.71	683.2
276.097	688.6
276.484	670.8
276.871	684.8
277.258	688.2
277.645	662.4
278.032	679
278.419	687
278.807	686.8
279.194	674.2
279.581	672.8
279.969	689.6
280.356	682.2
280.744	683.8
281.131	718.4
281.519	694
281.907	678.6
282.295	670.8
282.682	699
283.07	689.6
283.458	694.2
283.846	696.6
284.235	695.6
284.623	703.4
285.011	673.2
285.399	685
285.788	680
286.176	668.8
286.565	700.2
286.953	689
287.342	673
287.731	671.6
288.119	673.2
288.508	678.4
288.897	690
289.286	667.8
289.675	684.8
290.064	694.4
290.453	685.4
290.821	688.4
291.21	706.2
291.599	675.2
291.989	685.2
292.378	692.6
292.768	696.4
293.157	689
293.547	702.2
293.936	690.8
294.326	684.6
294.716	689.2
295.106	679.6
295.496	688.2
295.886	704.8
296.276	680.2
296.666	679.4
297.056	677
297.446	669.8
297.836	695.8
298.227	679.8
298.617	687
299.008	699.4
299.398	684.4
299.789	684.6
300.179	686
300.57	695.4
300.961	686.6
301.352	683.8
301.742	694.6
302.133	689
302.524	688.8
302.915	684.6
303.307	677.6
303.698	692.8
304.089	694.8
304.48	677.2
304.872	686.2
305.263	690
305.655	670.2
306.046	693.8
306.438	696.4
306.829	682.4
307.221	700.2
307.613	690.4
308.005	698.8
308.397	703.4
308.789	717.2
309.181	713.6
309.573	716.8
309.965	704.4
310.357	681.2
310.749	695.8
311.142	683.2
311.534	688.8
311.926	696.4
312.319	683.8
312.711	676
