#lambda/nm	C1
208.295	539.6
208.67	491.2
209.045	449.6
209.419	451.6
209.794	681.2
210.169	659.4
210.544	799
210.919	694.8
211.295	675.8
211.67	685.6
212.045	681
212.421	681.6
212.796	722.6
213.172	678.8
213.547	678.2
213.923	684.4
214.299	673.6
214.675	691
215.051	681
215.427	695.4
215.803	704.4
216.179	685.4
216.555	674.6
216.932	691.6
217.308	680.4
217.684	687.4
218.061	693
218.438	687
218.814	675.4
219.191	695.2
219.568	671
219.945	673
220.322	699.4
220.699	695.4
221.076	687.6
221.453	686.8
221.83	676.4
222.208	668.4
222.585	683.4
222.962	687
223.34	692.2
223.717	677.2
224.095	685.6
224.473	683
224.851	682.6
225.229	670
225.607	698.4
225.985	672.6
226.363	681.4
226.741	689.6
227.119	683
227.497	698
227.876	672.6
228.254	695.8
228.633	684.8
229.011	687.4
229.39	695.4
229.769	691.8
230.148	690.2
230.527	709.8
230.905	690.2
231.284	691.6
231.664	673.2
232.043	702.8
232.422	693
232.801	679.4
233.181	690.8
233.56	685.4
233.94	680.8
234.319	668.6
234.699	685.8
235.079	734
235.458	724.2
235.838	708.6
236.218	680.6
236.598	677.8
236.978	674.2
237.358	674
237.738	675.8
238.119	683.8
238.499	672.8
238.88	682.6
239.26	693.2
239.641	668.4
240.021	675.4
240.402	689.2
240.783	672.6
241.163	680.4
241.544	678.6
241.925	687.2
242.306	695.4
242.687	680.2
243.069	684.2
243.45	683.8
243.831	676.4
244.212	678.4
244.594	720
244.975	697.8
245.357	692
245.739	672.6
246.12	684.2
246.502	699.2
246.884	676.4
247.266	684.8
247.648	685.4
248.03	708.4
248.412	685.4
248.794	683.6
249.176	681.2
249.559	693.4
249.941	669.2
250.323	670
250.706	670.8
251.089	685
251.471	681.8
251.854	679.4
252.237	684.8
252.62	688.8
253.002	685.4
253.385	686.8
253.769	692.8
254.152	682.2
254.535	685.6
254.918	673.6
255.301	678.4
255.685	678.8
256.068	682
256.452	706.2
256.835	689
257.219	691.4
257.603	703.2
257.986	673.8
258.37	689.6
258.754	680.8
259.138	692.8
259.522	708.2
259.906	681.4
260.29	687.4
260.675	683
261.059	699
261.443	675.4
261.828	691.2
262.212	689.2
262.597	674.2
262.981	683.6
263.366	693.4
263.751	685.8
264.136	684.2
264.521	674.2
264.906	675.2
265.291	687
265.676	682.8
266.061	687.8
266.446	709.4
266.831	685.2
267.217	702.6
267.602	689.6
267.987	686.2
268.373	684.2
268.759	696.4
269.144	689.6
269.53	674.6
269.916	677.6
270.302	680
270.688	683.4
271.074	690.2
271.46	702.2
271.846	721.8
272.232	678.6
272.618	674.8
273.004	687.2
273.391	702.4
273.777	693.2
274.164	689.6
274.55	698.6
274.937	684.6
275.324	682.4
275.71	694.8
276.097	694.2
276.484	673.6
276.871	680.4
277.258	693.2
277.645	670.2
278.032	679.6
278.419	681
278.807	684.4
279.194	679.8
279.581	665.4
279.969	686.6
280.356	686.2
280.744	686.6
281.131	716.6
