#lambda/nm	C1
208.295	531
208.67	489.6
209.045	450.4
209.419	450
209.794	676.6
210.169	665.6
210.544	815
210.919	691.2
211.295	676.6
211.67	678.6
212.045	678.4
212.421	682.6
212.796	718.2
213.172	669.2
213.547	675.6
213.923	674.6
214.299	670.2
214.675	683.8
215.051	676
215.427	687.6
215.803	699
216.179	683.8
216.555	669.8
216.932	695
217.308	674.8
217.684	673.8
218.061	684.2
218.438	684.2
218.814	666
219.191	687
219.568	673
219.945	668
220.322	683.2
220.699	691.2
221.076	686
221.453	687.8
221.83	667.4
222.208	677.8
222.585	670.2
222.962	683.2
223.34	683
223.717	689
224.095	688.2
224.473	686
224.851	679
225.229	666.4
225.607	699.2
225.985	676.8
226.363	680.8
226.741	675.8
227.119	679.2
227.497	698.8
227.876	674.8
228.254	688.6
228.633	694.4
229.011	695.2
229.39	690.6
229.769	691.6
230.148	690
230.527	705
230.905	686.4
231.284	688
231.664	674.8
232.043	701.2
232.422	697.2
232.801	676
233.181	702.2
233.56	680.2
233.94	692.4
234.319	662.8
234.699	684.6
235.079	731
235.458	720.2
235.838	712.4
236.218	683.6
236.598	667.6
236.978	673.4
237.358	681.4
237.738	679
238.119	684.2
238.499	673.4
238.88	685.4
239.26	699.2
239.641	675.6
240.021	679.2
240.402	688
240.783	690.8
241.163	679.2
241.544	682.2
241.925	682.4
242.306	698.2
242.687	679.2
243.069	689.2
243.45	700
243.831	682
244.212	679.8
244.594	720
244.975	692
245.357	686.4
245.739	674.6
246.12	687.2
246.502	703.4
246.884	679
247.266	684.2
247.648	682.2
248.03	716.2
248.412	687.4
248.794	691.6
249.176	677.4
249.559	691.2
249.941	676
250.323	673.8
250.706	669.4
251.089	681
251.471	683.4
251.854	680.6
252.237	677
252.62	688.6
253.002	676.6
253.385	680.6
253.769	702.6
254.152	680.2
254.535	689
254.918	670.4
255.301	674.4
255.685	672.2
256.068	670.2
256.452	706
256.835	697.8
257.219	687
257.603	695.4
257.986	667.2
258.37	692.4
258.754	675.6
259.138	681.2
259.522	687.4
259.906	686
260.29	688
260.675	676.6
261.059	678.4
261.443	670.2
261.828	682
262.212	697.2
262.597	661.2
262.981	682
263.366	674.4
263.751	671.6
264.136	673.6
264.521	676.8
264.906	673.2
265.291	685.6
265.676	674
266.061	690.2
266.446	698.2
266.831	681
267.217	706
267.602	680
267.987	684.8
268.373	673.4
268.759	692.6
269.144	683.6
269.53	678.2
269.916	681.8
270.302	679.2
270.688	685.4
271.074	684.6
271.46	701.4
271.846	726
272.232	681.2
272.618	679.6
273.004	686.8
273.391	689.4
273.777	694.8
274.164	689.4
274.55	703.6
274.937	688.6
275.324	680.6
275.71	695.8
276.097	687.8
276.484	671.6
276.871	683.8
277.258	690
277.645	672.2
278.032	681.6
278.419	676.2
278.807	685.2
279.194	669.8
279.581	678.8
279.969	684.4
280.356	691
280.744	685
281.131	710.2
281.519	697.8
281.907	671.6
282.295	681.4
282.682	698.8
283.07	684.6
283.458	683.6
283.846	693.6
284.235	697.8
284.623	685.8
285.011	675.4
285.399	681.6
285.788	683.4
286.176	673.6
286.565	696.4
286.953	675
287.342	685
287.731	683
288.119	669.8
288.508	682
288.897	678.6
289.286	671.6
289.675	686.6
290.064	700.6
290.453	685.4
290.821	684.4
291.21	700
291.599	681
291.989	684.8
292.378	690.6
292.768	716.8
293.157	693.2
293.547	698.4
293.936	684
294.326	679.6
294.716	691.2
295.106	681
295.496	691.2
295.886	693.2
296.276	689.4
296.666	679
297.056	679.6
297.446	667.2
297.836	707.8
298.227	689.6
298.617	693.4
299.008	704
299.398	681.4
299.789	675.2
300.179	683.4
300.57	696.2
300.961	683.8
301.352	682.2
301.742	691.2
302.133	684.4
302.524	685.6
302.915	687.8
303.307	677.4
303.698	699.4
304.089	684.8
304.48	682.2
304.872	699.4
305.263	686.8
305.655	681
306.046	695.6
306.438	682.8
306.829	675.2
307.221	705.4
307.613	694.4
308.005	702.2
308.397	700
308.789	710.8
309.181	712.8
309.573	710.2
309.965	696.8
310.357	684.2
310.749	707
311.142	680
311.534	681.2
311.926	686.4
312.319	686
312.711	674.6
313.104	713
313.497	680.2
313.889	728.2
314.282	708.6
314.675	711.2
315.068	689.2
315.461	698.4
315.854	726.2
316.247	702.2
316.64	693.4
317.033	691
317.405	689
317.798	685.8
318.192	684
318.585	672.4
318.979	693.6
319.372	682.2
319.766	685.6
320.16	692.4
320.553	705.8
320.947	713.4
321.341	686.2
321.735	684.8
322.129	673.4
322.523	712
322.917	682.2
323.311	695.4
323.705	686.4
324.099	692.2
324.494	696.2
324.888	691.6
325.282	688
325.677	701
326.071	692
326.466	687.6
326.861	687.8
327.255	711.4
327.65	704.6
328.045	709.4
328.44	692.8
328.835	692.6
329.23	680.6
329.625	719.6
330.02	686.6
330.415	715.6
330.81	695.4
331.206	694
331.601	678
331.996	697.6
332.37	715.6
332.766	675.6
333.161	702.6
333.557	685.6
333.953	690.2
334.348	1193
334.744	697
335.14	683.6
335.536	690
335.932	698.2
336.328	684.4
336.724	699.8
337.12	685.8
337.516	691.4
337.913	695
338.309	702.4
338.705	687.8
339.102	699.4
339.498	677.6
339.895	711.8
340.291	677.2
340.688	690
341.085	680.4
341.481	685.2
341.878	682
342.275	700.4
342.672	684
343.069	677.6
343.466	680.6
343.842	693.8
344.239	675.2
344.636	682.6
345.033	674.2
345.431	679.8
345.828	692.2
346.225	682.4
346.623	730.6
347.02	684.4
347.418	699
347.816	704
348.213	680
348.611	690.2
349.009	684.4
349.407	695
349.805	675.2
350.203	670
350.601	701
350.999	681.2
351.397	735.2
351.795	684.6
352.193	687.8
352.57	689.6
352.969	700.2
353.367	668.6
353.766	668
354.164	677.4
354.563	703.2
354.961	678
355.36	676
355.759	686.2
356.158	677.8
356.557	678
356.956	664.8
357.355	665.4
357.754	687.6
358.153	679.4
358.552	705.6
358.951	680.6
359.35	691.2
359.75	680.2
360.149	675.4
360.527	669
360.926	671.6
361.326	685.8
361.726	682.2
362.125	667
362.525	683.4
362.925	678.8
363.325	671.8
363.724	679.8
364.124	679.2
364.524	668.8
364.924	664.2
365.324	692.8
365.725	660
366.125	685.2
366.525	682.8
366.904	664
367.304	663.6
367.705	702.2
368.105	698
368.506	683.4
368.906	677.4
369.307	681
369.708	682
370.108	659
370.509	689.2
370.91	675.6
371.311	676.2
371.712	673.6
372.113	666.8
372.514	666.2
372.894	670.8
373.295	670
373.696	689.6
374.097	691.6
374.499	714.4
374.9	680
375.301	663.4
375.703	685.4
376.105	661.8
376.506	694.2
376.908	685.6
377.309	682.8
377.711	684.4
378.113	669.6
378.493	682
378.895	675.6
379.297	689.6
379.699	663.6
380.102	693.8
380.504	672.6
380.906	680.2
381.308	701.8
381.71	683.6
382.113	688.8
382.515	678
382.918	681
383.299	670.2
383.701	689.2
384.104	682.4
384.507	664
384.909	670.8
385.312	663.2
385.715	665.8
386.118	674.4
386.521	659.6
386.924	683
387.327	665
387.709	657
388.112	666.2
388.515	679
388.918	678.2
389.322	687
389.725	662.6
390.129	701.2
390.532	683.8
390.936	667.8
391.339	660.4
391.743	672
392.125	671.8
392.529	684.2
392.933	692.2
393.337	682.6
393.74	669.8
394.144	677
394.548	677
394.953	671
395.357	685
395.761	676.4
396.144	672.4
396.548	675.8
396.952	683.6
397.357	676.4
397.761	674.6
398.166	675.4
398.57	679.4
398.975	666.2
399.379	687.4
399.763	732.6
400.168	677.6
400.572	682.8
400.977	676
401.382	696.2
401.787	688
402.192	697.6
402.597	695.8
403.002	662.2
403.386	686
403.791	691.8
404.197	667
404.602	672.2
405.007	684.2
405.413	668.8
405.818	682.6
406.224	669
406.608	678.4
407.014	666.4
407.42	707
407.825	673.4
408.231	689.4
408.637	680.4
409.043	693
409.449	681.2
409.834	675.4
410.24	680.6
410.646	690.6
411.052	694.6
411.458	689.8
411.865	700
412.271	683
412.677	680.8
413.062	686.6
413.469	673.6
413.875	707.8
414.282	696.4
414.689	681.8
415.095	682.8
415.502	672.8
415.888	693.4
416.294	667.2
416.701	724.2
417.108	673.4
417.515	689
417.923	669.8
418.33	707.2
418.715	695.6
419.123	684
419.53	677.8
419.937	684.8
420.345	699.4
420.752	676.6
421.16	690.4
421.546	678.8
421.953	692
422.361	673.2
422.769	679.4
423.177	672
423.585	713.2
423.992	707.6
424.379	690.6
424.787	689.4
425.195	702.4
425.603	679.6
426.011	689.2
426.419	686.4
426.806	671.4
427.214	692.4
427.623	694
428.031	691.6
428.44	681.8
428.848	688
429.235	696.2
429.644	686.2
430.053	682.2
430.461	703.2
430.87	715.8
431.279	707.6
431.666	670.4
432.075	697.4
432.484	698.6
432.893	680.8
433.302	722.6
433.711	744
434.099	694
434.508	688.8
434.918	691.2
435.327	708
435.737	704.6
436.125	702
436.534	705.2
436.944	720.8
437.353	729
437.763	738.2
438.173	716
438.561	725.8
438.971	708.8
439.381	727.8
439.791	728.6
440.201	719.8
440.589	741.8
440.999	747.6
441.409	739
441.819	737.4
442.23	764.4
442.619	767.2
443.029	750.6
443.439	763.2
443.85	772.4
444.26	788
444.649	783.6
445.06	767.4
445.471	759.4
445.881	776.2
446.292	783
446.682	805
447.092	763.6
447.503	834.6
447.914	776
448.325	787
448.715	782
449.126	772.8
449.537	778.2
449.948	784.6
450.338	786.2
450.75	790.6
451.161	791.4
451.572	800.6
451.984	786.8
452.374	772
452.786	791
453.197	802.8
453.609	806.8
453.999	779.2
454.411	787
454.823	809.6
455.235	799.2
455.647	800.2
456.037	807.6
456.449	778.8
456.862	808.6
457.274	800.8
457.665	792.6
458.077	800
458.489	828
458.902	791.8
459.293	816.4
459.705	802.8
460.118	795.4
460.53	799.6
460.921	806
461.334	798.8
461.747	798.4
462.16	807.8
462.551	817.4
462.964	819.8
463.377	784.4
463.79	806.4
464.182	824.6
464.595	805.2
465.008	828.2
465.421	819.8
465.813	805
466.226	813
466.64	799.2
467.053	858
467.445	824.8
467.859	826.2
468.272	814.4
468.686	834.6
469.078	804.4
469.492	800
469.906	810.6
470.298	823.6
470.712	802.8
471.126	882.2
471.54	805.2
471.933	803.2
472.347	810.2
472.761	805.2
473.175	797.4
473.568	807.8
473.982	799.2
474.397	816.4
474.79	814.8
475.204	810.2
475.619	806.4
476.033	809
476.426	820.4
476.841	795.2
477.256	837.8
477.649	797.8
478.064	793.6
478.479	800
478.872	797.4
479.287	784
479.702	806.8
480.118	807.8
480.511	803.6
480.927	805
481.342	799.4
481.736	810.8
482.151	796
482.566	820.4
482.96	809
483.376	812.6
483.792	797.2
484.186	799.8
484.602	802.2
485.017	810
485.412	798.8
485.827	797
486.243	795.8
486.638	824
487.054	797.6
487.47	820.2
487.865	798.6
488.281	791
488.697	783.8
489.092	791.8
489.508	781.4
489.925	806.4
490.32	784.6
490.736	800.2
491.153	794.6
491.548	788.4
491.964	803.4
492.381	767.2
492.776	794.8
493.193	782.4
493.61	802.4
494.006	785
494.422	802.8
494.84	783.4
495.235	789.2
495.652	788.4
496.069	790.4
496.465	764.6
496.883	783.8
497.3	802
497.696	778.2
498.113	777
498.509	768.4
498.927	766.4
499.344	779.6
499.741	765.4
500.158	785.6
500.576	782.2
500.973	774.2
501.39	762.2
501.787	764.4
502.205	767.8
502.623	761.8
503.02	752.8
503.438	769.6
503.856	759.6
504.253	768.6
504.671	764.4
505.068	747.4
505.486	757.8
505.905	777
506.302	753.2
506.72	770
507.118	752.6
507.536	767.6
507.955	760.6
508.352	763.8
508.771	761
509.169	754.8
509.587	746.4
510.006	756.2
510.404	741.2
510.823	748
511.221	744.2
511.64	746.2
512.038	755
512.457	749.4
512.877	743.8
513.275	749.2
513.694	749.6
514.092	736.2
514.512	749
514.91	745.8
515.33	743.2
515.749	736.2
516.148	746
516.568	749.8
516.966	741
517.386	740.8
517.785	732.6
518.205	737.4
518.603	721
519.024	730.4
519.444	747.4
519.843	740.2
520.263	749.6
520.662	735.8
521.082	731.2
521.481	738
521.902	730.6
522.301	732.4
522.722	737.8
523.121	725.6
523.542	724.6
523.963	728.8
524.362	743
524.783	732.8
525.183	728.4
525.604	720.6
526.003	724.2
526.425	718.2
526.824	732
527.246	730.2
527.646	728.8
528.067	720
528.467	722
528.888	728.4
529.289	707.2
529.71	722.8
530.11	718.2
530.532	715.8
530.932	705.4
531.354	703.4
531.755	757.2
532.176	719.6
532.577	712.8
532.999	711.8
533.4	706.2
533.822	719.4
534.223	724.2
534.645	720.4
535.046	701.2
535.468	709.2
535.869	729.4
536.292	697.8
536.693	752
537.115	708.4
537.516	701.8
537.939	707
538.34	725.4
538.742	726.6
539.165	707.6
539.566	697
539.989	700.8
540.391	709
540.814	708.2
541.216	710.8
541.639	710
542.041	715
542.464	706.8
542.866	697.2
543.268	688
543.691	720.4
544.093	708.4
544.517	729.2
544.919	692.8
545.343	729.8
545.745	691.4
546.147	706.6
546.571	705.6
546.974	695.4
547.398	705
547.8	721.4
548.224	694.6
548.627	689.2
549.03	709.2
549.454	692.2
549.857	681.4
550.281	689.2
550.684	704
551.087	714.8
551.512	704
551.915	712.4
552.34	690.6
552.743	698.2
553.146	701.8
553.571	684.6
553.975	710.4
554.399	684.6
554.803	750.8
555.207	687
555.632	679.8
556.036	691
556.461	688
556.865	693.6
557.268	693
557.694	691
558.098	702.4
558.502	695.2
558.927	683.8
559.332	688.2
559.736	693.8
560.162	686
560.566	682.2
