#lambda/nm	C1
208.295	534.8
208.67	488.4
209.045	447.6
209.419	448.6
209.794	677.2
210.169	667.6
210.544	809.6
210.919	689
211.295	678.8
211.67	685.2
212.045	678.2
212.421	671.2
212.796	737
213.172	675.6
213.547	685.4
213.923	684.6
214.299	670.8
214.675	688.2
215.051	683.2
215.427	686.6
215.803	705.8
216.179	687.2
216.555	676.6
216.932	676
217.308	677.4
217.684	679.2
218.061	680.8
218.438	680
218.814	677.6
219.191	674.2
219.568	671.2
219.945	675.2
220.322	679.8
220.699	681.2
221.076	695
221.453	686.4
221.83	669.4
222.208	669
222.585	671.8
222.962	691.8
223.34	690.2
223.717	685
224.095	677.2
224.473	678.4
224.851	680.2
225.229	669
225.607	692
225.985	666.2
226.363	679.4
226.741	688.4
227.119	683.6
227.497	693.2
227.876	673.4
228.254	682.6
228.633	684
229.011	681.2
229.39	692.4
229.769	678
230.148	688.2
230.527	710.6
230.905	673.6
231.284	681.2
231.664	669
232.043	696.6
232.422	689.4
232.801	670.6
233.181	685.8
233.56	681.4
233.94	675
234.319	671.2
234.699	674.4
235.079	735.4
235.458	721.4
235.838	702.8
236.218	673.6
236.598	672.2
236.978	674.8
237.358	673
237.738	680.4
238.119	682.2
238.499	674
238.88	688.6
239.26	695.4
239.641	673
240.021	678.8
240.402	685.6
240.783	675.6
241.163	678.2
241.544	686.6
241.925	682.2
242.306	689.6
242.687	677.6
243.069	688.6
243.45	685.4
243.831	669.4
244.212	680.6
244.594	725.4
244.975	689.6
245.357	689.2
245.739	673
246.12	683.2
246.502	693.6
246.884	689.4
247.266	685.2
247.648	693.4
248.03	705.8
248.412	689
248.794	692
249.176	672.4
249.559	682.6
249.941	678.2
250.323	668.2
250.706	670
251.089	695
251.471	677.4
251.854	679.6
252.237	682.6
252.62	683.8
253.002	687
253.385	682
253.769	697.4
254.152	678.4
254.535	685.2
254.918	673.8
255.301	677.2
255.685	677.6
256.068	672.4
256.452	711.4
256.835	694.4
257.219	692.4
257.603	693.8
257.986	676.2
258.37	680
258.754	660.6
259.138	699
259.522	696.2
259.906	680.8
260.29	685.6
260.675	681.4
261.059	682
261.443	672
261.828	692.2
262.212	678.6
262.597	673.4
262.981	675.6
263.366	685
263.751	679.2
264.136	677.6
264.521	673.6
264.906	671
265.291	690.4
265.676	684.2
266.061	687.2
266.446	692.4
266.831	682.4
267.217	699.6
267.602	692.6
267.987	679.4
268.373	681
268.759	695.6
269.144	689.8
269.53	685
269.916	680
270.302	678.2
270.688	691.6
271.074	682.2
271.46	696
271.846	720.2
272.232	688.4
272.618	674.8
273.004	679.6
273.391	701
273.777	702.6
274.164	684
274.55	694.4
274.937	688.4
275.324	687.4
275.71	696.6
276.097	689.4
276.484	676.8
276.871	686.8
277.258	696.4
277.645	674
278.032	681
278.419	678.2
278.807	692.4
279.194	669.8
279.581	667.8
279.969	690.8
280.356	687.8
280.744	681.6
281.131	715.6
281.519	691.2
281.907	680.8
282.295	679.8
282.682	698.4
283.07	685
283.458	696.4
283.846	697.8
284.235	693
284.623	700.2
285.011	677.2
285.399	679.2
285.788	684
286.176	680.6
286.565	699.4
286.953	675
287.342	678.6
287.731	673.8
288.119	676.8
288.508	680.4
288.897	683.8
289.286	673
289.675	685.4
290.064	693.6
290.453	676.8
290.821	682.6
291.21	695.2
291.599	686
291.989	685.6
292.378	700
292.768	704.6
293.157	691
293.547	689
293.936	682.2
294.326	673
294.716	687.2
295.106	681.8
