#lambda/nm	C1
208.295	533.6
208.67	480.8
209.045	452
209.419	448.2
209.794	684.6
210.169	653
210.544	796.6
210.919	691.4
211.295	678.8
211.67	685.4
212.045	680.4
212.421	669.4
212.796	718.2
213.172	682.4
213.547	682.8
213.923	678
214.299	662.8
214.675	687.8
215.051	679.2
215.427	681.8
215.803	696.4
216.179	686.6
216.555	665.2
216.932	693.6
217.308	673.8
217.684	672
218.061	678.2
218.438	683.6
218.814	668.4
219.191	693
219.568	677.6
219.945	675
220.322	681.6
220.699	688
221.076	680
221.453	685
221.83	665.6
222.208	668.6
222.585	676.2
222.962	683.4
223.34	686
223.717	684.8
224.095	686.6
224.473	693.6
224.851	679.4
225.229	669.8
225.607	696.2
225.985	681.6
226.363	675.6
226.741	687.4
227.119	685.2
227.497	691.6
227.876	671.4
228.254	693.6
228.633	699
229.011	678
229.39	691.4
229.769	679.4
230.148	691
230.527	702
230.905	680
231.284	683.2
231.664	677.8
232.043	696.8
232.422	692
232.801	687.4
233.181	693.2
233.56	682.4
233.94	682.4
234.319	679
234.699	684.4
235.079	730.6
235.458	726.8
235.838	694.8
236.218	672.2
236.598	669.6
236.978	680.2
237.358	672.6
237.738	673.6
238.119	682.6
238.499	665.2
238.88	680.6
239.26	699.2
239.641	675
240.021	674.6
240.402	680
240.783	682.2
241.163	680.2
241.544	675.4
241.925	677.4
242.306	693
242.687	675
243.069	683.8
243.45	693.2
243.831	669
244.212	679
244.594	730.2
244.975	685.8
245.357	680.2
245.739	674.4
246.12	688.2
246.502	710.2
246.884	675.2
247.266	679.2
247.648	692.4
248.03	707.4
248.412	684.4
248.794	688.4
249.176	688.8
249.559	700.4
249.941	671.2
250.323	668
250.706	673.6
251.089	682.2
251.471	678.2
251.854	682.2
252.237	684.4
252.62	684.6
253.002	693.2
253.385	678.4
253.769	701
254.152	680.4
254.535	691
254.918	676
255.301	679
255.685	674.6
256.068	677.4
256.452	706.2
256.835	693
257.219	691.2
257.603	707.2
257.986	674.8
258.37	689.6
258.754	668.6
259.138	686
259.522	693.8
259.906	692.8
260.29	694
260.675	680.2
261.059	686.4
261.443	674.2
261.828	686
262.212	694.4
262.597	673.8
262.981	681.8
263.366	690.2
263.751	680.2
264.136	675
264.521	679.4
264.906	681.2
265.291	699.8
265.676	684
266.061	691.6
266.446	704.8
266.831	686.6
267.217	697.8
267.602	694.2
267.987	686.6
268.373	673.8
268.759	688.2
269.144	698
269.53	678
269.916	678
270.302	673.6
270.688	684
271.074	689.6
271.46	700.4
271.846	722.2
272.232	680.8
272.618	680.6
273.004	677
273.391	696.2
273.777	706
274.164	684.6
274.55	694.6
274.937	697
275.324	683.4
275.71	692.8
276.097	700
276.484	671
276.871	685.2
277.258	687.6
277.645	671
278.032	689.8
278.419	684.8
278.807	684
279.194	687.4
279.581	684.6
279.969	690.6
280.356	678.2
280.744	688.8
281.131	712.8
281.519	692.6
281.907	680.6
282.295	677.2
282.682	694.8
283.07	685.6
283.458	686
283.846	697
284.235	698
284.623	703
285.011	673.8
285.399	686.4
285.788	679.8
286.176	672.4
286.565	700.6
286.953	682.6
287.342	684.4
287.731	672.2
288.119	679
288.508	678.2
288.897	682.8
289.286	672.2
289.675	686.4
290.064	689.8
290.453	684.8
290.821	678.8
291.21	700.8
291.599	679.4
291.989	691.4
292.378	690.6
292.768	702.2
293.157	691.6
293.547	695
293.936	687.8
294.326	685
294.716	685.6
295.106	681.6
295.496	698.6
295.886	702.4
296.276	680.2
296.666	681.6
297.056	683.8
297.446	672.4
297.836	702.8
298.227	683.8
298.617	692.2
299.008	714
299.398	682
299.789	685.6
300.179	683.2
300.57	698.8
300.961	683.2
301.352	678.6
301.742	697.4
302.133	692.8
302.524	681
302.915	680.4
303.307	678.2
303.698	691
304.089	697.2
304.48	679.8
304.872	691.2
305.263	692.4
305.655	670.4
306.046	699
306.438	689.8
306.829	683.6
307.221	699.8
307.613	689.2
308.005	692.6
308.397	699.2
308.789	708
309.181	715.8
309.573	707.8
309.965	702.8
310.357	691.4
310.749	709.4
311.142	675.6
311.534	683.6
311.926	696.8
312.319	684.6
312.711	671.4
313.104	704
313.497	683.8
313.889	727
314.282	700.6
314.675	718.2
315.068	693.4
315.461	696.2
315.854	732.2
316.247	693.8
316.64	685.2
317.033	692.4
317.405	694
317.798	687.2
318.192	694
318.585	681.4
318.979	691.8
319.372	678.6
319.766	682.6
320.16	694.6
320.553	702.4
320.947	710.2
321.341	682.2
321.735	691.2
322.129	666.8
322.523	707.4
322.917	669
323.311	698
323.705	690.2
324.099	698
324.494	698.4
324.888	696.8
325.282	682.6
325.677	700.2
326.071	697.8
326.466	696
326.861	690.4
327.255	693.4
327.65	697.4
328.045	703.2
328.44	691
328.835	685
329.23	675.6
329.625	720.8
330.02	677.8
330.415	714.6
330.81	692.8
331.206	696
331.601	676.8
331.996	692.4
332.37	708.2
332.766	673.2
333.161	710
333.557	688.2
333.953	692.2
334.348	1129.4
334.744	693
335.14	683.4
335.536	683.6
335.932	692
336.328	689.8
336.724	691.4
337.12	685
337.516	683.6
337.913	682.8
338.309	699.2
338.705	679.2
339.102	702
339.498	686.4
339.895	700.6
340.291	676.6
340.688	700
341.085	675.6
341.481	685
341.878	685
342.275	702.4
342.672	677.4
343.069	683.6
343.466	664.4
343.842	690.4
344.239	672.4
344.636	676
345.033	677.2
345.431	683.2
345.828	671
346.225	673.6
346.623	729.6
347.02	681.8
347.418	689.4
347.816	699.2
348.213	679.8
348.611	688.2
349.009	662
349.407	698.4
349.805	670.2
350.203	667.6
350.601	698.4
350.999	680.6
351.397	751
351.795	681
352.193	690.4
352.57	695.6
352.969	702.2
353.367	673.2
353.766	678.4
354.164	682.2
354.563	695.2
354.961	671.6
355.36	672.8
355.759	675.8
356.158	676
356.557	672
356.956	685.6
357.355	672.8
357.754	689.8
358.153	694
358.552	716.2
358.951	691.4
359.35	690.4
359.75	672.6
360.149	672
360.527	665
360.926	664.8
361.326	676.4
361.726	681
362.125	676.2
362.525	686
362.925	676
363.325	678.6
363.724	676.6
364.124	675.4
364.524	676.8
364.924	673.6
365.324	691.2
365.725	669.2
366.125	686.6
366.525	684.4
366.904	677.8
367.304	656.2
367.705	698
368.105	691.6
368.506	693.6
368.906	684.6
369.307	680.8
369.708	687.8
370.108	664.8
370.509	690
370.91	674.2
371.311	684.6
371.712	686.2
372.113	681
372.514	666.6
372.894	674.2
373.295	675
373.696	695.4
374.097	696.4
374.499	717.8
374.9	678.2
375.301	671.4
375.703	680.2
376.105	673.2
376.506	686.2
376.908	693
377.309	686.2
377.711	679.8
378.113	673.8
378.493	675.2
378.895	666.6
379.297	693.6
379.699	667.4
380.102	688
380.504	679.8
380.906	672.8
381.308	714.8
381.71	673
382.113	690.4
382.515	673.4
382.918	683.2
383.299	675.8
383.701	680.2
384.104	681.4
384.507	661.2
384.909	672.6
385.312	660.6
385.715	660.2
386.118	674.4
386.521	661
386.924	692
387.327	671.4
387.709	665
388.112	661.6
388.515	675.8
388.918	675.4
389.322	682.4
389.725	676.6
390.129	696.6
390.532	691
390.936	673.2
391.339	668.6
391.743	683.4
392.125	668.6
392.529	691.8
392.933	693
393.337	686.6
393.74	683.8
394.144	672.4
394.548	677.4
394.953	683.4
395.357	681.4
395.761	675
396.144	685.6
396.548	684.4
396.952	677
397.357	682.8
397.761	677.6
398.166	678.6
398.57	684.6
398.975	665.6
399.379	687.4
399.763	735.4
400.168	680.8
400.572	675.2
400.977	675
401.382	706.4
401.787	679.6
402.192	701.6
402.597	693.8
403.002	682.8
403.386	682.2
403.791	695.8
404.197	674.4
404.602	676.2
405.007	679.6
405.413	668.4
405.818	673.4
406.224	667.2
406.608	666.2
407.014	662.8
407.42	694
407.825	672.2
408.231	684.4
408.637	675
409.043	694.8
409.449	670
409.834	674.4
410.24	681
410.646	690.6
411.052	685.4
411.458	674.2
411.865	684.8
412.271	692.8
412.677	680
413.062	688.2
413.469	671.8
413.875	705.6
414.282	694.2
414.689	693.8
415.095	683.2
415.502	669
415.888	684.8
416.294	666.6
416.701	722.4
417.108	671
417.515	680.8
417.923	676.8
418.33	698
418.715	686.8
419.123	674.4
419.53	675.2
419.937	687.4
420.345	702
420.752	682
421.16	691.6
421.546	681.8
421.953	692.2
422.361	671.6
422.769	685.2
423.177	665.8
423.585	703
423.992	710
424.379	701.6
424.787	689.8
425.195	701
425.603	674.4
426.011	696.8
426.419	691
426.806	678
427.214	681.4
427.623	690.2
428.031	698
428.44	680.8
428.848	700
429.235	694.2
429.644	683.6
430.053	674.6
430.461	692
430.87	705.2
431.279	691.2
