#lambda/nm	C1
208.295	536
208.67	491.2
209.045	452.2
209.419	452.4
209.794	681
210.169	662.2
210.544	796.4
210.919	684.6
211.295	676.4
211.67	687.4
212.045	678.6
212.421	677.2
212.796	721.6
213.172	674.6
213.547	661.8
213.923	676.6
214.299	672
214.675	690.6
215.051	690.8
215.427	692.8
215.803	698.4
216.179	682.2
216.555	672.2
216.932	692.4
217.308	685.6
217.684	677.8
218.061	679.2
218.438	675.6
218.814	677.8
219.191	694.4
219.568	674.8
219.945	681.2
220.322	684.4
220.699	692.2
221.076	692.6
221.453	692.6
221.83	672
222.208	682.4
222.585	678.8
222.962	680.6
223.34	686
223.717	684.8
224.095	680.2
224.473	677.6
224.851	688.4
225.229	676.4
225.607	704.2
225.985	674.8
226.363	687.8
226.741	681.4
227.119	686
227.497	694.6
227.876	675.2
228.254	689.2
228.633	691.4
229.011	693.8
229.39	691.6
229.769	683
230.148	688.4
230.527	698.2
230.905	683.8
231.284	680.4
231.664	670.8
232.043	688.2
232.422	687.4
232.801	676.8
233.181	693.6
233.56	682
233.94	689.6
234.319	672.2
234.699	686.6
235.079	728
235.458	730.8
235.838	709.2
236.218	681.6
236.598	672
236.978	681.6
237.358	670.2
237.738	670.2
238.119	689.8
238.499	677.6
238.88	676.6
239.26	695.6
239.641	672
240.021	681.4
240.402	689.4
240.783	683.4
241.163	684
241.544	681
241.925	679.4
242.306	682.4
242.687	678.8
243.069	690.8
243.45	687.6
243.831	667.4
244.212	675.2
244.594	724.6
244.975	684
245.357	694.6
245.739	673.2
246.12	687.6
246.502	693
246.884	688.6
247.266	680
247.648	686.2
248.03	705.8
248.412	690
248.794	686
249.176	685
249.559	691
249.941	670.4
250.323	666.4
250.706	675.6
251.089	681.2
251.471	686.6
251.854	682.2
252.237	693
252.62	692.4
253.002	680
253.385	682.6
253.769	696
254.152	685.4
254.535	699
254.918	672.4
255.301	674.2
255.685	686.8
256.068	664.6
256.452	706.2
256.835	689.2
257.219	685.4
257.603	693.2
257.986	673
258.37	693.4
258.754	673.6
259.138	693.2
259.522	691.8
259.906	680.8
260.29	687.4
260.675	680.2
261.059	678.2
261.443	672.8
261.828	694.8
262.212	691
262.597	665.2
262.981	671.6
263.366	691.2
263.751	678.8
264.136	678.4
264.521	672
264.906	670.8
265.291	691.2
265.676	671.2
266.061	693.4
266.446	705.6
266.831	684.4
267.217	696.8
267.602	690.8
267.987	682
268.373	682.4
268.759	690.4
269.144	691.8
269.53	672.6
269.916	667.2
270.302	680.4
270.688	688.8
271.074	680.2
271.46	689.4
271.846	718
272.232	683.4
272.618	682
273.004	683.8
273.391	696.8
273.777	704.2
274.164	691.8
274.55	701.8
274.937	690.6
275.324	681
275.71	694.6
276.097	688.8
276.484	662.4
276.871	689
277.258	699.8
277.645	668.4
278.032	682.2
278.419	678.2
278.807	686.2
279.194	672.6
279.581	671.8
279.969	693.6
280.356	683
280.744	686.2
281.131	713.6
281.519	694.8
281.907	671.8
282.295	675.4
282.682	699.8
283.07	686.4
283.458	689.2
283.846	694.8
284.235	695.2
284.623	700
285.011	675
285.399	689.2
285.788	684
286.176	668.8
286.565	702.2
286.953	681.4
287.342	675.6
287.731	679.2
288.119	676.2
288.508	671.4
288.897	682
289.286	679.6
289.675	686
290.064	684.8
290.453	679
290.821	678
291.21	699.8
291.599	678.8
291.989	678.8
292.378	694.2
292.768	700
293.157	680.4
293.547	700.2
293.936	682.2
294.326	670.2
294.716	692
295.106	671
295.496	699.4
295.886	696.2
296.276	678.4
296.666	678.8
297.056	687
297.446	680.8
297.836	699.2
298.227	683.8
298.617	684.4
299.008	694.4
299.398	684.8
299.789	672.4
300.179	695.2
300.57	696.8
300.961	671.6
301.352	670
301.742	695.4
302.133	693.6
302.524	681.4
302.915	683.8
303.307	685.8
303.698	699.2
304.089	694.4
304.48	682.4
304.872	690.8
305.263	681.8
305.655	683.2
306.046	696.2
306.438	703.6
306.829	679.8
307.221	703.2
307.613	682.8
308.005	693.8
308.397	695.6
308.789	706.6
309.181	706.6
309.573	703
309.965	697.4
310.357	679.2
310.749	698.8
311.142	673.8
311.534	686
311.926	697.4
312.319	692.4
312.711	675.8
313.104	698.6
313.497	679
313.889	733.6
314.282	705.8
314.675	713.6
315.068	688.4
315.461	692
315.854	728
316.247	694
316.64	688.4
317.033	687.6
317.405	696
317.798	679.6
318.192	687.8
318.585	675.8
318.979	691.8
319.372	678.6
319.766	683.6
320.16	699.6
320.553	707
320.947	708.8
321.341	684.8
321.735	683
322.129	672.4
322.523	718
322.917	673
323.311	694
323.705	690.2
324.099	698.8
324.494	705.6
324.888	702.8
325.282	677.8
325.677	706
326.071	694.8
326.466	707
326.861	697.2
327.255	699.2
327.65	695.4
328.045	718
328.44	688.8
328.835	680.4
329.23	687.6
329.625	714.4
330.02	683.4
330.415	714.2
330.81	695.6
331.206	686.6
331.601	686
331.996	693.6
332.37	709.8
332.766	677
333.161	708.6
333.557	678.8
333.953	689
334.348	1187.4
334.744	689.2
335.14	685.2
335.536	686.4
335.932	700.6
336.328	671.2
336.724	688.6
337.12	685.4
337.516	688.2
337.913	678.2
338.309	708.2
338.705	684.4
339.102	701.2
339.498	689.6
339.895	698.6
340.291	682.6
340.688	694.2
341.085	670.6
341.481	685
341.878	690.4
342.275	714.4
342.672	674
343.069	680.2
343.466	670.8
343.842	690
344.239	679
344.636	698
345.033	686
345.431	676.4
345.828	678.2
346.225	680.2
346.623	725.4
347.02	690.6
347.418	687.8
347.816	698.4
348.213	672.2
348.611	676.4
349.009	678.8
349.407	699.6
349.805	660.4
350.203	668.6
350.601	689.2
350.999	678
351.397	745.2
351.795	690.6
352.193	691
352.57	688.4
352.969	693.4
353.367	668.2
353.766	674
354.164	675.2
354.563	696.6
354.961	684
355.36	672
355.759	691
356.158	671.2
356.557	680
356.956	665.6
357.355	673
357.754	683.2
358.153	693.2
358.552	712.8
358.951	683.2
359.35	690
359.75	679.2
360.149	683.8
360.527	666.8
360.926	668.6
361.326	679.4
361.726	692.6
362.125	682.2
362.525	688.6
362.925	673.6
363.325	676.6
363.724	677.2
364.124	675.4
364.524	665.8
364.924	675.8
365.324	689.6
365.725	665.2
366.125	676.4
366.525	685.6
366.904	668
367.304	662.6
367.705	697.6
368.105	692.8
368.506	672
368.906	678.6
369.307	673.8
369.708	681.2
370.108	661.8
370.509	683.6
370.91	673.8
371.311	684.6
371.712	676
372.113	670
372.514	659.8
372.894	672.2
373.295	675.2
373.696	684.6
374.097	682.2
374.499	710
374.9	682.4
375.301	681
375.703	683.4
376.105	674.2
376.506	679.8
376.908	682.4
377.309	679.8
377.711	689.2
378.113	675
378.493	672
378.895	681.4
379.297	684
379.699	664.2
380.102	676.4
380.504	676.4
380.906	670.4
381.308	697.6
381.71	679
382.113	682.2
382.515	663.4
382.918	677.6
383.299	675.8
383.701	687.4
384.104	680.8
384.507	665.2
384.909	677.6
385.312	664.6
385.715	667.4
386.118	677.2
386.521	668.8
386.924	690.4
387.327	668.2
387.709	668
388.112	657.2
388.515	672.4
388.918	670
389.322	682.2
389.725	666.6
390.129	697.2
390.532	684.6
390.936	665.6
391.339	664
391.743	678.2
392.125	667
392.529	691.8
392.933	692.4
393.337	680
393.74	680.8
394.144	679.4
394.548	663
394.953	681.6
395.357	679.6
395.761	672
396.144	676.2
396.548	667.4
396.952	671.2
397.357	671.4
397.761	669
398.166	670.4
398.57	677.6
398.975	667.4
399.379	683.8
399.763	735.6
400.168	679.8
400.572	677.6
400.977	673.8
401.382	695.8
401.787	690.2
402.192	704.6
402.597	695.4
403.002	663.2
403.386	688.8
403.791	703.6
404.197	666.2
404.602	677.8
405.007	679.4
405.413	677.6
405.818	681.6
406.224	677.8
406.608	680.2
407.014	667
407.42	692
407.825	672.6
408.231	689
408.637	676.4
409.043	706.2
409.449	672.8
409.834	670.4
410.24	680.2
410.646	691.8
411.052	686.8
411.458	686.6
411.865	686.8
412.271	693.2
412.677	686.4
413.062	679
413.469	670
413.875	712.8
414.282	690.6
414.689	676
415.095	687.4
415.502	669.6
415.888	686.2
416.294	657.8
416.701	727.2
417.108	673
417.515	683
417.923	682.6
418.33	700.8
418.715	685.6
419.123	675.8
419.53	672
419.937	667.6
420.345	695.4
420.752	669.6
421.16	696.6
421.546	683.2
421.953	686
422.361	676
422.769	679.8
423.177	669
423.585	698.4
423.992	702
424.379	690.8
424.787	696.2
425.195	704.4
425.603	681.6
426.011	692.6
426.419	693.6
426.806	687
427.214	687.6
427.623	685.4
428.031	693.4
428.44	687
428.848	704.2
429.235	702.2
429.644	682.6
430.053	674.8
430.461	700
430.87	710.4
431.279	692.8
431.666	680
432.075	679
432.484	687.4
432.893	677
433.302	703.4
433.711	728.4
434.099	684.2
434.508	693.4
434.918	660.6
435.327	693.6
435.737	684.2
436.125	688
436.534	691.2
436.944	684.8
437.353	697.4
437.763	716.4
438.173	673.6
438.561	698.8
438.971	679.4
439.381	689
439.791	704.6
440.201	676.2
440.589	708
440.999	699.4
441.409	706.4
441.819	687.2
442.23	713.8
442.619	719.6
443.029	712.4
443.439	711.8
443.85	718.2
444.26	736.2
444.649	726.8
445.06	724.4
445.471	708.8
445.881	725.6
446.292	740
446.682	743.2
447.092	717.2
447.503	779.6
447.914	730.4
448.325	735.8
448.715	730.2
449.126	718
449.537	727.2
449.948	726.8
450.338	734.8
450.75	735.4
451.161	735.8
451.572	747.8
451.984	730.8
452.374	718.8
452.786	732
453.197	740
453.609	745.2
453.999	728.8
454.411	734
454.823	755.8
455.235	742.4
455.647	740
456.037	743.2
456.449	731.6
456.862	742.8
457.274	755.6
457.665	735.6
458.077	747.2
458.489	779.2
458.902	751.6
459.293	752.4
459.705	742.8
460.118	740
460.53	757.6
460.921	758.2
461.334	756.6
461.747	753.6
462.16	763.2
462.551	774.4
462.964	751.8
463.377	746.2
463.79	753.8
464.182	764.8
464.595	747.4
465.008	768.2
465.421	771
465.813	752.4
466.226	771.8
466.64	751.8
467.053	823
467.445	780.4
467.859	782.8
468.272	776.6
468.686	772
469.078	764.8
469.492	761.8
469.906	769.8
470.298	774.4
470.712	763.4
471.126	826.8
471.54	751.4
471.933	762.8
472.347	766
472.761	753.2
473.175	756.2
473.568	755.2
473.982	746.6
474.397	776.8
474.79	765.4
475.204	765.6
475.619	757.8
476.033	773.4
476.426	767.2
476.841	758.8
477.256	783
477.649	752.2
478.064	756.6
478.479	757.8
478.872	755.8
479.287	754.2
479.702	760.2
480.118	757
480.511	770
480.927	759.8
481.342	766.2
481.736	783.2
482.151	766.6
482.566	773.2
482.96	777.6
483.376	773
483.792	765
484.186	767
484.602	767
485.017	771.6
485.412	766.4
485.827	769
486.243	762.8
486.638	776.6
487.054	760.8
487.47	788.6
487.865	757.2
488.281	756.8
488.697	758.8
489.092	763.8
489.508	755.8
489.925	778.6
490.32	754.4
490.736	772.2
491.153	761
491.548	766
491.964	769.2
492.381	751.8
492.776	773
493.193	759.2
493.61	763.4
494.006	752.8
494.422	767.2
494.84	748.6
495.235	768
495.652	753.4
496.069	749.2
496.465	742.6
496.883	749.2
497.3	784.2
497.696	742
498.113	760
498.509	735.6
498.927	726.2
499.344	740.2
499.741	747.8
500.158	747.2
500.576	752.8
500.973	746.4
501.39	737
501.787	735.4
502.205	746.2
502.623	737
503.02	723.6
503.438	746.8
503.856	743.8
504.253	743.4
504.671	743.6
505.068	723.6
505.486	741.2
505.905	758.2
506.302	740.4
506.72	751.6
507.118	733
507.536	735
507.955	730.6
508.352	734.4
508.771	750.6
509.169	745.6
509.587	733.4
510.006	736.8
510.404	721
510.823	728.8
511.221	732
511.64	743.6
512.038	750
512.457	720.8
512.877	726.6
513.275	721.6
513.694	726.2
514.092	725.6
514.512	738
514.91	717.8
515.33	724.4
515.749	732.4
516.148	722.4
516.568	732.8
516.966	731
517.386	715.8
517.785	717.4
518.205	719.6
518.603	721.8
519.024	709.8
519.444	725
519.843	739
520.263	716
520.662	717
521.082	716.4
521.481	722.4
521.902	713.4
