#lambda/nm	C1
208.295	540
208.67	487.8
209.045	458.2
209.419	452.8
209.794	685.4
210.169	659.2
210.544	812.8
210.919	690.2
211.295	681.6
211.67	685.4
212.045	689.2
212.421	672.2
212.796	718.8
213.172	675.2
213.547	683.8
213.923	681
214.299	676
214.675	691.2
215.051	689.8
215.427	696
215.803	713.4
216.179	693.2
216.555	674.4
216.932	693
217.308	673.6
217.684	677.6
218.061	678.2
218.438	693
218.814	679.4
219.191	691.6
219.568	673.4
219.945	677.6
220.322	684
220.699	689.8
221.076	689.4
221.453	683.2
221.83	681.4
222.208	676.2
222.585	681.2
222.962	693.8
223.34	692.2
223.717	686.8
224.095	681.2
224.473	685.2
224.851	681.8
225.229	676.6
225.607	706.6
225.985	683.2
226.363	691.6
226.741	692.2
227.119	678.4
227.497	693.4
227.876	665
228.254	690.6
228.633	694
229.011	684.8
229.39	686.6
229.769	683
230.148	692.6
230.527	701.2
230.905	686.4
231.284	686.6
231.664	681
232.043	694.4
232.422	700.8
232.801	674.4
233.181	686.4
233.56	680.6
233.94	692.8
234.319	669.4
234.699	687.4
235.079	724.6
235.458	726.2
235.838	700.8
236.218	686.8
236.598	663.8
236.978	688
237.358	690
237.738	688
238.119	693
238.499	679.2
238.88	688.6
239.26	705
239.641	675.4
240.021	676.6
240.402	679.8
240.783	677.2
241.163	681.4
241.544	692.2
241.925	680.8
242.306	706.4
242.687	682
243.069	679.8
243.45	691.2
243.831	674.2
244.212	679.6
244.594	732.6
244.975	694.2
245.357	685
245.739	684.4
246.12	692.8
246.502	700.2
246.884	685.8
247.266	684.4
247.648	693
248.03	708.8
248.412	681.4
248.794	694.8
249.176	679.8
249.559	694.8
249.941	680.2
250.323	677
250.706	674
251.089	689.8
251.471	689
251.854	691
252.237	685.2
252.62	685.6
253.002	686.6
253.385	686.4
253.769	705.6
254.152	684.8
254.535	684.6
254.918	670.6
255.301	678
255.685	685
256.068	674.8
256.452	712
256.835	689.4
257.219	693.8
257.603	696
257.986	679.8
258.37	692.8
258.754	668.6
259.138	686.2
259.522	698.6
259.906	682.6
260.29	695.8
260.675	689.2
261.059	687.8
261.443	676
261.828	690.2
