#lambda/nm	C1
208.295	539.4
208.67	485.8
209.045	451.4
209.419	457.6
209.794	689.8
210.169	670.8
210.544	814.6
210.919	685.6
211.295	673.4
211.67	686.8
212.045	690.6
212.421	681
212.796	733.2
213.172	686.2
213.547	681.2
213.923	681.6
214.299	689
214.675	695.4
215.051	696.4
215.427	697
215.803	710.6
216.179	683
216.555	676.8
216.932	690.4
217.308	692.4
217.684	679
218.061	690.8
218.438	689.4
218.814	676
219.191	700.8
219.568	673.8
219.945	687.4
220.322	693.4
220.699	694
221.076	704.2
221.453	690.6
221.83	678.8
222.208	687.2
222.585	680.8
222.962	688.2
223.34	688.2
223.717	699.4
224.095	690.2
224.473	685.8
224.851	678.4
225.229	678.8
225.607	704.2
225.985	680.6
226.363	687
226.741	692.8
227.119	685.4
227.497	699
227.876	671.8
228.254	693.6
228.633	692.8
229.011	689.8
229.39	693
229.769	689.8
230.148	699.8
230.527	712.2
230.905	689.4
231.284	688.8
231.664	678.8
232.043	702.6
232.422	691.4
232.801	687.4
233.181	695.4
233.56	688
233.94	691.4
234.319	669.4
234.699	690.8
235.079	734.8
235.458	736
235.838	699
236.218	678.2
236.598	675.2
236.978	684.4
237.358	677.2
237.738	678.6
238.119	690.6
238.499	669.2
238.88	694.8
239.26	711.4
239.641	686
240.021	687.4
240.402	690.6
240.783	682.2
241.163	681.4
241.544	690.2
241.925	690
242.306	708.2
242.687	684.4
243.069	690
243.45	688.6
243.831	687.4
244.212	686.2
244.594	721.2
244.975	693.8
245.357	702.6
245.739	687.8
246.12	692.6
246.502	713.2
246.884	687.2
247.266	685.8
247.648	684.8
248.03	719.4
248.412	693.6
248.794	700.4
249.176	685.8
249.559	695.6
249.941	685
250.323	676.6
250.706	677.6
251.089	690.2
251.471	691.2
251.854	687.4
252.237	686
252.62	694.2
253.002	681.6
253.385	684.8
253.769	705.6
254.152	683.8
254.535	692.8
254.918	682.6
255.301	684.6
255.685	682.6
256.068	679.8
256.452	717.8
256.835	699.8
257.219	693.6
257.603	695.2
257.986	681
258.37	700.4
258.754	673
259.138	694
259.522	706.6
259.906	686.6
260.29	687.2
260.675	687.6
261.059	687.2
261.443	677
261.828	693.2
262.212	690.6
262.597	682
262.981	683.4
263.366	700
263.751	689
264.136	677.2
264.521	684.8
264.906	690
265.291	700
265.676	687.4
266.061	696
266.446	705.2
266.831	693.2
267.217	706.2
267.602	690.8
267.987	690.6
268.373	692
268.759	701.6
269.144	691.2
269.53	686.4
269.916	677.6
270.302	686
270.688	700.2
271.074	685.8
271.46	699.8
271.846	721.4
272.232	684.2
272.618	677.4
273.004	683.8
273.391	699.6
273.777	702
274.164	699.6
274.55	713.2
274.937	693.6
275.324	678.2
275.71	693.6
276.097	700.2
276.484	675.4
276.871	683.8
277.258	690.4
277.645	673
278.032	686
278.419	676.4
278.807	688
279.194	670.2
279.581	675.8
279.969	692
280.356	690.8
280.744	685.6
281.131	715
281.519	682.6
281.907	678.2
282.295	680.4
282.682	695.2
283.07	694.4
283.458	695.6
283.846	701.6
284.235	693.2
284.623	700
285.011	683.2
285.399	689.4
285.788	686.2
286.176	678.2
286.565	704.2
286.953	692.2
287.342	685.8
287.731	692.4
288.119	686.2
288.508	684.6
288.897	690.2
289.286	679.6
289.675	692.2
290.064	704.2
290.453	689.8
290.821	688.4
291.21	713.4
291.599	688
291.989	692.4
292.378	699.2
292.768	714.2
293.157	701
293.547	699.8
293.936	680.8
294.326	683.6
294.716	692.8
295.106	681.8
295.496	690.2
295.886	694.4
296.276	690.2
296.666	679.8
297.056	681.2
297.446	678
297.836	712
298.227	685.4
298.617	695.6
299.008	706.4
299.398	689.8
299.789	679.6
300.179	685.8
300.57	695.8
300.961	678.2
301.352	690.2
301.742	699.2
302.133	690
302.524	696
302.915	695.2
303.307	677.2
303.698	695.2
304.089	692.2
304.48	682.2
304.872	702
305.263	690.6
305.655	686.2
306.046	700
306.438	702.6
306.829	685
307.221	708.6
307.613	687.8
308.005	707.8
308.397	708.2
308.789	717.6
309.181	724
309.573	716
309.965	699
310.357	695
310.749	707.6
311.142	681.8
311.534	683
311.926	699.2
312.319	694.2
312.711	680.8
313.104	711.4
313.497	698.2
313.889	728.4
314.282	711
314.675	719.8
315.068	704
315.461	700.8
315.854	728.6
316.247	704.6
316.64	697.2
317.033	697.8
317.405	701.2
317.798	692
318.192	700.8
318.585	689.8
318.979	700.2
