#lambda/nm	C1
208.295	538.6
208.67	490.2
209.045	454.8
209.419	446.6
209.794	683.2
210.169	660.6
210.544	811.8
210.919	689.6
211.295	676.8
211.67	694.4
212.045	689.8
212.421	686.8
212.796	725.8
213.172	676.8
213.547	674
213.923	687
214.299	682
214.675	691
215.051	696.4
215.427	692.4
215.803	714.6
216.179	692.2
216.555	673.2
216.932	693
217.308	690.4
217.684	688.8
218.061	692
218.438	694.8
218.814	673.8
219.191	699
219.568	677.4
219.945	679.4
220.322	691.8
220.699	690.2
221.076	687.6
221.453	689.6
221.83	680.4
222.208	683
222.585	691.8
222.962	696.8
223.34	692.8
223.717	686.2
224.095	683.8
224.473	696.2
224.851	689.2
225.229	670.2
225.607	697.8
225.985	676
226.363	696.4
226.741	686.6
227.119	691.6
227.497	703
227.876	678.4
228.254	688.2
228.633	691.8
229.011	689.8
229.39	686.8
229.769	682.6
230.148	697.2
230.527	714.6
230.905	688
231.284	686.8
231.664	682
232.043	705.8
232.422	692.6
232.801	678.6
233.181	697
233.56	690.2
233.94	684.6
234.319	669
234.699	689.4
235.079	729.4
235.458	737.6
235.838	705.8
236.218	671.4
236.598	674.8
236.978	689
237.358	683.4
237.738	684.4
238.119	691.8
238.499	675.6
238.88	684.4
239.26	709
239.641	676.8
240.021	673.4
240.402	684.8
240.783	679.6
241.163	686.2
241.544	699
241.925	686.4
242.306	694.4
242.687	685.8
243.069	688.2
243.45	687.4
243.831	682.6
244.212	691.2
244.594	728.8
244.975	686
245.357	679
245.739	677
246.12	681
246.502	700.8
246.884	696.6
247.266	693.6
247.648	699.4
248.03	714.8
248.412	694.4
248.794	701
249.176	677
249.559	702.2
249.941	684.6
250.323	681
250.706	673
251.089	688
251.471	679.2
251.854	682
252.237	686
252.62	696
253.002	690.6
253.385	683.4
253.769	697.8
254.152	691.6
254.535	699.6
254.918	683.2
255.301	677.2
255.685	689
256.068	674
256.452	718.8
256.835	691.8
257.219	692.8
257.603	697.8
257.986	678
258.37	698
258.754	686.2
259.138	699
259.522	698.8
259.906	681.6
260.29	689.8
260.675	677.8
261.059	684.2
261.443	679.8
261.828	698.2
262.212	686.4
262.597	671.6
262.981	688.4
263.366	699
263.751	694.6
264.136	683.4
264.521	676.6
264.906	679.8
265.291	693.2
265.676	682.4
266.061	704.6
266.446	715.8
266.831	692
267.217	721.2
267.602	692.4
267.987	691.8
268.373	692
268.759	698.2
269.144	694
269.53	691.8
269.916	682.6
270.302	678.6
270.688	692.8
271.074	690.2
271.46	698
271.846	718.2
272.232	691.8
272.618	678.6
273.004	686.6
273.391	701.4
