#lambda/nm	C1
208.295	541.2
208.67	490.2
209.045	454.2
209.419	450.8
209.794	687.2
210.169	673.4
210.544	804.4
210.919	705.8
211.295	676.8
211.67	696
212.045	686.2
212.421	684.8
212.796	731.6
213.172	683.6
213.547	682.4
213.923	687
214.299	676.6
214.675	693.8
215.051	688.6
215.427	696.2
215.803	714.6
216.179	692
216.555	674
216.932	690.8
217.308	691.4
217.684	684
218.061	689.2
218.438	694
218.814	676
219.191	693.8
219.568	679.8
219.945	677.6
220.322	688.8
220.699	689.4
221.076	691.4
221.453	691.2
221.83	682.2
222.208	680.6
222.585	680
222.962	690.2
223.34	691.4
223.717	697.6
224.095	683.2
224.473	695
224.851	674
225.229	678.2
225.607	701
225.985	683
226.363	687
226.741	690.8
227.119	700.2
227.497	697.4
227.876	678.2
228.254	693
228.633	694.6
229.011	679.6
229.39	694.4
229.769	688.6
230.148	697.4
230.527	714.6
230.905	687.4
231.284	690.8
231.664	681.2
232.043	705
232.422	688.6
232.801	692.8
233.181	698
233.56	681.4
233.94	695
234.319	683.6
234.699	684.6
235.079	743.6
235.458	739.8
235.838	711.6
236.218	688.6
236.598	670.8
236.978	692.2
237.358	677.8
237.738	685.4
238.119	699.8
238.499	672.6
238.88	686.8
239.26	712.6
239.641	676.8
240.021	685.6
240.402	687.8
240.783	679.8
241.163	681.6
241.544	680.4
241.925	681.4
242.306	692.2
242.687	683.2
243.069	690.8
243.45	699.8
243.831	682.4
244.212	684.2
244.594	728.2
244.975	701
245.357	696
245.739	683.4
246.12	692.4
246.502	713.6
246.884	684.2
247.266	685.4
247.648	696.8
248.03	708.8
248.412	696.8
248.794	700
249.176	682
249.559	701
249.941	681.8
250.323	682.6
250.706	678.8
251.089	689
251.471	691.2
251.854	687
252.237	695
252.62	695.4
253.002	690.4
253.385	692.2
253.769	704.2
254.152	694.6
254.535	697.6
254.918	678.8
255.301	687.8
255.685	685.2
256.068	679.4
256.452	714.2
256.835	697
257.219	696.2
257.603	703.4
257.986	686.8
258.37	693.6
258.754	680.6
259.138	690.2
259.522	697.2
259.906	678.8
260.29	696
260.675	682.6
261.059	694
261.443	674
261.828	702.4
262.212	703
262.597	675.6
262.981	682
263.366	700.2
263.751	692
264.136	685.4
264.521	681
264.906	682.4
265.291	701.4
265.676	678.4
266.061	693.6
266.446	709.4
266.831	692
267.217	711.2
267.602	690.8
