#lambda/nm	C1
208.295	542.6
208.67	492
209.045	451
209.419	459.8
209.794	678
210.169	668.4
210.544	814.6
210.919	692.6
211.295	677.8
211.67	687.6
212.045	681
212.421	688.2
212.796	720.2
213.172	687.2
213.547	676.8
213.923	686.8
214.299	681.2
214.675	696.8
215.051	687.2
215.427	692
215.803	709.6
216.179	688.6
216.555	686.6
216.932	695.8
217.308	694
217.684	680
218.061	685.8
218.438	687
218.814	680
219.191	704.4
219.568	678.6
219.945	690
220.322	690.8
220.699	687.2
221.076	696.4
221.453	701.4
221.83	683
222.208	670.2
222.585	683.6
222.962	682.6
223.34	699.4
223.717	693.6
224.095	686
224.473	688.2
224.851	690.2
225.229	668.2
225.607	708.2
225.985	671
226.363	693.2
226.741	687
227.119	686
227.497	701.8
227.876	680.8
228.254	688.6
228.633	690
229.011	690.4
229.39	693
229.769	689.2
230.148	701.6
230.527	704.6
230.905	683.6
231.284	694.2
231.664	681
232.043	700.6
232.422	693.8
232.801	683.8
233.181	689.4
233.56	692.6
233.94	687
234.319	677
234.699	684
235.079	745.2
235.458	725.6
235.838	708.8
236.218	682.4
236.598	676.2
236.978	681
237.358	672.6
237.738	680
238.119	695.4
238.499	685.2
238.88	683.6
239.26	702.8
239.641	673.2
240.021	674.6
240.402	688.6
240.783	682
241.163	680.2
241.544	690
241.925	677.2
242.306	709.8
242.687	693.2
243.069	690
243.45	694.4
243.831	678.2
244.212	681.4
244.594	729.8
244.975	690.2
245.357	691.2
245.739	677.4
246.12	680.8
246.502	705.2
246.884	680
247.266	681.4
247.648	687.6
248.03	713
248.412	696.6
248.794	691.4
249.176	678
249.559	698
249.941	683.2
250.323	675.6
250.706	679.8
251.089	682.2
251.471	694.8
251.854	689.6
252.237	690
252.62	697.2
253.002	688
253.385	687.4
253.769	707.4
254.152	687
254.535	694.8
254.918	680.6
255.301	684.2
255.685	689.6
256.068	674.2
256.452	718.4
256.835	701.4
257.219	689.6
257.603	707
257.986	679.4
258.37	692
258.754	677.4
259.138	688
259.522	711.6
259.906	684.2
260.29	692.2
260.675	683
261.059	688.4
261.443	668.8
261.828	686.2
262.212	692.4
262.597	677.8
262.981	675.4
263.366	702.2
263.751	695.2
264.136	688.4
264.521	687.8
264.906	678.2
265.291	704.6
265.676	687
266.061	684.8
266.446	712.8
266.831	689.4
267.217	709.6
267.602	689.6
267.987	686.6
268.373	687.2
268.759	691.8
269.144	684.6
269.53	686.4
269.916	671
270.302	679.8
270.688	689.4
271.074	687.8
271.46	696.4
271.846	725.4
272.232	684
272.618	675.6
273.004	685.4
273.391	699.8
273.777	702.2
274.164	684
274.55	704.4
274.937	685.2
275.324	682.4
275.71	697.4
276.097	692
276.484	680.4
276.871	691.2
277.258	686
277.645	689.8
278.032	684.4
278.419	681.6
278.807	694.6
279.194	685.6
279.581	684.6
279.969	696.4
280.356	688.8
280.744	691.8
281.131	714.8
281.519	694.2
281.907	674
282.295	687.2
282.682	703
283.07	682.8
283.458	700.2
283.846	698.6
284.235	701.6
284.623	694.8
285.011	692.6
285.399	693
285.788	685.2
286.176	679.8
286.565	704.2
286.953	679.2
287.342	685.6
287.731	695.8
288.119	680.2
288.508	686.4
288.897	688.8
289.286	672.6
289.675	688.6
290.064	698.2
290.453	679.2
290.821	684.4
291.21	706.8
291.599	682.2
291.989	689.4
292.378	695.4
292.768	710.8
293.157	694
293.547	701.8
293.936	688.4
294.326	685.6
294.716	695.4
295.106	683.2
295.496	692.8
295.886	689.2
296.276	682.4
296.666	672.2
297.056	684.6
297.446	676
297.836	708.2
298.227	693
298.617	688.2
299.008	694.6
299.398	690.4
299.789	680
300.179	693.2
300.57	706.8
300.961	689.8
301.352	678.8
301.742	698.8
302.133	685.8
302.524	688
302.915	699.4
303.307	689.8
303.698	698.4
304.089	691.8
304.48	688
304.872	688.2
305.263	695.2
305.655	674.4
306.046	691.2
306.438	693
306.829	678.2
307.221	708.6
307.613	702.2
308.005	705.2
308.397	707.4
308.789	716.6
309.181	720.2
309.573	719.4
309.965	702
310.357	692.6
310.749	705.4
311.142	683.4
311.534	695.2
311.926	696.4
312.319	695
312.711	682
313.104	706.8
313.497	696.4
313.889	740.2
314.282	705.2
314.675	724.4
315.068	686.2
315.461	701.4
315.854	723
316.247	695.8
316.64	696.4
317.033	686
317.405	710
317.798	687.4
318.192	699.4
318.585	687
318.979	706.8
319.372	686.4
319.766	691.8
320.16	707.8
320.553	707.8
320.947	720.6
321.341	688
321.735	695
322.129	675.2
322.523	717.4
322.917	681
323.311	702.6
323.705	698.8
324.099	696.2
324.494	712.4
324.888	709
325.282	700.8
325.677	710.6
326.071	708.2
326.466	708.8
326.861	701
327.255	704.6
327.65	705
328.045	706.2
328.44	697
328.835	695.4
329.23	677.2
329.625	716.8
330.02	687.2
330.415	711.6
330.81	702.6
331.206	691.8
331.601	684
331.996	705.4
332.37	713.8
332.766	671.6
333.161	714.8
333.557	696.6
333.953	693.4
334.348	1131.8
334.744	693.8
335.14	685.4
335.536	694.2
335.932	709.6
336.328	688
336.724	703.4
337.12	690.6
337.516	699.2
337.913	689.4
338.309	707.2
338.705	701.8
339.102	698.2
339.498	690.4
339.895	707.8
340.291	683.2
340.688	695.8
341.085	678
341.481	696.2
341.878	691
342.275	706.4
342.672	686.4
343.069	683.8
343.466	681
343.842	701.6
344.239	678.6
344.636	689
345.033	673.6
345.431	684.4
345.828	693.6
346.225	689.4
346.623	726.4
347.02	689.8
347.418	694.2
347.816	703
348.213	678.6
348.611	691.8
349.009	689.4
349.407	699
349.805	683.4
350.203	669.2
350.601	699.2
350.999	686.8
351.397	754.8
351.795	687.4
352.193	691.4
352.57	702.2
352.969	703.4
353.367	680.2
353.766	677.2
354.164	682.4
354.563	697.2
354.961	688.8
355.36	684.6
355.759	686
356.158	675
356.557	681.8
356.956	680
357.355	672.8
357.754	693.4
358.153	690
358.552	712.2
358.951	680
359.35	700.6
359.75	686.2
360.149	675.8
360.527	672
360.926	678.6
361.326	684.8
361.726	680
362.125	674
362.525	699.2
362.925	684.8
363.325	687.2
363.724	685.4
364.124	675.2
364.524	687.6
364.924	680.2
365.324	696
365.725	673.8
366.125	687.4
366.525	686.6
366.904	680.2
367.304	665.4
367.705	703.4
368.105	700.4
368.506	684.2
368.906	686.2
369.307	682.8
369.708	688
370.108	671.6
370.509	694.4
370.91	682
371.311	686
371.712	687.4
372.113	684.6
372.514	671.8
372.894	682.8
373.295	670.2
373.696	694
374.097	689.4
374.499	712.6
374.9	675.6
375.301	666.4
375.703	681.4
376.105	669.4
376.506	683.4
376.908	676.4
377.309	674.6
377.711	679.6
378.113	677
378.493	679.8
378.895	678.8
379.297	686.4
379.699	659.6
380.102	687.6
380.504	682.2
380.906	679.8
381.308	721
381.71	678.2
382.113	694.2
382.515	680.6
382.918	688.6
383.299	677.2
383.701	696
384.104	688
384.507	666.4
384.909	685
385.312	678
385.715	679.6
386.118	675.8
386.521	675.6
386.924	693.8
387.327	670.8
387.709	663
388.112	662
388.515	685.4
388.918	676
389.322	695.8
389.725	674.2
390.129	704.4
390.532	688.2
390.936	682.4
391.339	671.6
391.743	682
392.125	679.4
392.529	703
392.933	696.4
393.337	684.4
393.74	679
394.144	681.8
394.548	672.4
394.953	674.8
395.357	687.4
395.761	678.2
396.144	680.6
396.548	670.4
396.952	671.2
397.357	685
397.761	666.4
398.166	677.2
398.57	672.6
398.975	676.4
399.379	691.2
399.763	736.2
400.168	671.8
400.572	682
400.977	674.8
401.382	700
401.787	686.4
402.192	703.4
402.597	695.8
403.002	665.4
403.386	688.4
403.791	701.4
404.197	670.4
404.602	688.2
405.007	681.2
405.413	679.6
405.818	673.8
406.224	667.2
406.608	670.6
407.014	662.8
407.42	699.8
407.825	670.8
408.231	688.6
408.637	685.6
409.043	708.6
409.449	675.8
409.834	662
410.24	681.8
410.646	694.8
411.052	695
411.458	686.8
411.865	692.6
412.271	692.6
412.677	693.8
413.062	693.4
413.469	667.8
413.875	711.2
414.282	704.4
414.689	693
415.095	695.4
415.502	674.2
415.888	679.4
416.294	672.8
416.701	733.2
417.108	677.2
417.515	697
417.923	681.4
418.33	711.8
418.715	699
419.123	682
419.53	684.2
419.937	685.6
420.345	705.8
420.752	687.4
421.16	703.6
421.546	685.8
421.953	690.6
422.361	679.2
422.769	685.6
423.177	683.4
423.585	715.2
423.992	709.2
424.379	697.4
424.787	690.6
425.195	711.6
425.603	680.6
426.011	698.6
426.419	704.2
426.806	687
427.214	691.8
427.623	695.8
428.031	697.4
428.44	696.8
428.848	702.4
429.235	700.8
429.644	690.2
430.053	682.6
430.461	704.2
430.87	724
431.279	701.2
431.666	687.2
432.075	686.4
432.484	686
432.893	685.2
433.302	707.8
433.711	749.2
434.099	694
434.508	676.8
434.918	670.2
435.327	695
435.737	691.8
436.125	688.4
436.534	688.6
436.944	697.2
437.353	696.2
437.763	707.4
438.173	681.6
438.561	691.2
438.971	675.2
439.381	687.2
439.791	689.4
440.201	668.2
440.589	682
440.999	700.6
441.409	689.4
441.819	667.4
442.23	692
442.619	699.6
443.029	688.6
443.439	690.8
443.85	705.6
444.26	702.2
444.649	698.6
445.06	685.2
445.471	676.4
445.881	678.4
446.292	702.8
446.682	711.8
447.092	677.8
447.503	742.2
447.914	669.6
448.325	682.8
448.715	682.4
449.126	676.2
449.537	685.6
449.948	679
450.338	682
450.75	681.8
451.161	690.2
451.572	695.6
451.984	672.8
452.374	666.4
452.786	680
453.197	685.8
453.609	688.4
453.999	670.2
454.411	670.4
454.823	688.2
455.235	691.2
455.647	668.2
456.037	687.6
456.449	663
456.862	680.4
457.274	690.6
457.665	662.4
458.077	685.8
458.489	714.8
458.902	677.2
459.293	685.6
459.705	678.8
460.118	675.8
460.53	682.4
460.921	683.4
461.334	697
461.747	687.4
462.16	694.6
462.551	692.4
462.964	687.2
463.377	665.2
463.79	684.4
464.182	694
464.595	676.8
465.008	676.2
465.421	684
465.813	676.6
466.226	690.4
466.64	674.4
467.053	723
467.445	687.2
467.859	694.2
468.272	678.6
468.686	693
469.078	675
469.492	667
469.906	678.4
470.298	689.8
470.712	675.8
471.126	735.8
471.54	658.4
471.933	668.6
472.347	671
472.761	665.4
473.175	673.6
473.568	683
473.982	672.4
474.397	675.8
474.79	684.8
475.204	676.4
475.619	682.6
476.033	680.8
476.426	676
476.841	673.4
477.256	698.2
477.649	679
478.064	658
478.479	665.8
478.872	661
479.287	651.4
479.702	661.8
480.118	669.6
480.511	664.6
480.927	668.4
481.342	670.6
481.736	677.8
482.151	662.6
482.566	691.6
482.96	673.4
483.376	679.4
483.792	672.4
484.186	673.2
484.602	674.6
485.017	688.2
485.412	670.6
485.827	680.4
486.243	664.8
486.638	711.2
487.054	685
487.47	695.8
487.865	683.8
488.281	676.2
488.697	670.8
489.092	678
489.508	668.6
489.925	691.4
490.32	669.8
490.736	697.8
491.153	678.8
491.548	684
491.964	692
492.381	667.8
492.776	691.2
493.193	677
493.61	689.8
494.006	676.4
494.422	694
494.84	669.8
495.235	689.8
495.652	684.8
496.069	675.2
496.465	668.4
496.883	679.6
497.3	716.8
497.696	677.4
498.113	685.6
498.509	670.4
498.927	663
499.344	674
499.741	669.8
500.158	687.4
500.576	700
500.973	682.2
501.39	672.4
501.787	673.4
502.205	687.6
502.623	666.8
503.02	670.8
503.438	670.2
503.856	687
504.253	683.8
504.671	690.2
505.068	677
505.486	685.4
505.905	704.8
506.302	683.2
506.72	691
507.118	671.2
507.536	681.2
507.955	684.6
508.352	685
508.771	697.2
509.169	698.8
509.587	678
510.006	688.4
510.404	680.6
510.823	686.4
511.221	694.6
511.64	686.4
512.038	708.2
512.457	694
512.877	689.4
513.275	685.2
513.694	693.4
514.092	689.8
514.512	702.2
514.91	694.2
515.33	693.6
515.749	701.4
516.148	702.4
516.568	703.6
516.966	701
517.386	691.8
517.785	708
518.205	696.6
518.603	690.4
519.024	692.4
519.444	706.4
519.843	706.6
520.263	715.8
520.662	713.8
521.082	707.2
521.481	694
521.902	693.6
522.301	696.2
522.722	696
523.121	697.4
523.542	696.2
523.963	696.2
524.362	700.2
524.783	701.2
525.183	702
525.604	696.4
526.003	683
526.425	689.4
526.824	699.4
527.246	695.8
527.646	707
528.067	698.2
528.467	693.8
528.888	708
529.289	685.4
529.71	686.6
530.11	693.6
530.532	693.6
530.932	687
531.354	677.2
531.755	736.8
532.176	698.4
532.577	685.8
532.999	696.6
533.4	689.2
533.822	705
534.223	695.8
534.645	693.6
535.046	689.6
535.468	684.6
535.869	703.2
536.292	687.8
536.693	724.8
537.115	688.8
537.516	680.2
537.939	683.8
