#lambda/nm	C1
208.295	542.2
208.67	492.6
209.045	458.4
209.419	460.6
209.794	693
210.169	663.4
210.544	815.4
210.919	699
211.295	676
211.67	700.4
212.045	682.8
212.421	688.6
212.796	729.2
213.172	689.2
213.547	680
213.923	680.8
214.299	679.6
214.675	699
215.051	688.2
215.427	700.6
215.803	703.2
216.179	690.6
216.555	682.6
216.932	693.2
217.308	683.2
217.684	679.6
218.061	695.2
218.438	685.8
218.814	682.4
219.191	689.6
219.568	682
219.945	681.6
220.322	694.8
220.699	696.8
221.076	705.2
221.453	683
221.83	680.6
222.208	685.6
222.585	679.4
222.962	690.2
223.34	698.4
223.717	687.8
224.095	687.2
224.473	691.8
224.851	686
225.229	679
225.607	712.8
225.985	671.8
226.363	685.6
226.741	689.6
227.119	687.2
227.497	699.4
227.876	671.2
228.254	704.4
228.633	699.6
229.011	689.4
229.39	691.2
229.769	695.8
230.148	695.2
230.527	708.8
230.905	689
231.284	689.8
231.664	677
232.043	703.2
232.422	700
232.801	678.8
233.181	692
233.56	680.2
233.94	696
234.319	678.6
234.699	687.2
235.079	734
235.458	736.4
235.838	703.2
236.218	676.2
236.598	683
236.978	677.8
237.358	682.6
237.738	681
238.119	691.6
238.499	672.8
238.88	691.8
239.26	707.4
239.641	677.8
240.021	687
240.402	683.8
240.783	681.2
241.163	679
241.544	699.8
241.925	694
242.306	703
242.687	687.6
243.069	687.4
243.45	706.6
243.831	679.2
244.212	679.2
244.594	729.6
244.975	698.2
245.357	693
245.739	676.2
246.12	688.8
246.502	706.4
246.884	687.6
247.266	677.4
247.648	689.4
248.03	719.6
248.412	688
248.794	691.6
249.176	689
249.559	700.4
249.941	681
250.323	689.6
250.706	685.2
251.089	691.2
251.471	697.2
251.854	684.4
252.237	687.8
252.62	696.4
253.002	689.4
253.385	680.4
253.769	701
254.152	681.4
254.535	692.6
254.918	669.8
255.301	673.8
255.685	682.4
256.068	677.2
256.452	711
256.835	699.4
257.219	687.2
257.603	696.8
257.986	675.4
258.37	693
258.754	674.2
259.138	697.8
259.522	702.6
259.906	687
260.29	688
260.675	688.6
261.059	690.2
261.443	675.8
261.828	705
262.212	689.6
262.597	679.4
262.981	675.6
263.366	689
263.751	700
264.136	679.8
264.521	694.6
264.906	682.6
265.291	698.4
265.676	690.6
266.061	697
266.446	704.8
266.831	690.6
267.217	709.4
267.602	689.6
267.987	689.2
268.373	683.4
268.759	701.2
269.144	690.8
269.53	690.8
269.916	679.8
270.302	688.6
270.688	693.8
271.074	680.4
271.46	705.2
271.846	724
272.232	691
272.618	676.4
273.004	687.4
273.391	709.2
273.777	711.8
274.164	692.6
274.55	710.4
274.937	695
275.324	689.4
275.71	694.2
276.097	702.2
276.484	686
276.871	693.2
277.258	705.4
277.645	684
278.032	693
278.419	686.2
278.807	697.4
279.194	691
279.581	685.4
279.969	694.2
280.356	689.4
280.744	692.2
281.131	713.8
281.519	703.2
281.907	686.8
282.295	684.2
282.682	703.2
283.07	692
283.458	703
283.846	712
284.235	707.4
284.623	697.8
285.011	680.4
285.399	693.2
285.788	681.8
286.176	678.6
286.565	698.2
286.953	691.2
287.342	687.6
287.731	688.8
288.119	686.8
288.508	695
288.897	690.6
289.286	679.2
289.675	692
290.064	706
290.453	684.4
290.821	691
291.21	714
291.599	688
291.989	690
292.378	696.4
292.768	718
293.157	704
293.547	699
293.936	684
294.326	686.2
294.716	698.8
295.106	683.8
295.496	696.4
295.886	705.2
296.276	684.6
296.666	681.8
297.056	688.2
297.446	674.6
297.836	711.8
298.227	680.6
298.617	683.8
299.008	703.8
299.398	685.4
299.789	676.2
300.179	700.2
300.57	716.4
300.961	684.2
301.352	683
301.742	703
302.133	692
302.524	689.6
302.915	685.2
303.307	684.6
303.698	712.6
304.089	695.4
304.48	693.4
304.872	697.6
305.263	690
305.655	685.4
306.046	698.6
306.438	696.8
306.829	686.2
307.221	709
307.613	693.4
308.005	706.4
308.397	713.6
308.789	719.4
309.181	721
309.573	709.4
309.965	704.8
310.357	689.8
310.749	700.6
311.142	676.8
311.534	693.2
311.926	705.4
312.319	702.6
312.711	679.6
313.104	703.6
313.497	691.8
313.889	733.8
314.282	719.6
314.675	713.2
315.068	702
315.461	705
315.854	721.2
316.247	695.8
316.64	694.6
317.033	699.8
317.405	703.4
317.798	697
318.192	697.4
318.585	695.8
318.979	703.6
319.372	693.4
319.766	683.6
320.16	701.2
320.553	710
320.947	717.2
321.341	693.4
321.735	693.6
322.129	673
322.523	721
322.917	682
323.311	703.2
323.705	690.8
324.099	704.4
324.494	700
324.888	700.6
325.282	697.2
325.677	704.4
326.071	702.4
326.466	705.4
326.861	692
327.255	707.2
327.65	707.8
328.045	712.8
328.44	693.6
328.835	694.4
329.23	680
329.625	713.6
330.02	680
330.415	721.6
330.81	704.4
331.206	699.6
331.601	685.4
331.996	701.2
332.37	715.4
332.766	680.4
333.161	714.4
333.557	693.6
333.953	688.8
334.348	1090.4
334.744	702.6
335.14	687.4
335.536	692
335.932	701.4
336.328	697
336.724	698.4
337.12	693.4
337.516	702.4
337.913	694.6
338.309	699.4
338.705	692.8
339.102	707.6
339.498	686.6
339.895	713
340.291	692.8
340.688	700
341.085	679.8
341.481	695.2
341.878	690.6
342.275	723
342.672	675.8
343.069	690.2
343.466	676.2
343.842	703.6
344.239	675.4
344.636	687.6
345.033	678.8
345.431	685.2
345.828	688.6
346.225	682
346.623	724.4
347.02	692.4
347.418	691.6
347.816	706.6
348.213	685.4
348.611	692.4
349.009	678.2
349.407	706.6
349.805	680.4
350.203	671.6
350.601	707.6
350.999	691.4
351.397	762
351.795	685.4
352.193	692
352.57	696.4
352.969	704.2
353.367	690.6
353.766	678.6
354.164	684.8
354.563	702.2
354.961	687
355.36	683.6
355.759	683
356.158	682.6
356.557	688.6
356.956	679
357.355	681.6
357.754	693
358.153	683.4
358.552	717.8
358.951	686.4
359.35	699.4
359.75	684.6
360.149	670.6
360.527	665
360.926	670.4
361.326	690.2
361.726	682.6
362.125	675.4
362.525	690
362.925	685.4
363.325	682
363.724	682
364.124	677
364.524	677.6
364.924	684.2
365.324	692.2
365.725	669
366.125	693.2
366.525	684.8
366.904	672.4
367.304	668.2
367.705	711.2
368.105	699
368.506	681
368.906	689
369.307	677.6
369.708	696.6
370.108	674.6
370.509	694
370.91	678.6
371.311	686.2
371.712	690.4
372.113	684
372.514	665.8
372.894	681.6
373.295	686
373.696	687
374.097	699.8
374.499	714
374.9	681.6
375.301	671.6
375.703	686.8
376.105	671
376.506	682.4
376.908	692
377.309	678.8
377.711	685
378.113	676
378.493	681.4
378.895	676
379.297	692
379.699	673
380.102	692.2
380.504	684.8
380.906	677
381.308	714
381.71	670
382.113	699.4
382.515	685.2
382.918	683.6
383.299	672.8
383.701	700.4
384.104	688.8
384.507	666.8
384.909	683.4
385.312	669.2
385.715	668.6
386.118	670.8
386.521	674.8
386.924	694.2
387.327	674.6
387.709	670.8
388.112	675.8
388.515	676.4
388.918	683.2
389.322	689.2
389.725	680.2
390.129	701.2
390.532	681.4
390.936	681
391.339	677.2
391.743	683.8
392.125	676
392.529	697.8
392.933	698.4
393.337	682.8
393.74	688.6
394.144	683
394.548	683.6
394.953	684
395.357	693.4
395.761	681
396.144	683.2
396.548	683.8
396.952	685.4
397.357	679.6
397.761	679.2
398.166	685.8
398.57	681.8
398.975	670
399.379	682.6
399.763	739
400.168	679.2
400.572	687.8
400.977	678.8
401.382	701.8
401.787	695.6
402.192	707.8
402.597	704.8
403.002	672.2
403.386	698.4
403.791	701.2
404.197	677
404.602	673.2
405.007	684.4
405.413	682.6
405.818	683
406.224	681.4
406.608	685.6
407.014	667.4
407.42	704.2
407.825	676
408.231	695.4
408.637	690.4
409.043	707.4
409.449	684.2
409.834	670.6
410.24	686.6
410.646	706.2
411.052	697.6
411.458	696.2
411.865	690
412.271	692
412.677	695.4
413.062	683
413.469	678.6
413.875	717
414.282	698.6
414.689	691.2
415.095	695
415.502	676.8
415.888	688.4
416.294	665.4
416.701	726.6
417.108	672.8
417.515	694.6
417.923	681.6
418.33	712
418.715	696.2
419.123	687
419.53	683.2
419.937	686.6
420.345	709.8
420.752	683.4
421.16	696.2
421.546	685.6
421.953	697.8
422.361	678.2
422.769	685.4
423.177	677.6
423.585	709.6
423.992	718.6
424.379	704.8
424.787	695.4
425.195	710.2
425.603	689
426.011	689.8
426.419	698.2
426.806	682.4
427.214	686.2
427.623	701.4
428.031	703.2
428.44	692
428.848	700.2
429.235	704.6
429.644	691.6
430.053	692
430.461	702.6
430.87	719
431.279	699.2
431.666	675
432.075	694.6
432.484	697
432.893	683.2
433.302	713.2
433.711	749.2
434.099	698.8
434.508	681.4
434.918	680.4
435.327	703.2
435.737	699.8
436.125	692
436.534	694.2
436.944	690.6
437.353	691.2
437.763	711.4
438.173	680.4
438.561	697.6
438.971	662
439.381	686.6
439.791	694.2
440.201	666.4
440.589	691
440.999	694.2
441.409	689.6
441.819	667.8
442.23	697.8
442.619	689.6
443.029	686.4
443.439	692.4
443.85	697.6
444.26	698.2
444.649	683.6
445.06	678.6
445.471	677
445.881	683.6
446.292	696.6
446.682	717.6
447.092	663.8
447.503	739.6
447.914	681.4
448.325	680.6
448.715	679.8
449.126	680
449.537	677.4
449.948	679.8
450.338	681.8
450.75	685
451.161	678.6
451.572	685.8
451.984	680.2
452.374	663.2
452.786	684.4
453.197	687.8
453.609	697
453.999	665.2
454.411	676.6
454.823	696.6
455.235	678.8
455.647	682.6
456.037	683
456.449	664.6
456.862	676
457.274	691.2
457.665	671
458.077	692.2
458.489	715.8
458.902	680.8
459.293	683.2
459.705	681.8
460.118	675.8
460.53	689.2
460.921	671.8
461.334	692.6
461.747	678.4
462.16	699.8
462.551	696
462.964	680.4
463.377	672
463.79	673.4
464.182	690.4
464.595	659.6
465.008	677.2
465.421	684
465.813	672.6
466.226	669.8
466.64	679.6
467.053	732.4
467.445	685.2
467.859	691.8
468.272	688.8
468.686	696
469.078	669.2
469.492	660
469.906	676.6
470.298	682.4
470.712	669.4
471.126	740
471.54	661.4
471.933	667.2
472.347	683
472.761	677.4
473.175	670.2
473.568	671.6
473.982	664.8
474.397	675
474.79	680.8
475.204	682.6
475.619	675.6
476.033	680.2
476.426	670
476.841	677
477.256	709.6
477.649	663.8
478.064	663.4
478.479	667.2
478.872	664.6
479.287	662.4
479.702	669
480.118	670.4
480.511	675.4
480.927	676.4
481.342	667
481.736	674.6
482.151	664.4
482.566	683
482.96	682.4
483.376	691.6
483.792	669.6
484.186	683.2
484.602	680.2
485.017	672.6
485.412	672.4
485.827	680.6
486.243	677.6
486.638	713.8
487.054	682.2
487.47	686
487.865	674.2
488.281	665.2
488.697	673.8
489.092	675.8
489.508	663.6
489.925	691.6
490.32	662.4
490.736	688.2
491.153	681.4
491.548	666
491.964	682
492.381	659.2
492.776	681.4
493.193	668.8
493.61	679.2
494.006	680.2
494.422	683.2
494.84	663.4
495.235	684.2
495.652	680
496.069	679.4
496.465	668.2
496.883	669.6
497.3	699.8
497.696	667.6
498.113	679.8
498.509	664.4
498.927	658.8
499.344	663.8
499.741	668
500.158	678.4
500.576	692.6
500.973	680.8
501.39	671.6
501.787	668.4
502.205	679.8
502.623	667.2
503.02	655.4
503.438	673.4
503.856	666.6
504.253	676.6
504.671	671.8
505.068	662.2
505.486	663.6
505.905	695.6
506.302	672.6
506.72	672.4
507.118	656.8
507.536	672.8
507.955	680.2
508.352	674.2
508.771	682.2
509.169	678.6
509.587	660.2
510.006	678.6
510.404	663.2
510.823	664
511.221	666.2
511.64	670.8
512.038	689.8
512.457	670.4
512.877	679.2
513.275	668
513.694	668
514.092	664
514.512	678
514.91	671.2
515.33	676.2
515.749	677.4
516.148	677.8
516.568	676.4
516.966	677.2
517.386	666.6
517.785	668.8
518.205	673.6
518.603	659
519.024	664.4
519.444	670.6
519.843	684.6
520.263	688.2
520.662	677.6
521.082	677.8
521.481	666.6
521.902	670.4
522.301	676.6
522.722	668.6
523.121	665.8
523.542	662.2
523.963	674.8
524.362	673.4
524.783	676.2
525.183	674.4
525.604	683.8
526.003	670.2
526.425	670.6
526.824	671.8
527.246	682.4
527.646	681
528.067	674.2
528.467	669.6
528.888	686.2
529.289	669.8
529.71	665
530.11	669.4
530.532	671
530.932	662.6
531.354	656.8
531.755	706.8
532.176	679
532.577	676.2
532.999	677.4
533.4	666
533.822	678
534.223	679.2
534.645	669.8
535.046	669
535.468	671.4
535.869	683.2
536.292	660.6
536.693	712.8
537.115	677
537.516	662.6
537.939	669
538.34	691.4
538.742	697.8
539.165	669.2
539.566	670.8
539.989	656.4
540.391	662.8
540.814	663.8
541.216	677.8
541.639	676.4
542.041	673.4
542.464	664.2
542.866	662
543.268	663.8
543.691	669.8
544.093	670.4
544.517	691.8
544.919	665.6
545.343	686.8
545.745	662
546.147	674
546.571	670.4
546.974	655.8
547.398	675.4
547.8	689.2
548.224	668.6
548.627	654.6
549.03	669.8
549.454	657.6
549.857	652.6
550.281	659.2
550.684	656.6
551.087	681
551.512	668.2
551.915	683.4
552.34	669
552.743	661.6
553.146	665.6
553.571	671
553.975	692.4
554.399	667.2
554.803	734.4
555.207	673
555.632	661.2
556.036	672.6
556.461	655.6
556.865	670.2
557.268	664.6
557.694	660.6
558.098	677.4
558.502	669.4
558.927	663
559.332	664.2
559.736	667.2
560.162	674.8
560.566	673
560.992	665.6
561.396	662.6
561.801	664.2
562.227	658.4
562.631	670
563.036	672.2
563.462	679.8
563.867	672.6
564.272	655.4
564.698	670.2
565.103	647.2
565.508	689.2
565.935	671.2
566.34	669.8
566.745	680.4
567.172	668.2
567.577	688.4
567.982	677.8
568.409	664.8
568.815	644
569.22	662
569.626	672.6
570.053	648.8
570.459	662.8
570.865	668.8
571.292	668.6
571.698	672.2
572.104	652.4
572.531	672.2
572.937	672
573.343	669.8
573.75	656.2
574.177	665.8
574.583	672.2
574.99	661.2
575.396	675
575.824	661.4
576.231	678.2
576.637	670.8
577.065	700.6
577.472	664.4
577.879	661
578.286	683.8
578.714	662
579.121	674.8
579.528	666.8
579.935	674.8
580.364	666.2
580.771	654
581.178	657
581.585	666.8
582.014	669.2
582.421	662.2
582.829	663.6
583.236	672.2
583.644	663.4
584.073	668
584.481	673.4
584.889	655.2
585.296	669.4
585.726	664.6
586.134	652.4
586.542	654.6
586.95	683.6
587.358	660.4
587.787	665.8
588.196	647.6
588.604	664.4
589.012	668.4
589.421	659.4
589.851	652.4
590.259	673.8
590.668	666.8
591.076	705.8
591.485	660.4
591.894	663.8
592.324	673.8
592.733	670.6
593.142	652.8
593.551	663
593.96	677
594.369	646.6
594.8	654.2
595.209	659.8
595.618	647.4
596.028	665.8
596.437	654.8
596.847	673.4
597.256	673.8
597.687	662.6
598.097	671.8
598.507	657.8
598.917	661.6
599.327	669.8
599.736	671.4
600.146	666
600.556	668.6
600.988	679.8
601.398	661.4
601.808	674
602.219	661
602.629	665.8
603.039	658
603.45	692.4
603.86	668.8
604.271	681
604.703	673.8
605.114	667
605.525	669.8
605.935	681
606.346	690.4
606.757	672.6
607.168	650.4
607.579	659.4
607.99	679.4
608.402	661
608.813	670.6
609.224	645.8
609.636	660.4
610.047	648.6
610.48	663.4
610.892	673
611.303	673.2
611.715	663.2
612.127	654.4
612.539	654
612.95	663
613.362	662.2
613.774	654.8
614.186	651.4
614.599	662.2
615.011	680.6
615.423	673.4
615.835	656
616.248	648.4
616.66	668
617.073	655.4
617.485	665.6
617.898	667.4
618.311	676
618.723	662
619.136	700.6
619.549	687.4
619.962	698.4
620.375	664.4
620.788	670.2
621.201	662.8
621.614	678.4
622.028	674.4
622.441	669.4
622.854	684.8
623.268	658.4
623.681	673.6
624.095	663.8
624.509	680.6
624.922	675.2
625.336	648.6
625.728	667.6
626.142	674
626.556	680.8
626.97	666.6
627.384	661
627.799	673.2
628.213	678.2
628.627	660.8
629.041	665.4
629.456	659.2
629.87	667
630.285	674
630.699	674.8
631.093	668.6
631.507	672.8
631.922	670.4
632.337	678.6
632.752	650.2
633.167	661
633.582	662.8
633.997	654.2
634.412	664
634.806	670.2
635.221	652.4
635.637	679.6
636.052	652
636.468	659.4
636.883	685.4
637.299	658.4
637.715	645.2
638.109	656.2
638.525	655.8
638.941	673.8
639.357	664
639.773	663.6
640.189	662.2
640.584	663.6
641	671
641.416	651.6
641.832	651.8
642.249	672.6
642.665	661.6
643.06	679.6
643.477	671
643.894	647
644.31	655.6
644.727	664.2
645.123	662.4
645.54	656.6
645.957	664
646.374	684.8
646.77	666.4
647.187	699.4
647.604	664.8
648.021	642.8
648.439	649.2
648.835	659
649.252	667
649.67	665.6
650.088	662.8
650.484	666.8
650.902	671.6
651.32	666.6
651.738	663.2
652.134	662.4
652.552	685.4
652.971	667.6
653.389	666
653.786	686.6
654.204	687.6
654.622	662.6
655.019	669.6
655.438	663.6
655.857	667.8
656.275	669.4
656.673	658.6
657.091	745.4
657.51	659.2
657.908	672
658.327	680
658.746	649.8
659.144	666.8
659.563	685.6
659.982	665.4
660.38	646.8
660.8	666.2
661.219	673
661.617	671.6
662.037	665
662.457	679.4
662.855	648.8
663.275	702.8
663.695	659.2
664.094	663
664.514	665.2
664.934	658.2
665.333	669.8
665.753	667.4
666.152	659
666.572	648.6
666.993	680.6
667.392	659.2
667.812	665.2
668.212	657.6
668.632	679.6
669.053	659.6
669.453	661.6
669.874	664.8
670.273	674.8
670.694	652.6
671.116	672.4
671.515	667.6
671.937	658.6
672.337	658
672.758	653.4
673.158	663.2
673.58	651.6
673.98	665.4
674.402	673.6
674.824	658
675.224	660.4
675.646	650
676.047	657.6
676.469	657.4
676.869	663.4
677.292	662.2
677.693	654.4
678.115	656.4
678.516	664
678.939	669.2
679.34	660.8
679.762	672.2
680.164	671.2
680.586	659
680.988	665.6
681.411	684
681.812	671
682.236	653.4
682.637	655.4
683.061	651.6
683.462	674.2
683.864	668.4
684.288	667.6
684.69	650.2
685.114	674.2
685.516	662.6
685.94	651.6
686.342	663
686.766	653.8
687.168	655.4
687.571	700.8
687.995	657.4
688.398	654.6
688.822	659.6
689.225	680.8
689.628	682.8
690.052	660.4
690.456	659.8
690.88	669
691.284	652.6
691.687	665
692.112	651
692.515	652.8
692.919	666.8
693.344	674.6
693.747	663.2
694.173	658.8
694.577	678.6
694.98	665.6
695.406	656.8
695.81	668.6
696.214	672.4
696.64	669.4
697.044	665.4
697.448	671.6
697.874	663.8
698.279	656.4
698.684	649.6
699.11	654
699.514	657.8
699.919	659.2
700.324	652.2
700.75	662.6
701.156	662
701.561	671.6
701.987	674.6
702.393	680.8
702.798	670.6
703.203	666.6
703.63	653.4
704.036	673.2
704.442	672.6
704.847	650
705.274	657.6
705.68	673.4
706.086	673.8
706.492	647.6
706.92	654.8
707.326	667.2
707.732	663
708.139	659.4
708.545	656.2
708.973	655.2
709.38	660.8
709.786	649.6
710.193	684
710.6	659.6
711.028	654.8
711.435	662
711.842	663.4
712.249	655
712.656	660.2
713.064	668.8
713.492	644.8
713.9	662.4
714.307	666.2
714.715	662.8
715.123	663
715.53	664
715.938	666.4
716.367	670.4
716.775	655.8
717.184	663.4
717.592	665.8
718	673.2
718.408	701.6
718.816	714.6
719.225	663.6
719.633	666
720.042	650.4
720.472	660.8
720.881	683.8
721.29	666.6
721.699	653.2
722.108	665.8
722.517	666.4
722.926	659.4
723.335	676.6
723.744	659.6
724.154	658
724.563	659.6
724.973	659
725.382	655.2
725.792	662.6
726.202	654.4
726.612	687.6
727.022	660.2
727.432	663.4
779.813	660.8
780.223	711.4
780.634	664
781.044	653.6
781.454	665.8
781.865	673
782.276	658.8
782.686	669.8
783.097	656.8
783.508	661.6
783.919	665.4
784.33	677.4
784.741	676.2
785.152	661.4
785.563	636.8
785.974	659.8
786.386	660.8
786.776	665.8
787.188	661.8
787.599	648
788.011	665.2
788.423	657.8
788.835	660.4
789.247	650.8
789.659	651.6
790.071	651.8
790.483	703.6
790.874	651.2
791.286	675.8
791.699	654.6
792.111	652.2
792.524	670.6
792.937	659.4
793.349	652
793.741	651.2
794.154	651.2
794.567	672.8
794.98	660.4
795.393	655.8
