#lambda/nm	C1
208.295	547.2
208.67	495.2
209.045	454
209.419	457.8
209.794	679
210.169	662
210.544	806.4
210.919	699.2
211.295	678.2
211.67	688.8
212.045	684.8
212.421	686.2
212.796	723.2
213.172	670.4
213.547	674.8
213.923	687.2
214.299	681
214.675	700.8
215.051	691.4
215.427	695.4
215.803	708.8
216.179	693
216.555	681
216.932	694.8
217.308	686.8
217.684	685.8
218.061	687.2
218.438	696.6
218.814	681.6
219.191	689.8
219.568	684.2
219.945	691
220.322	692.4
220.699	694.2
221.076	695.8
221.453	693.8
221.83	684
222.208	683.4
222.585	685
222.962	694.6
223.34	685.6
223.717	684.8
224.095	689.8
224.473	696.4
224.851	682.8
225.229	675.8
225.607	703.6
225.985	686.4
226.363	689.8
226.741	689.2
227.119	679.6
227.497	704.6
227.876	674.4
228.254	703.6
228.633	690.6
229.011	690.6
229.39	688.6
229.769	693.8
230.148	693.4
230.527	711
230.905	693.2
231.284	696
231.664	680
232.043	697.8
232.422	698.6
232.801	681.4
233.181	696.6
233.56	679
233.94	687.8
234.319	664.6
234.699	680.8
235.079	735.6
235.458	724.6
235.838	709.6
236.218	680.4
236.598	676.6
236.978	676.6
237.358	686.2
237.738	677.4
238.119	687.8
238.499	674.6
238.88	688.6
239.26	709.6
239.641	672.4
240.021	681.2
240.402	679.2
240.783	682
241.163	674.8
241.544	687.8
241.925	692.2
242.306	701
242.687	680.6
243.069	690.4
243.45	689.6
243.831	683.2
244.212	682.8
244.594	725
244.975	699.2
245.357	693.4
245.739	692.6
246.12	690.8
246.502	703
246.884	691
247.266	687.6
247.648	696.8
248.03	715.6
248.412	700.4
248.794	691.8
249.176	681.2
249.559	709.8
249.941	674.4
250.323	673.6
250.706	678.4
251.089	677.8
251.471	691.6
251.854	698.6
252.237	685.8
252.62	701.4
253.002	689.6
253.385	685.2
253.769	701.6
254.152	676
254.535	697
254.918	673.4
255.301	685
255.685	677
256.068	681.6
256.452	712
256.835	691.2
257.219	692.8
257.603	705
257.986	677
258.37	697
258.754	664.4
259.138	684.6
259.522	701
259.906	679.8
260.29	685.8
260.675	689.4
261.059	689.4
261.443	682.4
261.828	691
262.212	691.8
262.597	683.2
262.981	683.4
263.366	693.8
263.751	681
264.136	683.2
264.521	674.8
264.906	679.8
265.291	693.8
265.676	682.2
266.061	694.8
266.446	705
266.831	679.2
267.217	703.4
267.602	696.4
267.987	693.2
268.373	684
268.759	693.6
269.144	695.4
269.53	689
269.916	675.6
270.302	686.6
270.688	687.6
271.074	689.6
271.46	706.2
271.846	718.6
272.232	687.2
