#lambda/nm	C1
208.295	540.8
208.67	493
209.045	451.4
209.419	448.4
209.794	690.4
210.169	666
210.544	813.6
210.919	695.4
211.295	669.4
211.67	684.4
212.045	680.8
212.421	684.8
212.796	726.8
213.172	680
213.547	685.4
213.923	688.4
214.299	684
214.675	690.4
215.051	686
215.427	701.4
215.803	711
216.179	690
216.555	686
216.932	707.6
217.308	687
217.684	687
218.061	689.2
218.438	692.8
218.814	683
219.191	698.8
219.568	678.2
219.945	682.8
220.322	683.4
220.699	694
221.076	695.4
221.453	701
221.83	674.6
222.208	672.4
222.585	694.2
222.962	685.6
223.34	690
223.717	687.4
224.095	684
224.473	686.4
224.851	678.4
225.229	667.2
225.607	707.2
225.985	672.2
226.363	692
226.741	685
227.119	683
227.497	700.6
227.876	671.2
228.254	690.2
228.633	693.4
229.011	683.2
229.39	689.8
229.769	687.4
230.148	701.2
230.527	708.6
230.905	686.4
231.284	689.6
231.664	671.4
232.043	705
232.422	698
232.801	682.2
233.181	696.6
233.56	687.6
233.94	686.6
234.319	683.2
234.699	679.2
235.079	731.6
235.458	733.6
235.838	711
236.218	671.6
236.598	681.2
236.978	687.4
237.358	676.8
237.738	690.6
238.119	694.8
238.499	678.2
238.88	692.4
239.26	716
239.641	680.2
240.021	677.4
240.402	688
240.783	676.2
241.163	684.8
241.544	696.8
241.925	697
242.306	694.6
242.687	676.6
243.069	685
243.45	688.6
243.831	680
244.212	682.4
244.594	727.2
244.975	697
245.357	690.4
245.739	681.6
246.12	678
246.502	707.6
246.884	689.8
247.266	684.4
247.648	688.8
248.03	715.2
248.412	696
248.794	694.2
249.176	688
249.559	697.6
249.941	671.4
250.323	676.2
250.706	680
251.089	686.8
251.471	692.6
251.854	691.2
252.237	689.4
252.62	699
253.002	683.4
253.385	684
253.769	708.4
254.152	693.6
254.535	683.8
254.918	672
255.301	682.8
255.685	677
256.068	672.8
256.452	717.8
256.835	701.6
257.219	692.4
257.603	703.8
257.986	675.4
258.37	692
258.754	675.4
259.138	692.4
259.522	693.8
259.906	686.6
260.29	696.2
260.675	679
261.059	683
261.443	681
261.828	689
262.212	696.2
262.597	669.6
262.981	686
263.366	706.2
263.751	696.4
264.136	682.6
264.521	689
264.906	677.4
265.291	701.2
265.676	678.2
266.061	699.8
266.446	702.8
266.831	686
267.217	705.2
267.602	693.2
267.987	690.6
268.373	682
268.759	705.2
269.144	693.6
269.53	689.8
269.916	684.8
270.302	680.6
270.688	690.4
271.074	694.4
271.46	700.4
271.846	727.4
272.232	698.4
272.618	696.6
273.004	692.4
273.391	704.4
273.777	703.6
274.164	691.6
274.55	703.8
274.937	698.8
275.324	690.4
275.71	697.6
276.097	690
276.484	681.2
276.871	690.2
277.258	695.8
277.645	679
278.032	691.8
278.419	689.4
278.807	690
279.194	684.2
279.581	683
279.969	688.4
280.356	693
280.744	703.6
281.131	711.6
281.519	695.8
281.907	682.2
282.295	680.4
282.682	701.2
283.07	680.8
283.458	692.6
283.846	707.6
284.235	699
284.623	702
285.011	675.2
285.399	685.4
285.788	688.6
286.176	677.8
286.565	711.4
286.953	680.2
287.342	684.2
287.731	682.4
288.119	686.2
288.508	687.8
288.897	687
289.286	675.2
289.675	688
290.064	699
290.453	685
290.821	687.8
291.21	714.4
