#lambda/nm	C1
208.295	534.8
208.67	487.6
209.045	450.4
209.419	445.2
209.794	685.6
210.169	666
210.544	810.4
210.919	698.2
211.295	679.2
211.67	690
212.045	687.6
212.421	679.4
212.796	731.4
213.172	677.6
213.547	682.2
213.923	682.6
214.299	677.4
214.675	700.4
215.051	697.8
215.427	693.2
215.803	705.2
216.179	690.6
216.555	685.2
216.932	695.2
217.308	688.2
217.684	685.4
218.061	694.4
218.438	682.6
218.814	683.2
219.191	696
219.568	674.4
219.945	683.2
220.322	689.4
220.699	694.6
221.076	691.6
221.453	682.6
221.83	675.8
222.208	679.2
222.585	678.8
222.962	683
223.34	697.8
223.717	691.6
224.095	681
224.473	694.2
224.851	674.6
225.229	674.2
225.607	709.6
225.985	675.2
226.363	689.2
226.741	688.4
227.119	689
227.497	705.2
227.876	676
228.254	689.2
228.633	694.6
229.011	682.8
229.39	692.6
229.769	678.8
230.148	695.6
230.527	717.2
230.905	693.2
231.284	693.4
231.664	679.8
232.043	700.8
232.422	692.4
232.801	687.4
233.181	699.4
233.56	689.4
233.94	691.8
234.319	681.4
234.699	685
235.079	744.6
235.458	739
235.838	709
236.218	683
236.598	681.8
236.978	678.6
237.358	689.2
237.738	678.2
238.119	699
238.499	680.4
238.88	689.4
239.26	708.8
239.641	681.2
240.021	678.8
240.402	686
240.783	679
241.163	675.4
241.544	683.8
241.925	690.2
242.306	701.2
242.687	678.8
243.069	684.6
243.45	691.4
243.831	678.8
244.212	681.2
244.594	724.2
244.975	690.8
245.357	690.2
245.739	679.8
246.12	684.2
246.502	709.2
246.884	687.4
247.266	692.4
247.648	682.8
248.03	717.8
248.412	687.8
248.794	691
249.176	685.4
249.559	702.6
249.941	686.4
250.323	672.2
250.706	672.8
251.089	691.8
251.471	701
251.854	695.4
252.237	687.4
252.62	699.4
253.002	690.6
253.385	687
253.769	706
254.152	684.6
254.535	697.8
254.918	676.4
255.301	686.8
255.685	688.4
256.068	680.8
256.452	716.2
256.835	698
257.219	695.2
257.603	699.8
257.986	685.4
258.37	695.6
258.754	669.2
259.138	700.8
259.522	700.8
259.906	689.2
260.29	693
260.675	686.8
261.059	694.4
261.443	680.2
261.828	699
262.212	691.2
262.597	670.2
262.981	689.2
263.366	693.8
263.751	692.4
264.136	691.2
264.521	682.8
264.906	681.6
265.291	696.4
265.676	683.8
266.061	701
266.446	711
266.831	693.6
267.217	716.2
267.602	686.6
267.987	688.8
268.373	686
268.759	697.8
269.144	697.6
269.53	691
269.916	694.2
270.302	683.2
270.688	698.6
271.074	689.4
271.46	711.2
271.846	741.2
272.232	689
272.618	685.2
273.004	680.4
273.391	703.2
273.777	710.8
274.164	703.2
274.55	706.6
274.937	693
275.324	696.6
275.71	693.4
276.097	696.6
276.484	680.6
276.871	684.2
277.258	694.8
277.645	672
278.032	693.6
278.419	691.6
278.807	690.4
279.194	680.4
279.581	683
279.969	691.8
280.356	693.2
280.744	692.2
281.131	719.4
281.519	703
281.907	688
282.295	689.6
282.682	701.6
283.07	693
283.458	704.2
283.846	704.4
284.235	702.2
284.623	712.4
285.011	678.2
285.399	689.6
285.788	694.4
286.176	679.8
286.565	704.6
286.953	692
287.342	690.2
287.731	691
288.119	680
288.508	687.6
288.897	682.2
289.286	681.4
289.675	691.8
290.064	700.4
290.453	688.6
290.821	696.6
291.21	711.2
291.599	682.4
291.989	692.8
292.378	694.2
292.768	723.8
293.157	691.4
293.547	703.2
293.936	698.2
294.326	693.2
294.716	704.6
295.106	687.6
295.496	704
295.886	706.2
296.276	693.4
296.666	685.6
297.056	694
297.446	685.2
297.836	712.6
298.227	694.2
298.617	688.2
299.008	711
299.398	695
299.789	690.8
300.179	691.8
300.57	712.8
300.961	689.4
301.352	691.4
301.742	707.6
302.133	686.4
302.524	688.8
302.915	687
303.307	678
303.698	708
304.089	691.8
304.48	693.4
304.872	708.2
305.263	692.8
305.655	687.2
306.046	707.6
306.438	703.4
306.829	688.6
307.221	708.6
307.613	700.8
308.005	708.6
308.397	711.4
308.789	714.6
309.181	725.6
309.573	711.4
309.965	700.6
310.357	688.4
310.749	699.6
311.142	688
311.534	683.6
311.926	693.8
312.319	706.4
312.711	688.6
313.104	714
313.497	689.6
313.889	738.6
314.282	721.2
314.675	724.8
315.068	697
315.461	701.8
315.854	730.8
316.247	699.6
316.64	690.2
317.033	690
317.405	707.8
317.798	699.6
318.192	693.2
318.585	691.4
318.979	698
319.372	689.8
319.766	699.2
320.16	703.6
320.553	717.4
320.947	716.6
321.341	691.4
321.735	695.2
322.129	677.4
322.523	719.4
322.917	683.2
323.311	704.6
323.705	696.8
324.099	698.4
324.494	715.6
324.888	710.2
325.282	682.2
325.677	715.6
326.071	697.8
326.466	705.6
326.861	688
327.255	701.4
327.65	700.8
328.045	706.2
328.44	693.4
328.835	698.6
329.23	685.2
329.625	718
330.02	677.6
330.415	712.2
330.81	694.2
331.206	691.4
331.601	686
331.996	691.6
332.37	712.8
332.766	674
333.161	730.4
333.557	696.6
333.953	684.6
334.348	1040
334.744	686.4
335.14	682.2
335.536	691.6
335.932	703
336.328	689.6
336.724	703
337.12	694.8
337.516	700.8
337.913	696.8
338.309	705.6
338.705	690.8
339.102	708.4
339.498	689.8
339.895	704.8
340.291	685.2
340.688	710.6
341.085	683.6
341.481	690.2
341.878	688
342.275	717
342.672	690.8
343.069	687
343.466	683.2
343.842	703.2
344.239	686
344.636	698
345.033	688.2
345.431	677.8
345.828	687
346.225	684
346.623	727.6
347.02	681.2
347.418	698.6
347.816	705.6
348.213	679
348.611	704.8
349.009	685
349.407	705.4
349.805	686.6
350.203	681.6
350.601	698.6
350.999	687.6
351.397	744.6
351.795	688.6
352.193	703.6
352.57	693.2
352.969	705.2
353.367	673.8
353.766	677.6
354.164	679.8
354.563	698.8
354.961	691.4
355.36	689.4
355.759	689.6
356.158	676.8
356.557	686
356.956	685.4
357.355	680.2
357.754	694.2
358.153	704
358.552	717.4
358.951	686.8
359.35	704.2
359.75	688.6
360.149	677
360.527	671
360.926	676.4
361.326	689.8
361.726	690.4
362.125	677.6
362.525	698.6
362.925	696
363.325	682
363.724	691.2
364.124	691.8
364.524	674.2
364.924	687
365.324	693.2
365.725	668.6
366.125	690.2
366.525	682
366.904	671.8
367.304	672
367.705	709.8
368.105	698.6
368.506	683.6
368.906	689.6
369.307	681.8
369.708	698.8
370.108	670.2
370.509	698.8
370.91	668.2
371.311	685.8
371.712	692.2
372.113	682
372.514	672.2
372.894	680
373.295	673.4
373.696	691.6
374.097	701.2
374.499	720.4
374.9	686.4
375.301	683.2
375.703	696.6
376.105	671.4
376.506	690.2
376.908	686.8
377.309	691.2
377.711	689
378.113	685
378.493	684
378.895	676.8
379.297	704.4
379.699	670.4
380.102	692.8
380.504	690
380.906	683.4
381.308	711.4
381.71	685.2
382.113	692.4
382.515	688.8
382.918	691.8
383.299	686
383.701	685
384.104	695
384.507	666.6
384.909	684.8
385.312	670.4
385.715	670
386.118	684.4
386.521	674.8
386.924	698
387.327	676.8
387.709	672.8
388.112	660.8
388.515	678
388.918	683.4
389.322	697.4
389.725	674.4
390.129	709.4
390.532	693.4
390.936	686.4
391.339	670.2
391.743	678.2
392.125	680.2
392.529	691.4
392.933	704
393.337	690
393.74	684.2
394.144	690.6
394.548	679.6
394.953	682.2
395.357	685.6
395.761	676.8
396.144	684.6
396.548	679.8
396.952	686
397.357	684.6
397.761	682
398.166	671.6
398.57	674.4
398.975	672.2
399.379	686.6
399.763	740.2
400.168	682.2
400.572	682.2
400.977	682.2
401.382	704.6
401.787	696.6
402.192	704.8
402.597	695.8
403.002	669.4
403.386	699.8
403.791	708.4
404.197	676
404.602	694.6
405.007	683.8
405.413	677
405.818	684.8
406.224	675.8
406.608	684.8
407.014	668.6
407.42	703
407.825	689.6
408.231	690.8
408.637	692
409.043	699.4
409.449	673
409.834	675.8
410.24	686
410.646	698.2
411.052	705.4
411.458	691.4
411.865	689.2
412.271	694.8
412.677	684.6
413.062	686.8
413.469	683.8
413.875	726
414.282	702.6
414.689	688.2
415.095	693.4
415.502	688
415.888	692.2
416.294	671.2
416.701	737.4
417.108	677.8
417.515	694.6
417.923	684.8
418.33	705.8
418.715	699.8
419.123	679
419.53	687.4
419.937	687.4
420.345	717
420.752	684.4
421.16	700.6
421.546	689
421.953	692.2
422.361	684
422.769	688
423.177	679.8
423.585	713.2
423.992	699.8
424.379	702.6
424.787	704.2
425.195	707
425.603	690.6
426.011	701.2
426.419	704.8
426.806	701.2
427.214	689.6
427.623	703.2
428.031	706
428.44	694.2
428.848	698.4
429.235	707.6
429.644	685.8
430.053	683.6
430.461	702
430.87	714.2
431.279	689.8
431.666	675
432.075	690
432.484	689.8
432.893	684
433.302	704.4
