#lambda/nm	C1
208.295	536.4
208.67	486.4
209.045	451.6
209.419	450.2
209.794	681
210.169	660.8
210.544	812
210.919	688.6
211.295	675.2
211.67	692
212.045	687.4
212.421	678.4
212.796	729.2
213.172	687.8
213.547	685.4
213.923	676.2
214.299	678.2
214.675	688.6
215.051	689
215.427	702
215.803	704.2
216.179	685.6
216.555	680.8
216.932	695.4
217.308	688
217.684	690.6
218.061	698.4
218.438	694.4
218.814	676.2
219.191	695
219.568	673.2
219.945	692
220.322	685.4
220.699	694.2
221.076	696.4
221.453	691.6
221.83	691.6
222.208	681.8
222.585	680.2
222.962	691
223.34	701.4
223.717	689.4
224.095	688.8
224.473	685.4
224.851	682
225.229	684.4
225.607	708.8
225.985	677.6
226.363	688.4
226.741	687.2
227.119	689.6
227.497	702.4
227.876	676
228.254	699.4
228.633	701.6
229.011	697.2
229.39	689.2
229.769	682.8
230.148	699.4
230.527	711
230.905	681
231.284	693
231.664	682.2
232.043	703
232.422	702.2
232.801	678.4
233.181	691.8
233.56	681.6
233.94	694.6
234.319	679.4
234.699	682.6
235.079	738.4
235.458	731.8
235.838	712.2
236.218	682
236.598	672.8
236.978	680.8
237.358	685.4
237.738	695.2
238.119	702.6
238.499	679
238.88	683.2
239.26	706.2
239.641	666.8
240.021	689.4
240.402	692.4
240.783	685
241.163	678
241.544	690.8
241.925	691.4
242.306	707.2
242.687	684.2
243.069	689.2
243.45	701.4
243.831	683.6
244.212	683
244.594	731.4
244.975	704.4
245.357	689.4
245.739	683
246.12	690.4
246.502	704
246.884	687
247.266	688.8
247.648	693.6
248.03	718.2
248.412	691.6
248.794	690.8
249.176	689.2
249.559	695
249.941	682.6
250.323	674
250.706	679.6
251.089	693.8
251.471	692.6
251.854	692.6
252.237	689.4
252.62	701
253.002	679.8
253.385	682.8
253.769	696.4
254.152	687.2
254.535	691.6
254.918	682.6
255.301	686.2
255.685	684.2
256.068	676.6
256.452	710.8
256.835	699.6
257.219	694.6
257.603	700.8
257.986	680
258.37	686.2
258.754	672.2
259.138	699
259.522	696.6
259.906	682.8
260.29	695.2
260.675	696.4
261.059	690.8
261.443	687.6
261.828	700.6
262.212	688.8
262.597	676.6
262.981	682.6
263.366	700
263.751	695.8
264.136	679.6
264.521	693.8
264.906	681.4
265.291	698.6
265.676	693.6
266.061	705.4
266.446	713.6
266.831	684.6
267.217	714.6
267.602	691.8
267.987	691.6
268.373	688.2
268.759	701.4
269.144	701.4
269.53	688.8
269.916	684.4
270.302	683
270.688	692.2
271.074	692.6
271.46	703.8
271.846	737
272.232	686.8
272.618	680
273.004	685.4
273.391	695.2
273.777	705.6
274.164	702.2
274.55	712.2
274.937	688.6
275.324	676.6
275.71	694.6
276.097	702.2
276.484	674.2
276.871	693.8
277.258	696.6
277.645	674
278.032	682
278.419	680
278.807	695.6
279.194	673.2
279.581	678
279.969	696.6
280.356	689.2
280.744	689.8
281.131	717.4
281.519	701
281.907	677.6
282.295	684.2
282.682	702.4
283.07	695.8
283.458	700.4
283.846	703
284.235	707.6
284.623	700.8
285.011	690.8
285.399	688.6
285.788	686.4
286.176	682
286.565	708
286.953	684.4
287.342	683.4
287.731	683.2
288.119	686.8
288.508	679.4
288.897	699
289.286	678.2
289.675	693.4
290.064	704
290.453	692.8
290.821	691.2
291.21	697.8
291.599	688.2
291.989	691.6
292.378	695
292.768	712.2
293.157	696.4
293.547	693.2
293.936	690.8
294.326	682.8
294.716	695.8
295.106	695.4
295.496	694.8
295.886	691.6
296.276	680
296.666	685.2
297.056	692
297.446	681.2
297.836	714.2
298.227	684
298.617	690
299.008	704.4
299.398	683
299.789	689.6
300.179	692.6
300.57	708.6
300.961	686.8
301.352	684.8
301.742	705.8
302.133	694
302.524	690.4
302.915	694.2
303.307	681.2
303.698	698.8
304.089	694.2
304.48	693.4
304.872	705.2
305.263	694.2
305.655	692.8
306.046	693
306.438	696.8
306.829	684.2
307.221	712.2
307.613	692.6
308.005	708.4
308.397	698.4
308.789	728.8
309.181	718.8
309.573	714
309.965	706.2
310.357	691.8
310.749	711.2
311.142	683.8
311.534	686.2
311.926	704.2
312.319	700.6
312.711	684.8
313.104	709
313.497	688.2
313.889	736.6
314.282	708.4
314.675	714.8
