#lambda/nm	C1
208.295	533.4
208.67	489.4
209.045	447.6
209.419	453.8
209.794	681
210.169	663.8
210.544	799.2
210.919	694.4
211.295	670.8
211.67	679
212.045	674
212.421	677.6
212.796	730.2
213.172	678.2
213.547	679
213.923	676
214.299	676
214.675	699.4
215.051	687.4
215.427	689.6
215.803	702.8
216.179	703.4
216.555	687.2
216.932	682.8
217.308	681.2
217.684	694.6
218.061	695.2
218.438	687
218.814	673.8
219.191	689.8
219.568	673.6
219.945	681.4
220.322	693.4
220.699	695.8
221.076	689.8
221.453	690
221.83	679.8
222.208	674.6
222.585	679.6
222.962	685
223.34	695.8
223.717	689
224.095	690.4
224.473	683.6
224.851	682.2
225.229	671.6
225.607	711
225.985	680.6
226.363	689
226.741	693.2
227.119	688.4
227.497	697.6
227.876	669.8
228.254	691.8
228.633	693.6
229.011	679
229.39	684.4
229.769	693.6
230.148	687.4
230.527	709
230.905	687.6
231.284	691.8
231.664	673.8
232.043	696.2
232.422	688.2
232.801	682.6
233.181	688.2
233.56	686.8
233.94	688.6
234.319	677.2
234.699	688.2
235.079	723.2
235.458	734.2
235.838	709
236.218	682.8
236.598	671.4
236.978	678.2
237.358	678
237.738	680.6
238.119	687.8
238.499	668.6
238.88	681.6
239.26	694.6
239.641	667
240.021	671.2
240.402	676.2
240.783	679.4
241.163	677.6
241.544	688.8
241.925	685
242.306	704.4
242.687	676.2
243.069	680
243.45	694.8
243.831	677.4
244.212	679.4
244.594	720.6
244.975	692.2
245.357	693.4
245.739	686.6
246.12	690.6
246.502	699
246.884	685.2
247.266	692
247.648	688.4
248.03	707.6
248.412	695.2
248.794	694.2
249.176	680
249.559	692.6
249.941	674.4
250.323	677.4
250.706	678.4
251.089	688.6
251.471	687
251.854	690.4
252.237	686.4
252.62	700.2
253.002	683.6
253.385	678
253.769	692.2
254.152	677.8
254.535	691.6
254.918	672.6
255.301	687.6
255.685	678.8
256.068	668
256.452	714.6
256.835	691.6
257.219	696.4
257.603	693.6
257.986	676.4
258.37	687.6
258.754	673.8
259.138	688.6
259.522	695.8
259.906	676.4
260.29	690.6
260.675	689.4
261.059	686.4
261.443	672
261.828	694
262.212	693.2
262.597	673
262.981	675.8
263.366	690.6
263.751	682
264.136	680.4
264.521	677.4
264.906	679.8
265.291	689.6
265.676	679.8
266.061	685.6
266.446	703
266.831	687.6
267.217	716
267.602	684.8
267.987	680.4
268.373	685.8
268.759	695.8
269.144	694.8
269.53	685.4
269.916	686.8
270.302	683.8
270.688	685.6
271.074	684.8
271.46	708.2
271.846	726.2
272.232	689.6
272.618	676.8
273.004	686
273.391	704.2
273.777	710.8
274.164	692
274.55	696.6
274.937	692.8
275.324	689
275.71	686
276.097	693.6
276.484	683.6
276.871	688.4
277.258	692.2
277.645	674.6
278.032	685.6
278.419	676.2
278.807	684.8
279.194	682.6
279.581	679.4
279.969	693.4
280.356	689.2
280.744	691.6
281.131	708.8
281.519	701.8
281.907	684.8
282.295	678.2
282.682	698
283.07	693.2
283.458	703.4
283.846	706.8
284.235	701.4
284.623	702.4
285.011	684.4
285.399	686.2
285.788	690.2
286.176	678.6
286.565	700.4
286.953	683
287.342	687
287.731	686.8
288.119	684.6
288.508	681.4
288.897	685
289.286	670.6
289.675	682.6
290.064	691.2
290.453	675.2
290.821	679.6
291.21	702.8
291.599	681.6
291.989	676.2
292.378	689.4
292.768	702.4
293.157	685.2
293.547	694.4
293.936	680.6
294.326	676.8
294.716	677
295.106	681.2
295.496	693.4
295.886	701
296.276	680.2
296.666	669.4
297.056	679.2
297.446	669.6
297.836	699.2
298.227	683.2
298.617	687.8
299.008	698.6
299.398	689.8
299.789	672.8
300.179	687
300.57	703.8
300.961	685.4
301.352	685.4
301.742	702.2
302.133	681
302.524	688.4
302.915	685.2
303.307	681.8
303.698	689
304.089	685
304.48	683
304.872	686.2
305.263	679
305.655	672.2
306.046	695.6
306.438	699.4
306.829	685.2
307.221	697.8
307.613	699.6
308.005	697.4
308.397	706.8
308.789	708.2
309.181	717.4
309.573	715.8
309.965	694.2
310.357	694.6
310.749	698.2
311.142	680
311.534	684
311.926	698.2
312.319	697.2
312.711	677
313.104	703.8
313.497	681
313.889	732.2
314.282	710.6
314.675	717.4
315.068	694.8
315.461	700.2
315.854	725.4
316.247	701.8
316.64	694.2
317.033	697
317.405	700.6
317.798	683.6
318.192	694.6
318.585	680.8
318.979	690.6
319.372	689
319.766	690.6
320.16	709.2
320.553	702.2
320.947	713
321.341	683.4
321.735	682.2
322.129	679.2
322.523	715.4
322.917	677
323.311	705.4
323.705	690.4
324.099	696.2
324.494	713.8
324.888	695.8
325.282	696.4
325.677	717
326.071	697.6
326.466	702.2
326.861	696.4
327.255	694.4
327.65	706.8
328.045	699.4
328.44	688.6
328.835	690.4
329.23	684
329.625	721
330.02	677
330.415	721.2
330.81	688
331.206	692.6
331.601	681
331.996	705.6
332.37	714.6
332.766	677.4
333.161	721.8
333.557	693.4
333.953	695.2
334.348	1072
334.744	688.8
335.14	682.6
335.536	687.8
335.932	704
336.328	684.4
336.724	700.6
337.12	689.8
337.516	695.2
337.913	688.2
338.309	702
338.705	690.8
339.102	701.6
339.498	693.4
339.895	708
340.291	684.4
340.688	704.8
341.085	675.6
341.481	685
341.878	685.8
342.275	706.2
342.672	675.8
343.069	681.2
343.466	669.8
343.842	705.6
344.239	676.6
344.636	687.8
345.033	684
345.431	674.6
345.828	690.4
346.225	670.2
346.623	726
347.02	687
347.418	696.6
347.816	712.6
348.213	674.6
348.611	698.4
349.009	682.4
349.407	712.4
349.805	678.8
350.203	670.8
350.601	701.4
350.999	685.4
351.397	753.2
351.795	687.2
352.193	689.8
352.57	690
352.969	695.8
353.367	667
353.766	677.6
354.164	681.2
354.563	690.4
354.961	689.4
355.36	676
355.759	681.4
356.158	675.4
356.557	679.4
356.956	676.6
357.355	671.6
357.754	689.4
358.153	687
358.552	724.8
358.951	678
359.35	696.4
359.75	680.4
360.149	664
360.527	661.6
360.926	668.2
361.326	685.2
361.726	672.2
362.125	677
362.525	703.4
362.925	672
363.325	691
363.724	675.4
364.124	672
364.524	673.6
364.924	675.8
365.324	695.8
365.725	666.6
366.125	690.6
366.525	680.8
366.904	671.6
367.304	664
367.705	705
368.105	696.8
368.506	674.6
368.906	687.4
369.307	677.2
369.708	695.2
370.108	664
