#lambda/nm	C1
208.295	539.4
208.67	492.8
209.045	453.2
209.419	456.2
209.794	693
210.169	666.6
210.544	799
210.919	693.2
211.295	678
211.67	697.6
212.045	689.6
212.421	680.8
212.796	732.8
213.172	681.2
213.547	684
213.923	689.6
214.299	678.2
214.675	693.6
215.051	685.2
215.427	690
215.803	705.6
216.179	696
216.555	685.2
216.932	689.8
217.308	686.8
217.684	681.4
218.061	696
218.438	691
218.814	688.4
219.191	702
219.568	679.2
219.945	677.2
220.322	694
220.699	682.2
221.076	699.2
221.453	689.6
221.83	680.2
222.208	680.2
222.585	681.2
222.962	687.4
223.34	689.4
223.717	688
224.095	686
224.473	693.4
224.851	677.2
225.229	671.4
225.607	707.6
225.985	679.6
226.363	687
226.741	688.6
227.119	688.6
227.497	706
227.876	677.2
228.254	706.4
228.633	693
229.011	700.8
229.39	697
229.769	695.8
230.148	693.6
230.527	704.4
230.905	685
231.284	687.4
231.664	684.6
232.043	694.6
232.422	699.4
232.801	681.2
233.181	696.8
233.56	688.4
233.94	692.4
234.319	671.2
234.699	680.6
235.079	738.4
235.458	732.6
235.838	708.4
236.218	678.2
236.598	678
236.978	666.8
237.358	676
237.738	691.6
238.119	692.6
238.499	669.4
238.88	693.4
239.26	703
239.641	680.8
240.021	687
240.402	690.4
240.783	683
241.163	690.2
241.544	692.8
241.925	688
242.306	707.4
242.687	682
243.069	692
243.45	697.6
243.831	680.2
244.212	684.8
244.594	730
244.975	699.4
245.357	698.6
245.739	689.4
246.12	690.6
246.502	700.8
246.884	689.6
247.266	683.2
247.648	696.2
248.03	711
248.412	692.6
248.794	701.6
249.176	683.8
249.559	706.6
249.941	682.2
250.323	673
250.706	678.8
251.089	689.4
251.471	694.4
251.854	687
252.237	686.6
252.62	698
253.002	696.6
253.385	682.4
253.769	703.8
254.152	694
254.535	702.4
254.918	677.2
255.301	691
255.685	688.8
256.068	684.4
256.452	713.2
256.835	698.8
257.219	696.8
257.603	707.2
257.986	683
258.37	697.8
258.754	677.4
259.138	695.4
259.522	703.4
259.906	694
260.29	689
260.675	686.8
261.059	693
261.443	687.4
261.828	707
262.212	681.2
262.597	676.6
262.981	679.6
263.366	695.8
263.751	693.2
264.136	682
264.521	691.2
264.906	672
265.291	693.6
265.676	683
266.061	687
266.446	706
266.831	695.6
267.217	707.8
267.602	689
267.987	695
268.373	677
268.759	697.6
269.144	689.6
269.53	681.8
269.916	679.6
270.302	680.2
270.688	688.8
271.074	697.2
271.46	704.8
271.846	730.8
272.232	694.4
272.618	675.8
273.004	688.6
273.391	703.2
273.777	713.8
274.164	690.8
274.55	703
274.937	696.2
275.324	693.2
275.71	705.4
276.097	699.2
276.484	687
276.871	692.2
277.258	698.2
277.645	676.2
278.032	685.8
278.419	681.6
278.807	695.2
279.194	684.6
279.581	686.4
279.969	695.4
280.356	690
280.744	687
281.131	722.2
281.519	699.6
281.907	689.2
282.295	683.2
282.682	698.8
283.07	702
283.458	697.2
283.846	705.4
284.235	697.8
284.623	706.4
285.011	688.8
285.399	687.2
285.788	693.8
286.176	678.6
286.565	702
286.953	681.8
287.342	676.8
287.731	682.4
288.119	688.2
288.508	681.6
288.897	688.8
289.286	673.4
289.675	684.8
290.064	698.2
290.453	682.6
290.821	688.8
291.21	697.4
291.599	680.8
291.989	688.8
292.378	706.4
292.768	714.2
293.157	699.6
293.547	699.6
293.936	688.6
294.326	685.8
294.716	690.8
295.106	684.2
295.496	698.2
295.886	708.6
296.276	686.2
296.666	683.8
297.056	684.8
297.446	682.4
297.836	706.6
298.227	684.6
298.617	692.6
299.008	695.6
299.398	687.6
299.789	687
300.179	696
300.57	704.2
300.961	682.2
301.352	687.2
301.742	711.2
302.133	691.4
302.524	692.2
302.915	689.4
303.307	676
303.698	704.2
304.089	699.4
