#lambda/nm	C1
208.295	532.4
208.67	483.8
209.045	449.8
209.419	449.2
209.794	686.4
210.169	662.6
210.544	807.6
210.919	697.4
211.295	687.2
211.67	692.2
212.045	686.2
212.421	674.4
212.796	743.4
213.172	689
213.547	689.2
213.923	681.8
214.299	680.4
214.675	694.2
215.051	687.4
215.427	697
215.803	714.4
216.179	695.2
216.555	676
216.932	699.8
217.308	685.8
217.684	694
218.061	700
218.438	698.8
218.814	683.6
219.191	701.4
219.568	677.2
219.945	687.4
220.322	689.4
220.699	693.6
221.076	701.4
221.453	693.4
221.83	690.4
222.208	680.4
222.585	686.6
222.962	700.4
223.34	695.8
223.717	693.6
224.095	689.2
224.473	689.6
224.851	680.8
225.229	677.8
225.607	707.6
225.985	671.4
226.363	685.4
226.741	694.6
227.119	689.6
227.497	704
227.876	678.8
228.254	703
228.633	702.2
229.011	693.8
229.39	695.2
229.769	695.2
230.148	698.8
230.527	715.6
230.905	687.2
231.284	693.4
231.664	691.2
232.043	708.8
232.422	701
232.801	685.4
233.181	701.4
233.56	697
233.94	701.2
234.319	680.6
234.699	691.4
235.079	735.2
235.458	730.8
235.838	715.4
236.218	686.8
236.598	681.8
236.978	686.8
237.358	685.4
237.738	676
238.119	692.4
238.499	677
238.88	683
239.26	702.6
239.641	668.4
240.021	684.2
240.402	692.4
240.783	683.6
241.163	680.8
241.544	682.8
241.925	686.8
242.306	707
242.687	680.4
243.069	687.2
243.45	695.6
243.831	692.8
244.212	684.6
244.594	723
244.975	704
245.357	680
245.739	685.4
246.12	692.4
246.502	701.2
246.884	690.8
247.266	687.4
247.648	682.4
248.03	711.6
248.412	699.8
248.794	688
249.176	690.2
249.559	712.8
249.941	678.6
250.323	681
250.706	680.8
251.089	694.8
251.471	698.6
251.854	697.4
252.237	698.6
252.62	697.6
253.002	689.6
253.385	689.2
253.769	711
254.152	687.8
254.535	705.6
254.918	674.2
255.301	682.4
255.685	686.6
256.068	677.6
256.452	716.2
256.835	698
257.219	700.8
257.603	706
257.986	681.4
258.37	692.2
258.754	677.8
259.138	699.4
259.522	708.8
259.906	686.2
260.29	696.2
260.675	698.4
261.059	687.2
261.443	669.8
261.828	699
262.212	694.4
262.597	676.6
262.981	683.2
263.366	690.2
263.751	682.4
264.136	681.6
264.521	681.8
264.906	684
265.291	708.6
265.676	683.8
266.061	702
266.446	705.2
266.831	684.8
267.217	715.6
267.602	696.2
267.987	696.8
268.373	682.8
268.759	699
269.144	701.6
269.53	690.8
269.916	690.6
270.302	681
270.688	690
