#lambda/nm	C1
208.295	546
208.67	492.2
209.045	459
209.419	455.6
209.794	683.4
210.169	673
210.544	815.6
210.919	700.2
211.295	679.6
211.67	684
212.045	692.6
212.421	683.6
212.796	730.6
213.172	685.6
213.547	681.4
213.923	688.4
214.299	692
214.675	689.4
215.051	685.2
215.427	692
215.803	707.2
216.179	697
216.555	683.4
216.932	691.4
217.308	684.2
217.684	690.6
218.061	698
218.438	697.6
218.814	691
219.191	692
219.568	674.8
219.945	682.6
220.322	696.6
220.699	692.6
221.076	701
221.453	683.2
221.83	681.8
222.208	685.2
222.585	687.2
222.962	695.6
223.34	699.2
223.717	688.6
224.095	685.4
224.473	689.2
224.851	684
225.229	681.4
225.607	706.2
225.985	682
226.363	690
226.741	686.6
227.119	689.8
227.497	700.2
227.876	668.2
228.254	691.6
228.633	687.8
229.011	689.4
229.39	690.2
229.769	690
230.148	697.4
230.527	711
230.905	680.4
231.284	691.2
231.664	675
232.043	703
232.422	696
232.801	672.8
233.181	696.8
233.56	684.2
233.94	692
234.319	673.6
234.699	688.2
235.079	739.2
235.458	729
235.838	711
236.218	678.4
236.598	676.6
236.978	679.6
237.358	684.8
237.738	687.6
238.119	690.4
238.499	674.6
238.88	687.8
239.26	709.4
239.641	670.8
240.021	682
240.402	689
240.783	676
241.163	685.4
241.544	685.4
241.925	685.8
242.306	709.4
242.687	671.2
243.069	685.2
243.45	691.6
243.831	682.6
244.212	671.2
244.594	726.6
244.975	693.2
245.357	690
245.739	683.2
246.12	693.6
246.502	697.6
246.884	687
247.266	680.6
247.648	692.6
248.03	712.2
248.412	685.4
248.794	688.2
249.176	684.4
249.559	695.6
249.941	680.2
250.323	678.6
250.706	681
251.089	689.4
251.471	698.8
251.854	690.8
252.237	694.4
252.62	696
253.002	694.8
253.385	688.4
253.769	706.6
254.152	692.6
254.535	699.8
254.918	678.2
255.301	683.6
255.685	688.4
256.068	672.4
256.452	719.6
256.835	699.8
257.219	696.2
257.603	700
257.986	687
258.37	683.8
258.754	676.8
259.138	696.6
259.522	700.4
259.906	687.8
260.29	697.8
260.675	689
261.059	679.4
261.443	676.8
261.828	689
262.212	687.4
262.597	672.2
262.981	677
263.366	700
263.751	685.2
264.136	680.6
264.521	683.8
264.906	675.6
265.291	696.2
265.676	678
266.061	691.6
266.446	708.2
266.831	684.2
267.217	713.2
267.602	691.2
267.987	687.2
268.373	684.4
268.759	698
269.144	701
269.53	691.4
269.916	693.6
270.302	683.8
270.688	691.8
271.074	693
271.46	692.4
271.846	726.2
272.232	687.4
272.618	681
273.004	679.8
273.391	701.2
273.777	704.2
274.164	690.8
274.55	704.4
274.937	693.8
275.324	684.2
275.71	692
276.097	695.2
276.484	680.8
276.871	696.6
277.258	705.4
277.645	682.8
278.032	683.2
278.419	694.2
278.807	679.4
279.194	685
279.581	686.4
279.969	694.2
280.356	693.6
280.744	689.6
281.131	703
281.519	692.8
281.907	685.8
282.295	687.6
282.682	708
283.07	685.2
283.458	700.6
283.846	702
284.235	709
284.623	699
285.011	679
285.399	694.4
285.788	700.6
286.176	678
286.565	702.8
286.953	678.6
287.342	687.2
287.731	676.8
288.119	683.4
288.508	685.6
288.897	687.6
289.286	674.2
289.675	692
290.064	704.2
290.453	683.6
290.821	694.2
291.21	714.8
291.599	680.8
291.989	686.6
292.378	693
292.768	714.2
293.157	690.8
293.547	697.8
293.936	685.8
294.326	693.4
294.716	693
295.106	691.8
295.496	701.4
295.886	703.2
296.276	692.8
296.666	682.8
297.056	680
297.446	678
297.836	708.6
298.227	693.2
298.617	693.2
299.008	706.6
299.398	684.8
299.789	685.6
300.179	700.6
300.57	703.8
300.961	679
301.352	686.2
301.742	705
302.133	691.2
302.524	692.8
302.915	692.4
303.307	673.8
303.698	698.6
304.089	695.4
304.48	696
304.872	697.6
305.263	689.4
305.655	684.8
306.046	698.8
306.438	697.4
306.829	692.6
307.221	707.2
307.613	695.2
308.005	697.4
308.397	706.6
308.789	712
309.181	713.6
309.573	712
309.965	705.2
310.357	686.2
310.749	703
311.142	679.6
311.534	689
311.926	702.4
312.319	694.2
312.711	686.6
313.104	715
313.497	690.6
313.889	742.2
314.282	709.8
314.675	724
315.068	703.4
315.461	693.2
315.854	729.6
316.247	705
316.64	692.4
317.033	693.8
317.405	703.4
317.798	688.2
318.192	688.8
318.585	685.4
318.979	695.6
319.372	691.4
319.766	686.4
320.16	704.6
320.553	712.4
320.947	709.4
321.341	691.4
321.735	696.6
322.129	677.2
322.523	719.4
322.917	687
323.311	719.2
323.705	690.6
324.099	701.2
324.494	702.6
324.888	701.6
325.282	690.2
325.677	717.2
326.071	710.6
326.466	698.8
326.861	689.2
327.255	709
327.65	707.4
328.045	717.2
328.44	702
328.835	694.2
329.23	685.8
329.625	719.2
330.02	696.4
330.415	720.8
330.81	704.4
331.206	696.6
331.601	690.6
331.996	705
332.37	710.6
332.766	688
333.161	720
333.557	688.8
333.953	691.2
334.348	1132.8
334.744	691.8
335.14	683.8
335.536	688.6
335.932	702.8
336.328	687
336.724	698.4
337.12	684.8
337.516	690.4
337.913	694.6
338.309	707.4
338.705	687
339.102	696.4
339.498	691.2
339.895	709.2
340.291	686.6
340.688	697.6
341.085	684
341.481	687.6
341.878	692.8
342.275	709.2
342.672	681.8
343.069	688
343.466	676.8
343.842	700.4
344.239	688.6
344.636	690.6
345.033	679.8
345.431	690.8
345.828	689.4
346.225	684.8
346.623	726.2
347.02	685.8
347.418	703.6
347.816	709.2
348.213	677.4
348.611	697
349.009	690.6
349.407	702.2
349.805	677.2
350.203	668.4
350.601	702.6
350.999	685.4
351.397	750.2
