#lambda/nm	C1
208.295	540.4
208.67	486.4
209.045	455.6
209.419	454.8
209.794	684.6
210.169	673
210.544	802.8
210.919	695
211.295	674.6
211.67	681.6
212.045	686.8
212.421	683.4
212.796	718.4
213.172	687
213.547	682.2
213.923	682.8
214.299	677.2
214.675	689.6
215.051	698.2
215.427	694.2
215.803	705.8
216.179	690.2
216.555	682.8
216.932	692.6
217.308	688
217.684	678.8
218.061	690.2
218.438	683.2
218.814	680
219.191	691.6
219.568	672.8
219.945	678.4
220.322	684
220.699	687.4
221.076	689.4
221.453	687.2
221.83	678.6
222.208	682
222.585	682
222.962	697
223.34	694.6
223.717	680.2
224.095	684
224.473	683.8
224.851	674.6
225.229	673
225.607	706.2
225.985	682
226.363	686.6
226.741	676.8
227.119	690.4
227.497	701.6
227.876	668.6
228.254	688.2
228.633	692.4
229.011	688.8
229.39	684.8
229.769	692.6
230.148	694
230.527	701.6
230.905	688.6
231.284	682.2
231.664	678
232.043	700.4
232.422	685.6
232.801	678
233.181	687.8
233.56	682.4
233.94	684.6
234.319	667.2
234.699	680.2
235.079	731.2
235.458	732.2
235.838	709.8
236.218	677.2
236.598	674.4
236.978	678.6
237.358	682.2
237.738	686
238.119	688
238.499	674.2
238.88	687.2
239.26	705.2
239.641	678.4
240.021	676.4
240.402	691.4
240.783	682.2
241.163	677.6
241.544	695
241.925	688.6
242.306	704.4
242.687	672.8
243.069	686.8
243.45	694.6
243.831	681
244.212	681.2
244.594	727.6
244.975	692.8
245.357	687.4
245.739	671
246.12	686.8
246.502	701.4
246.884	679.8
247.266	684.4
247.648	687
248.03	714.6
248.412	691.8
248.794	696
249.176	679.6
249.559	700.6
249.941	674
250.323	676.8
250.706	673
251.089	689.4
251.471	687.2
251.854	696.6
252.237	688.8
252.62	693.4
253.002	683
253.385	691.4
253.769	701
254.152	687.6
254.535	701.6
254.918	676
255.301	688
255.685	682
256.068	669.8
256.452	713
256.835	695.6
257.219	692.4
257.603	700.2
257.986	678.8
258.37	697.4
258.754	677.6
259.138	693.4
259.522	700.4
259.906	693
260.29	697.4
260.675	684.6
261.059	681
261.443	680.4
261.828	695
262.212	685
262.597	673.6
262.981	689
263.366	699.4
263.751	683.8
264.136	678.6
264.521	677.4
264.906	673.6
265.291	697.2
265.676	681.8
266.061	692.8
266.446	719.2
266.831	683.2
267.217	708.4
267.602	689.4
267.987	686.2
268.373	682.6
268.759	691.8
269.144	683
269.53	690.2
269.916	681.4
270.302	675.2
270.688	688.6
271.074	694
271.46	695.6
271.846	727.2
272.232	690.6
272.618	670.8
273.004	687.8
273.391	701
273.777	704.8
274.164	686.6
274.55	706.4
274.937	696.4
275.324	687.2
275.71	692.8
276.097	696
276.484	679.8
276.871	687.8
277.258	692.2
277.645	673.6
278.032	685
278.419	681.4
278.807	696.8
279.194	675.2
279.581	683.2
279.969	694
280.356	689.8
280.744	685.8
281.131	713.8
281.519	695.8
281.907	680.6
282.295	680.2
282.682	700.8
283.07	686.2
283.458	699.2
283.846	703.2
284.235	705.8
284.623	693.2
285.011	679.2
285.399	693
285.788	688.2
286.176	683.4
286.565	701.8
286.953	678
287.342	679
287.731	674
288.119	674.6
288.508	671
288.897	686.4
289.286	674.8
289.675	686.2
290.064	691.8
290.453	686.6
290.821	690.8
291.21	702.2
291.599	685.8
291.989	693.4
292.378	684.4
292.768	710.8
293.157	695.8
293.547	695
293.936	681.2
294.326	683.8
294.716	698.2
295.106	685.6
295.496	696.4
295.886	694.6
296.276	684.4
296.666	671.6
297.056	684.8
297.446	677
297.836	700.4
298.227	688.4
298.617	685.8
299.008	713.2
299.398	681.8
299.789	683.4
300.179	692.6
300.57	706.8
300.961	685.4
301.352	682
301.742	695.8
302.133	693.2
302.524	694.8
302.915	693.8
303.307	686.2
303.698	695.6
304.089	702
304.48	686.8
304.872	690.6
305.263	692.6
305.655	687.2
306.046	689.2
306.438	693.2
306.829	679.2
307.221	691.8
307.613	691.8
308.005	693
308.397	706
308.789	727.4
309.181	719.6
309.573	709.6
309.965	706.4
310.357	681.8
310.749	711.2
311.142	680.6
311.534	686.2
311.926	690.8
312.319	702
312.711	681.8
313.104	706.6
313.497	684.6
313.889	738.8
314.282	714.2
314.675	712.4
315.068	697.2
315.461	705.4
315.854	727.2
316.247	700.6
316.64	688.8
317.033	695.2
317.405	697.2
317.798	683
318.192	695.2
318.585	681.8
318.979	699.4
319.372	683.2
319.766	685.8
320.16	693.2
320.553	710.2
320.947	719.8
321.341	688.8
321.735	698.2
322.129	677.2
322.523	715.8
322.917	678.8
323.311	706.2
323.705	700.6
324.099	695.8
324.494	707.2
324.888	708.6
325.282	693.4
325.677	696.8
326.071	695.4
326.466	710.2
326.861	690.8
327.255	699.2
327.65	706.2
328.045	711.4
328.44	690.6
328.835	698.4
329.23	680.8
329.625	715.6
330.02	685.8
330.415	716.2
330.81	694
331.206	688.4
331.601	690.8
331.996	688
332.37	723.8
332.766	682.6
333.161	715.2
333.557	681.8
333.953	674.2
334.348	1192.8
334.744	686.2
335.14	678.8
335.536	683.2
335.932	710.8
336.328	683.8
336.724	698.8
337.12	690.2
337.516	698.6
337.913	698.2
338.309	711.4
338.705	687.2
339.102	698.4
339.498	686
339.895	709.4
340.291	682.8
340.688	698
341.085	681.6
341.481	683.8
341.878	690
342.275	715.2
342.672	686
343.069	690.2
343.466	676.6
343.842	702.2
344.239	679.4
344.636	691.8
345.033	682
345.431	676.4
345.828	695.4
346.225	680
346.623	735.8
347.02	697.2
347.418	696.2
347.816	703
348.213	674.2
348.611	697.6
349.009	682.6
349.407	697
349.805	672.6
350.203	682.8
350.601	691.6
350.999	693.6
351.397	740.6
351.795	691.6
352.193	699.6
352.57	696.6
352.969	710
353.367	684.4
353.766	668.6
354.164	680.6
354.563	701.4
354.961	678
355.36	682.8
355.759	686.6
356.158	674.8
356.557	681.6
356.956	677.6
357.355	675.2
357.754	688.6
358.153	691.2
358.552	712.4
358.951	673.4
359.35	695.2
359.75	683.2
360.149	675.2
360.527	668
360.926	674.2
361.326	685.2
361.726	684.8
362.125	675.4
362.525	700.2
362.925	682.4
363.325	681.2
363.724	688
364.124	685.4
364.524	677.6
364.924	684
365.324	699.6
365.725	664.6
366.125	688.4
366.525	679.4
366.904	670.8
367.304	670.6
367.705	699.8
368.105	705.2
368.506	688.4
368.906	676.2
369.307	676.2
369.708	685
370.108	675.4
370.509	695
370.91	671.6
371.311	683.2
371.712	682.6
372.113	672.6
372.514	671.4
372.894	679.2
373.295	675.2
373.696	690
374.097	686.2
374.499	710.2
374.9	684
375.301	673.2
375.703	682.2
376.105	668.8
376.506	689.8
376.908	678
377.309	688
377.711	684.8
378.113	675.6
378.493	682.2
378.895	679.4
379.297	693.4
379.699	670.2
380.102	698
380.504	679.2
380.906	677.8
381.308	708.2
381.71	687.4
382.113	696
382.515	693.2
382.918	691.2
383.299	679.8
383.701	692
384.104	687.4
384.507	662
384.909	683.8
385.312	673
385.715	668.6
386.118	676.4
386.521	666
386.924	699.6
387.327	674
387.709	668
388.112	663
388.515	688
388.918	680.6
389.322	690.6
389.725	674.8
390.129	704
390.532	685.6
390.936	671.8
391.339	678
391.743	679
392.125	665.6
392.529	686.2
392.933	695.8
393.337	683
393.74	673
394.144	674.4
394.548	671.2
394.953	676.4
395.357	690.2
395.761	685.2
396.144	683.6
396.548	675.2
396.952	675.4
397.357	681.4
397.761	670.4
398.166	673
398.57	681.2
398.975	671.8
399.379	681.2
399.763	742.4
400.168	680.6
400.572	679.8
400.977	675.6
401.382	707.6
401.787	693.8
402.192	700.2
402.597	693.2
403.002	670.4
403.386	691.6
