#lambda/nm	C1
208.295	531.8
208.67	491.6
209.045	448.4
209.419	450.4
209.794	687.2
210.169	662.8
210.544	800
210.919	697.4
211.295	679.6
211.67	685.2
212.045	679.6
212.421	685
212.796	724.2
213.172	677.6
213.547	674.4
213.923	681
214.299	676.6
214.675	684.2
215.051	694.6
215.427	694.6
215.803	702.2
216.179	686
216.555	670
216.932	689.6
217.308	682.6
217.684	684.6
218.061	691.6
218.438	692
218.814	679.6
219.191	694.4
219.568	669.4
219.945	679.8
220.322	686.6
220.699	695.6
221.076	687.8
221.453	689.6
221.83	681.4
222.208	679.2
222.585	676.6
222.962	687.6
223.34	688.6
223.717	681.6
224.095	682.2
224.473	688.8
224.851	674.2
225.229	670.4
225.607	699.8
225.985	666.4
226.363	681.4
226.741	687.4
227.119	682.6
227.497	696.4
227.876	663
228.254	693
228.633	682.8
229.011	685.2
229.39	690.2
229.769	689.4
230.148	682
230.527	709.4
230.905	683.4
231.284	680
231.664	677.4
232.043	698
232.422	687.2
232.801	674.4
233.181	696
233.56	676
233.94	678
234.319	678.2
234.699	686.2
235.079	739.6
235.458	736.6
235.838	705
236.218	675.2
236.598	676
236.978	671
237.358	676
237.738	685.8
238.119	694.8
238.499	672.2
238.88	688.4
239.26	706.4
239.641	673.6
240.021	683.4
240.402	676.2
240.783	678
241.163	683
241.544	678.6
241.925	687.4
242.306	696.4
242.687	675.2
243.069	682
243.45	694.4
243.831	680.2
244.212	676.4
244.594	730.4
244.975	698.6
245.357	684.4
245.739	675.4
246.12	689.6
246.502	702.6
246.884	675.8
247.266	686.6
247.648	697.2
248.03	712
248.412	689.6
248.794	701.6
249.176	684.6
249.559	695.4
249.941	681.4
250.323	680.4
250.706	680.2
251.089	688.6
251.471	691
251.854	687.8
252.237	686.4
252.62	693.6
253.002	693.6
253.385	689.4
253.769	704.8
254.152	687
254.535	692.4
254.918	672.6
255.301	688.2
255.685	676.8
256.068	671.4
256.452	707.2
256.835	695.8
257.219	694
257.603	702.2
257.986	683.2
258.37	693
258.754	671.4
259.138	686.4
259.522	708
259.906	671.8
260.29	692
260.675	683.4
261.059	688.6
261.443	677.2
261.828	687.8
262.212	680.6
262.597	673.8
262.981	676.2
263.366	689.6
263.751	680.8
264.136	673.6
264.521	680.2
264.906	673.4
265.291	689.8
265.676	675.8
266.061	682
266.446	702.2
266.831	678.6
267.217	711.8
267.602	685.4
267.987	688.2
268.373	674
268.759	695.4
269.144	691.6
269.53	676.6
269.916	674.2
270.302	678.6
270.688	688
271.074	691.8
271.46	700.2
271.846	730.2
272.232	687.2
272.618	681.2
273.004	680.4
273.391	692
273.777	696.6
274.164	688.8
274.55	707.6
274.937	693.2
275.324	683.4
275.71	693.2
276.097	691.2
276.484	672.6
276.871	683.8
277.258	698.4
277.645	669.8
278.032	674.6
278.419	684.2
278.807	695.4
279.194	670.4
279.581	676.8
279.969	697.6
280.356	689.6
280.744	692.4
281.131	712.8
281.519	697.4
281.907	666
282.295	684.2
282.682	698.2
283.07	679.4
283.458	708.8
283.846	701.6
284.235	698.2
284.623	702.8
285.011	674.8
285.399	688.6
285.788	688.6
286.176	673.6
286.565	702.2
286.953	681.2
287.342	681.2
287.731	677.8
288.119	672
288.508	676.4
288.897	689
289.286	680.2
289.675	693
290.064	698.2
290.453	686.8
290.821	681
291.21	695.4
291.599	682.2
291.989	690.6
292.378	698.4
292.768	707.2
293.157	700.2
293.547	698.4
293.936	678.4
294.326	679
294.716	685.4
295.106	683.2
295.496	694.8
295.886	705.2
296.276	690.2
296.666	685
297.056	679.4
297.446	676.6
297.836	704.6
298.227	683.4
298.617	689.4
299.008	704
299.398	691.2
299.789	679
300.179	690.4
300.57	702.2
300.961	684.6
301.352	689.4
301.742	699.6
302.133	690.6
302.524	683.8
302.915	691.8
303.307	671.2
303.698	693.4
304.089	691
304.48	687.2
304.872	692.8
305.263	684.4
305.655	674.8
306.046	688
306.438	693.4
306.829	685.4
307.221	695.8
307.613	692.6
308.005	705.6
308.397	704.4
308.789	711.6
309.181	713.4
309.573	703.4
309.965	699.4
310.357	680.6
310.749	708.2
311.142	684.2
311.534	683.8
311.926	700.6
312.319	702.8
312.711	677
313.104	708.4
313.497	682.2
313.889	731.8
314.282	699.6
314.675	723.4
315.068	691.8
315.461	692.6
315.854	719.8
316.247	696.2
316.64	683.2
317.033	686.4
317.405	694
317.798	685.8
318.192	695.8
318.585	681
318.979	685.2
319.372	673.4
319.766	687.4
320.16	692.8
320.553	714.6
320.947	717.6
321.341	691.4
321.735	682.8
322.129	666.2
322.523	720.6
322.917	681.8
323.311	702.8
323.705	696.8
324.099	701.4
324.494	705.6
324.888	702
325.282	687.6
325.677	711.2
326.071	703.8
326.466	704.8
326.861	695
327.255	705
327.65	708.8
328.045	718.2
328.44	695.6
328.835	687.4
329.23	676
329.625	719.2
330.02	688.8
330.415	714
330.81	685.4
331.206	697
331.601	682.6
331.996	691.2
332.37	714
332.766	674
333.161	715.6
333.557	688.4
333.953	687.8
334.348	1095.8
334.744	694.2
335.14	683.8
335.536	687
335.932	703
336.328	685
336.724	701
337.12	697.8
337.516	691.6
337.913	691.4
338.309	700
338.705	693.6
339.102	698.8
339.498	685.6
339.895	697.2
340.291	681
340.688	699.4
341.085	681
341.481	685.2
341.878	693.2
342.275	721.4
342.672	688
343.069	684.4
343.466	679
343.842	695.4
344.239	683.6
344.636	692.2
345.033	671.4
345.431	672.6
345.828	683.8
346.225	690
346.623	723.2
347.02	679.2
347.418	705.4
347.816	702.4
348.213	665.2
348.611	691.8
349.009	683.4
349.407	704.8
349.805	674.4
350.203	681.6
350.601	690.4
350.999	692
351.397	761
351.795	693.6
352.193	700.8
352.57	692.4
352.969	697.4
353.367	675.8
353.766	679.2
354.164	687.4
354.563	700.6
354.961	684.6
355.36	688.4
355.759	688
356.158	676
356.557	680.6
356.956	688.8
357.355	670.2
357.754	693.8
358.153	699.6
358.552	719
358.951	688
359.35	696.6
359.75	682.4
360.149	665
360.527	668
360.926	674.4
361.326	681
361.726	680
362.125	671.4
362.525	686.2
362.925	677.8
363.325	688
363.724	687.2
364.124	684.2
364.524	678.8
364.924	674.4
365.324	703.8
365.725	665.8
366.125	692.2
366.525	681.2
366.904	673.2
367.304	664.6
367.705	707.2
368.105	702
368.506	679.4
368.906	680.8
369.307	679.4
369.708	683
370.108	667.2
370.509	687.4
370.91	672.4
371.311	682.8
371.712	681.6
372.113	682.2
372.514	665.6
372.894	675.4
373.295	671.8
373.696	694
374.097	690.2
374.499	714.6
374.9	682.6
375.301	676.6
375.703	679.4
376.105	677.8
376.506	678.4
376.908	687.2
377.309	682.6
377.711	685.2
378.113	663.8
378.493	677.6
378.895	668
379.297	692
379.699	663.8
380.102	687.8
380.504	678.4
380.906	683.2
381.308	708
381.71	673.8
382.113	686.6
382.515	680.4
382.918	683.8
383.299	676.6
383.701	685.4
384.104	684.2
384.507	653.2
384.909	678
385.312	666.2
385.715	672
386.118	682
386.521	675
386.924	686.6
387.327	674
387.709	661
388.112	658.8
388.515	677.6
388.918	683.2
389.322	683.8
389.725	682
390.129	697.6
390.532	679.2
390.936	674.4
391.339	674.8
391.743	692.8
392.125	672
392.529	694.6
392.933	694
393.337	676.4
393.74	686
394.144	676.6
394.548	667.6
394.953	676.8
395.357	682.6
395.761	665.4
396.144	688.6
396.548	684.4
396.952	678.6
397.357	691
397.761	677.6
398.166	677.4
398.57	677.8
398.975	676.2
399.379	676
399.763	725.4
400.168	686.2
400.572	673.2
400.977	681.6
401.382	706.6
401.787	687.8
402.192	701.2
402.597	700.2
403.002	669.2
403.386	697.2
403.791	697.2
404.197	667.2
404.602	686.4
405.007	685
405.413	671
405.818	689.8
406.224	672
406.608	681.2
407.014	667.2
407.42	694.4
407.825	674.6
408.231	688.8
408.637	679.6
409.043	696.4
409.449	676.6
409.834	664.8
410.24	672.2
410.646	690.6
411.052	687.2
411.458	688.4
411.865	682.2
412.271	689
412.677	689.6
413.062	684.4
413.469	673.6
413.875	703.4
414.282	687
414.689	683.4
415.095	688.4
415.502	677
415.888	681.8
416.294	672.2
416.701	732.4
417.108	670.8
417.515	688.6
417.923	676.4
418.33	703.2
418.715	691
419.123	674.4
419.53	680.8
419.937	681.8
420.345	700.8
420.752	670.4
421.16	686.8
421.546	672.2
421.953	688.8
422.361	670
422.769	681.6
423.177	670.6
423.585	705.2
423.992	708.8
424.379	697
424.787	702
425.195	707.8
425.603	686.4
426.011	690.2
426.419	704.4
426.806	681.2
427.214	689.4
427.623	703.4
428.031	699.2
428.44	686.8
428.848	704.2
429.235	702.4
429.644	692.4
430.053	696.8
430.461	708.2
430.87	718.2
431.279	698.2
431.666	675.2
432.075	691.8
432.484	685
432.893	684.2
433.302	707.8
433.711	743
434.099	687.8
434.508	668
434.918	671.4
435.327	692
435.737	698.2
436.125	692.6
436.534	684.4
436.944	682.6
437.353	691.2
437.763	707.6
438.173	669
438.561	694
438.971	662.6
439.381	686.6
439.791	689
440.201	659.2
440.589	685.4
440.999	690
441.409	686.8
441.819	668.2
442.23	700.4
442.619	697
443.029	691.6
443.439	684.2
443.85	691.4
444.26	701.4
444.649	686.6
445.06	679
445.471	677
445.881	683.8
446.292	704.8
446.682	696.6
447.092	669.2
447.503	734.6
447.914	690.4
448.325	682
448.715	671.2
449.126	673
449.537	677
449.948	681.2
450.338	684.2
450.75	690.6
451.161	680
451.572	685.2
451.984	668.6
452.374	661
452.786	673.8
453.197	686.4
453.609	693.4
453.999	667.6
454.411	671.6
454.823	687.2
455.235	678.6
455.647	673.6
456.037	685
456.449	663
456.862	685.8
457.274	677.2
457.665	666.4
458.077	682.4
458.489	715.2
458.902	671.6
459.293	681
459.705	685.2
460.118	669.6
460.53	690.8
460.921	675.8
461.334	686
461.747	678.6
462.16	689
462.551	701.2
462.964	685.4
463.377	659.8
463.79	668
464.182	682.2
464.595	662.8
465.008	675.2
465.421	681.2
465.813	667.4
466.226	682.6
466.64	680
467.053	732.8
467.445	685.2
467.859	696.8
468.272	674.8
468.686	687.8
469.078	677.8
469.492	667.6
469.906	672.2
470.298	685.2
470.712	673.4
471.126	734.6
471.54	658.2
471.933	666
472.347	673.8
472.761	666.8
473.175	656.4
473.568	667
473.982	657.4
474.397	674.2
474.79	670.8
475.204	673.8
475.619	668
476.033	676.4
476.426	674.2
476.841	663.4
477.256	704
477.649	663.8
478.064	665.8
478.479	658
478.872	663
479.287	654.6
479.702	658.6
480.118	664.6
480.511	675.6
480.927	665.8
481.342	661.4
481.736	679
482.151	672.4
482.566	685.8
482.96	677.6
483.376	688.4
483.792	664.6
484.186	681
484.602	674.2
485.017	672.4
485.412	678
485.827	682.2
486.243	673.4
486.638	691.4
487.054	688.6
487.47	696
487.865	665.6
488.281	671.6
488.697	666
489.092	673.4
489.508	660.2
489.925	676.4
490.32	669.4
490.736	680.2
491.153	678.8
491.548	672.4
491.964	684.2
492.381	654
492.776	682.2
493.193	671.4
493.61	684.8
494.006	673.8
494.422	678.8
494.84	673.8
495.235	685.6
495.652	673.2
496.069	670
496.465	667
496.883	673.4
497.3	696.8
497.696	662.2
498.113	679
498.509	659
498.927	656.2
499.344	654
499.741	662.6
500.158	679.4
500.576	681.6
500.973	672.8
501.39	660.6
501.787	661.8
502.205	674.8
502.623	662.8
503.02	664.6
503.438	660.6
503.856	675.4
504.253	673.8
504.671	672.2
505.068	661.2
505.486	671.2
505.905	689.2
506.302	682.2
506.72	686.4
507.118	670
507.536	674.2
507.955	667.4
508.352	665
508.771	673.6
509.169	683
509.587	665.2
510.006	669.8
510.404	667.8
510.823	669
511.221	664.8
511.64	661.6
512.038	681.4
512.457	668.8
512.877	674.4
513.275	666
513.694	657.4
514.092	660.6
514.512	673.8
514.91	668.8
515.33	670.4
515.749	658.4
516.148	668.2
516.568	673
516.966	671.8
517.386	665.8
517.785	664.6
518.205	659.4
518.603	658.6
519.024	654.4
519.444	670.8
519.843	676.6
520.263	686.8
520.662	673.8
521.082	671
521.481	676.2
521.902	664.6
522.301	673.8
522.722	671.6
523.121	661.6
523.542	662.8
523.963	666.8
524.362	661.2
524.783	668.4
525.183	670.2
525.604	668.6
526.003	659
526.425	650.4
526.824	670.8
527.246	673.8
527.646	682.6
528.067	671
528.467	661
528.888	675.6
529.289	669
529.71	669.8
530.11	664.8
530.532	670.6
530.932	666.2
531.354	650.2
531.755	716
532.176	669.4
532.577	663.4
532.999	666.8
533.4	671.4
533.822	679.2
534.223	673.8
534.645	660.2
535.046	664.6
535.468	671.8
535.869	678.2
536.292	657.4
536.693	710.4
537.115	670
537.516	665.6
537.939	663
538.34	680.2
538.742	674.4
539.165	665.8
539.566	671.8
539.989	653.8
540.391	661.6
540.814	671.8
541.216	670.2
541.639	672.2
542.041	676.6
542.464	668.4
542.866	661.6
543.268	660
543.691	668.4
544.093	676.8
544.517	692.8
544.919	664
545.343	692.2
545.745	658.2
546.147	662.4
546.571	662.2
546.974	653.8
547.398	674.2
547.8	675.2
548.224	664.6
548.627	664.8
549.03	676
549.454	667
549.857	640.8
550.281	666.6
550.684	651
551.087	674.8
551.512	666.8
551.915	673
552.34	663.2
552.743	657.4
553.146	667.2
553.571	666.6
553.975	684
554.399	658.8
554.803	725.4
555.207	675.4
555.632	661.8
556.036	671.2
556.461	658.2
556.865	667
557.268	656.4
557.694	661
558.098	675.2
558.502	669.6
558.927	668.6
559.332	673.4
559.736	663.4
560.162	672.8
560.566	668.4
560.992	674.4
561.396	668.4
561.801	659.6
562.227	669.6
562.631	664.6
563.036	668.6
563.462	670.2
563.867	668
564.272	660
564.698	671
565.103	650.8
565.508	692.6
565.935	669.4
566.34	666.8
566.745	676.4
567.172	668
567.577	686.2
567.982	684.8
568.409	669.8
568.815	654
569.22	669.4
569.626	670.8
570.053	647.6
570.459	674.4
570.865	676.6
571.292	673.8
571.698	667.8
572.104	650.2
572.531	661
572.937	669.8
573.343	657.4
573.75	662.2
574.177	663.8
574.583	676.6
574.99	659.2
575.396	675.4
575.824	657.4
576.231	665.8
576.637	660.2
577.065	687.4
577.472	658
577.879	656.2
578.286	680.8
578.714	653.2
579.121	654
579.528	665.6
579.935	666.2
580.364	667.2
580.771	644.6
581.178	655.4
581.585	665.4
582.014	669.8
582.421	657.6
582.829	658.4
583.236	670.6
583.644	657
584.073	665.6
584.481	664.6
584.889	658
585.296	671.6
585.726	669.4
586.134	656.6
586.542	664.4
586.95	690.8
587.358	652.2
587.787	660.8
588.196	650.6
588.604	661.6
589.012	666
589.421	653.4
589.851	662.4
590.259	657.4
590.668	657.8
591.076	709
591.485	653.8
591.894	661.6
592.324	678.4
592.733	674
593.142	651
593.551	654
593.96	676.4
594.369	652
594.8	657.2
595.209	669.4
595.618	653.8
596.028	657.6
596.437	650.6
596.847	662.2
597.256	670
597.687	662.6
598.097	655.2
598.507	649.6
598.917	675.2
599.327	662.6
599.736	671.4
600.146	674.6
600.556	666
600.988	673.2
601.398	661
601.808	679.2
602.219	656.6
602.629	658.8
603.039	666.2
603.45	699.2
603.86	662.8
604.271	694
604.703	658
605.114	669.8
605.525	664.4
605.935	672.6
606.346	696.6
606.757	663.8
607.168	662.2
