#lambda/nm	C1
208.295	544
208.67	492.8
209.045	452.8
209.419	453.6
209.794	692.4
210.169	666.2
210.544	819.4
210.919	697
211.295	688.2
211.67	693.8
212.045	686.2
212.421	681.4
212.796	728.2
213.172	684.8
213.547	684.2
213.923	685
214.299	676.2
214.675	686
215.051	681.2
215.427	698.6
215.803	712.4
216.179	693.8
216.555	685.4
216.932	696.2
217.308	692.2
217.684	682.2
218.061	689.2
218.438	690
218.814	683.8
219.191	697.8
219.568	675.8
219.945	674.6
220.322	691.6
220.699	684.4
221.076	696.8
221.453	694.8
221.83	683
222.208	679.4
222.585	685.8
222.962	689
223.34	693.4
223.717	683.2
224.095	694.4
224.473	698
224.851	684.4
225.229	670.6
225.607	705
225.985	679.2
226.363	689.8
226.741	687
227.119	685.8
227.497	700.2
227.876	668.6
228.254	696.4
228.633	695.6
229.011	693.6
229.39	697.6
229.769	686
230.148	692.8
230.527	713.4
230.905	687.6
231.284	683.8
231.664	686.8
232.043	701.4
232.422	693
232.801	679.8
233.181	694.8
233.56	687
233.94	691.6
234.319	670.2
234.699	688.4
235.079	743
235.458	738.4
235.838	716.8
236.218	677
236.598	677.6
236.978	683.8
237.358	687
237.738	685.6
238.119	693.8
238.499	671.6
238.88	681
239.26	709.2
239.641	679
240.021	679.2
240.402	678
240.783	680
241.163	690.2
241.544	689
241.925	688.6
242.306	693.6
242.687	683
243.069	685.6
243.45	697.2
243.831	683.6
244.212	684.4
244.594	728
244.975	698.2
245.357	698.8
245.739	683.6
246.12	699
246.502	703
246.884	685
247.266	684.8
247.648	690.6
248.03	706
248.412	690
248.794	690.4
249.176	684.2
249.559	695.4
249.941	686.8
250.323	680.8
250.706	682.4
251.089	689.2
251.471	697
251.854	694.8
252.237	693.2
252.62	702.8
253.002	691.2
253.385	686
253.769	714.8
254.152	689.6
254.535	693
254.918	682.8
255.301	678.4
255.685	688
256.068	673.4
256.452	717
256.835	695.2
257.219	703.2
257.603	706
257.986	685
258.37	698.6
258.754	676.8
259.138	690.6
259.522	700.4
259.906	674.8
260.29	694
260.675	691.2
261.059	699.6
261.443	685
261.828	698.6
262.212	694.8
262.597	675.8
262.981	687.2
263.366	699.4
263.751	692.4
264.136	681.6
264.521	682
264.906	682.8
265.291	694.2
265.676	689.4
266.061	688.8
266.446	714.8
266.831	686.2
267.217	701.8
267.602	694.2
267.987	686.2
268.373	679.8
268.759	696.8
269.144	696.8
269.53	690.4
269.916	685.2
270.302	677
270.688	700.6
271.074	688
271.46	707.4
271.846	727.4
272.232	692.2
272.618	681
273.004	684.6
273.391	696.8
273.777	714.8
274.164	686.2
274.55	703.4
274.937	691.2
275.324	685.4
275.71	695.2
276.097	696.4
276.484	680.4
276.871	693.6
277.258	702.4
277.645	679.4
278.032	687.2
278.419	682.8
278.807	688.4
279.194	679.2
279.581	679.6
279.969	710
280.356	693.8
280.744	695.2
281.131	718
281.519	702.4
281.907	692.6
282.295	685
282.682	701.4
283.07	691.4
283.458	702.2
283.846	694
284.235	701
284.623	702.4
285.011	678.8
285.399	684.4
285.788	690.2
286.176	675.2
286.565	706.4
286.953	686
287.342	687.8
287.731	683.2
288.119	677.8
288.508	681.4
288.897	695.4
289.286	676.8
289.675	692
290.064	703
290.453	687
290.821	690.6
291.21	707.2
291.599	678.8
291.989	686
292.378	694.4
292.768	712.4
293.157	699.6
293.547	701.6
293.936	687.6
294.326	677.8
294.716	693.8
295.106	687.4
295.496	694.6
295.886	705.6
296.276	687.6
296.666	684.4
297.056	688.6
297.446	676.2
297.836	710
298.227	693
298.617	691.8
299.008	705.6
299.398	687.8
299.789	685.2
300.179	696.4
300.57	708.8
300.961	689.8
301.352	686.6
301.742	702.8
302.133	690.6
302.524	679
302.915	686.4
303.307	679
303.698	704.2
304.089	690.4
304.48	692.4
304.872	698.6
305.263	691.8
305.655	690.2
306.046	703.4
306.438	697.6
306.829	685.6
307.221	705.6
307.613	698.4
308.005	697.2
308.397	706.2
308.789	722.2
309.181	715.8
309.573	710.4
309.965	703.8
310.357	685.2
310.749	709.4
311.142	678
311.534	682.2
311.926	702.8
312.319	694.2
312.711	676
313.104	705.6
313.497	693.6
313.889	733.2
314.282	711
314.675	717.4
315.068	700.4
315.461	703.6
315.854	722.6
316.247	695.2
316.64	700.6
317.033	692.2
317.405	704
317.798	692.8
318.192	690.2
318.585	686.2
318.979	696.6
319.372	685.6
319.766	689.2
320.16	700.8
320.553	714.4
320.947	720
321.341	686.8
321.735	693.8
322.129	674.2
322.523	723
322.917	692.2
323.311	710.2
323.705	695.6
324.099	699.2
324.494	714
324.888	699.6
325.282	695.6
325.677	706
326.071	697.6
326.466	702.8
326.861	708.4
