#lambda/nm	C1
208.295	534.2
208.67	491.2
209.045	455.4
209.419	454.6
209.794	691.2
210.169	666.8
210.544	817.6
210.919	692.8
211.295	685
211.67	686.6
212.045	682.2
212.421	685
212.796	732.8
213.172	682.2
213.547	683.4
213.923	684.8
214.299	676
214.675	692.2
215.051	689.8
215.427	701
215.803	706.2
216.179	696.6
216.555	676
216.932	691.4
217.308	691.2
217.684	683.6
218.061	693.6
218.438	694.8
218.814	681.8
219.191	697
219.568	682.8
219.945	683
220.322	690.4
220.699	695.2
221.076	699.8
221.453	693
221.83	682.4
222.208	683.2
222.585	685.6
222.962	690.6
223.34	689
223.717	689.8
224.095	683.6
224.473	687
224.851	680
225.229	671
225.607	705.6
225.985	684
226.363	684.4
226.741	691
227.119	692.4
227.497	706.8
227.876	665.6
228.254	693.2
228.633	697.6
229.011	693
229.39	692
229.769	689
230.148	691
230.527	714.6
230.905	685
231.284	695.4
231.664	680.8
232.043	703.6
232.422	700.2
232.801	686.8
233.181	690.2
233.56	687.8
233.94	691.6
234.319	671.4
234.699	682
235.079	734.4
235.458	738.4
235.838	703.8
236.218	680
236.598	678.6
236.978	676.4
237.358	686.6
237.738	674.8
238.119	701.2
238.499	671.6
238.88	682.4
239.26	704.8
239.641	684
240.021	684.2
240.402	686.4
240.783	684
241.163	683.2
241.544	692.4
241.925	689.2
242.306	708
242.687	675.2
243.069	680.8
243.45	693.6
243.831	682.8
244.212	676
244.594	727.2
244.975	695
245.357	683.4
245.739	682
246.12	689.8
246.502	697
246.884	688.4
247.266	692.8
247.648	689.4
248.03	708.2
248.412	690
248.794	689.4
249.176	686.2
249.559	700.2
249.941	682
250.323	676.4
250.706	689.4
251.089	686.8
251.471	697.2
251.854	685.6
252.237	685.2
252.62	701.8
253.002	687
253.385	682.6
253.769	706.8
254.152	689.8
254.535	694.4
254.918	672.8
255.301	685.6
255.685	689.4
256.068	678
256.452	707.8
256.835	698
257.219	701.2
257.603	704.4
257.986	676.2
258.37	698.2
258.754	677.2
259.138	696.6
259.522	695.2
259.906	686.2
260.29	685.2
260.675	680.8
261.059	685.4
261.443	669.4
261.828	685.4
262.212	694.4
262.597	674.8
262.981	682
263.366	695
263.751	687.6
264.136	672.8
264.521	673.4
264.906	681.4
265.291	696.8
265.676	683
266.061	690.8
266.446	702.4
266.831	679.6
267.217	704.4
267.602	680.4
267.987	685.4
268.373	677
268.759	701.8
269.144	690.8
269.53	686
269.916	680.4
270.302	687.8
270.688	693.6
271.074	694.8
271.46	706.2
271.846	718.2
272.232	687.8
272.618	687.4
273.004	694.4
273.391	714
273.777	700
274.164	696
274.55	707
274.937	690.4
275.324	684.8
275.71	697.2
276.097	700.2
276.484	676
276.871	687.4
277.258	687.4
277.645	678.2
278.032	687.6
278.419	683.2
278.807	699
279.194	676.6
279.581	685.4
279.969	692.6
280.356	696.6
280.744	689.8
281.131	719.4
281.519	697.8
281.907	685.4
282.295	681.4
282.682	688
283.07	690.6
283.458	687.6
283.846	709.6
284.235	704.2
284.623	701
285.011	675.2
285.399	683.2
285.788	692.8
286.176	684.4
286.565	712
286.953	691
287.342	684.2
287.731	683.6
288.119	691.2
288.508	683
288.897	691.6
289.286	674.6
289.675	688
290.064	700
290.453	676.2
290.821	690
291.21	706
291.599	682.8
291.989	686.4
292.378	700.2
292.768	710.8
293.157	703.8
293.547	703
293.936	691
294.326	690.6
294.716	703.4
295.106	693.2
295.496	696
295.886	699.4
296.276	691.2
296.666	680.4
297.056	684.6
297.446	679.4
297.836	717.8
298.227	698
298.617	690.2
299.008	707.4
299.398	684.8
299.789	686.2
300.179	692.4
300.57	706
300.961	679.6
301.352	687
301.742	699
302.133	693.8
302.524	689.8
302.915	680.2
303.307	691.6
303.698	700.8
304.089	698.8
304.48	693.2
304.872	690.8
305.263	697.2
305.655	681.8
306.046	700.6
306.438	696
306.829	682
307.221	696
307.613	691.4
308.005	694.4
308.397	709.4
308.789	714.4
309.181	720.4
309.573	716.4
309.965	704
310.357	693.4
310.749	703
311.142	681
311.534	678.4
311.926	707
312.319	690.8
312.711	676.4
313.104	702.8
313.497	683
313.889	741.2
314.282	712.2
314.675	722.4
315.068	698.2
315.461	697.4
315.854	726.2
316.247	698.4
316.64	695.8
317.033	692.6
317.405	701
317.798	690
318.192	705.6
318.585	682.4
318.979	693.8
319.372	683.4
319.766	687.8
320.16	698.8
320.553	708.2
320.947	719.2
321.341	687.8
321.735	694.2
322.129	678.6
322.523	718.6
322.917	683.4
323.311	707.4
323.705	707.6
324.099	699.4
324.494	713.6
324.888	696.8
325.282	702.4
325.677	705.6
326.071	700.6
326.466	711.2
326.861	701.8
327.255	710.4
327.65	714.2
328.045	715.2
328.44	693
328.835	690.4
329.23	698.2
329.625	711
330.02	689.2
330.415	718.4
330.81	694.4
331.206	692.8
331.601	683
331.996	697.8
332.37	719
332.766	680.8
333.161	710.2
333.557	687.2
333.953	696.6
334.348	1132
334.744	691.8
335.14	686.6
335.536	688.4
335.932	706.8
336.328	690.6
336.724	706.4
337.12	688.4
337.516	701.4
337.913	702
338.309	715
338.705	695.4
339.102	705.2
339.498	696.4
339.895	707
340.291	688.4
340.688	701.6
341.085	687.2
341.481	686.8
341.878	694.6
342.275	720.8
342.672	683.4
343.069	696.8
343.466	678
343.842	705.2
344.239	686.2
344.636	690.4
345.033	677.4
345.431	682.8
345.828	689.6
346.225	687
346.623	725.4
347.02	687.8
347.418	695.2
347.816	718.4
348.213	680
348.611	696
349.009	682.2
349.407	701.2
349.805	673.2
350.203	676
350.601	700.2
350.999	685.8
351.397	750
351.795	690.8
352.193	699.2
352.57	696
352.969	699.8
353.367	676.2
353.766	681.2
354.164	681.8
354.563	701.4
354.961	687.8
355.36	686.6
355.759	684.4
356.158	678.6
356.557	685.2
356.956	671.4
357.355	674
357.754	683
358.153	691.2
358.552	715.2
358.951	682.2
359.35	697.2
359.75	684
360.149	668.2
360.527	670
360.926	691.2
361.326	684.2
361.726	678.4
362.125	679
362.525	689.4
362.925	687.8
363.325	690.6
363.724	687.4
364.124	672.8
364.524	679.6
364.924	691.2
365.324	698.2
365.725	670.6
366.125	689.8
366.525	681.6
366.904	669.8
367.304	658
367.705	706.8
368.105	699.2
368.506	684
368.906	686.6
369.307	679.8
369.708	686
370.108	663
370.509	689.8
370.91	669.8
371.311	681.8
371.712	678.4
372.113	679.8
372.514	657.8
372.894	669.4
373.295	678.4
373.696	698
374.097	691.6
374.499	719
374.9	690.6
375.301	668.8
375.703	686.2
376.105	672.2
376.506	680.2
376.908	696.8
377.309	681.4
377.711	683.4
378.113	680.4
378.493	680.2
378.895	675.8
379.297	693.2
379.699	671.8
380.102	689
380.504	682
380.906	672.2
381.308	704.6
381.71	682
382.113	691.6
382.515	682.4
382.918	687.6
383.299	683.4
383.701	690
384.104	684.8
384.507	660.2
384.909	676.6
385.312	665.8
385.715	658.8
386.118	670.8
386.521	668.2
386.924	689.8
387.327	677.8
387.709	659.6
388.112	657.6
388.515	678.8
388.918	674.2
389.322	679.4
389.725	674.4
390.129	705.8
390.532	671
390.936	676.6
391.339	677.2
391.743	675.6
392.125	668.2
392.529	692
392.933	699
393.337	688.6
393.74	685.2
394.144	685.2
394.548	672
394.953	672.4
395.357	687
395.761	675.4
396.144	678
396.548	685.2
396.952	684.8
397.357	689.6
397.761	677.8
398.166	680
398.57	680.4
398.975	669.2
399.379	685.6
399.763	738.2
400.168	683.8
400.572	682.4
400.977	680
401.382	705
401.787	691.8
402.192	704
402.597	692.6
403.002	670.8
403.386	697.2
403.791	704.2
404.197	686.6
404.602	688.4
405.007	690
405.413	681
405.818	686.4
406.224	681.8
406.608	680.4
407.014	672
407.42	704.8
407.825	681.8
408.231	695.8
408.637	684.4
409.043	701.8
409.449	677.6
409.834	676.6
410.24	687.2
410.646	696.6
411.052	685.8
411.458	682.2
411.865	697.2
412.271	690.8
412.677	683
413.062	689.8
413.469	671.8
413.875	715.8
414.282	707.6
414.689	683.4
415.095	681.2
415.502	672
415.888	677.4
416.294	669.4
416.701	732
417.108	671.6
417.515	697.4
417.923	676
418.33	704.4
418.715	695.8
419.123	680.2
419.53	676
419.937	675
420.345	703.6
420.752	679.2
421.16	700.4
421.546	679.8
421.953	689
422.361	682.2
422.769	687.4
423.177	680
423.585	708.4
423.992	707
424.379	698
424.787	699
425.195	716.2
425.603	683.6
426.011	704.6
426.419	699.4
426.806	690.8
427.214	691
427.623	704.6
428.031	704
428.44	686.4
428.848	697.4
429.235	699.6
429.644	694
430.053	682.2
430.461	711
430.87	720.8
431.279	707
431.666	685.2
432.075	699
432.484	700.2
432.893	684.8
433.302	716.2
433.711	741.6
434.099	695.2
434.508	686.4
434.918	675.6
435.327	695.4
435.737	690.4
436.125	685.2
436.534	689
436.944	697.6
437.353	696.8
437.763	710.4
438.173	678.2
438.561	693.8
438.971	674
439.381	686
439.791	692.4
440.201	663.6
440.589	688.4
440.999	690.8
441.409	689.8
441.819	667.6
442.23	696.6
442.619	699
443.029	684.6
443.439	685.6
443.85	689.2
444.26	696
444.649	687.4
445.06	689.6
445.471	674.8
445.881	684.6
446.292	696.6
446.682	709.8
447.092	664.6
447.503	745.4
447.914	685.4
448.325	683.2
448.715	683.8
449.126	669.8
449.537	685.8
449.948	677.4
450.338	683.6
450.75	690.8
451.161	686.4
451.572	682.2
451.984	679.2
452.374	662.2
452.786	670.6
453.197	692.4
453.609	693.4
453.999	669.4
454.411	671.2
454.823	693.8
455.235	675.2
455.647	676.4
456.037	686
456.449	669
456.862	675.2
457.274	676.8
457.665	659
458.077	685.4
458.489	717
458.902	672.6
459.293	678.8
459.705	678.2
460.118	673
460.53	678.8
460.921	681.4
461.334	685
461.747	676.6
