#lambda/nm	C1
208.295	543
208.67	495.6
209.045	455
209.419	454.2
209.794	687.4
210.169	662.4
210.544	803.2
210.919	702.8
211.295	678.4
211.67	695.2
212.045	686.4
212.421	678.6
212.796	731.2
213.172	682.2
213.547	687.2
213.923	676.2
214.299	682.2
214.675	684.6
215.051	686
215.427	696
215.803	707.4
216.179	689.4
216.555	677.6
216.932	697.6
217.308	685.6
217.684	674
218.061	693.8
218.438	691
218.814	676.4
219.191	693.8
219.568	685.6
219.945	683.6
220.322	691.6
220.699	693
221.076	686.2
221.453	693.2
221.83	684
222.208	683.6
222.585	690.8
222.962	694.4
223.34	697.8
223.717	692.6
224.095	687
224.473	690
224.851	681.8
225.229	677
225.607	703.8
225.985	681.2
226.363	687.8
226.741	692.6
227.119	685.6
227.497	695.2
227.876	674.6
228.254	694.6
228.633	687
229.011	680.4
229.39	684.8
229.769	683.4
230.148	686.8
230.527	708.6
230.905	686
231.284	685.8
231.664	685
232.043	704.4
232.422	694.4
232.801	679.2
233.181	695.8
233.56	677.4
233.94	682.2
234.319	683.6
234.699	684.6
235.079	741.2
235.458	731.6
235.838	701.8
236.218	680.4
236.598	685
236.978	686
237.358	686.4
237.738	680.8
238.119	692
238.499	675.2
238.88	686.8
239.26	708.4
239.641	682.2
240.021	684.2
240.402	694.6
240.783	679.4
241.163	685.8
241.544	686.8
241.925	681.4
242.306	710
242.687	685.4
243.069	687
243.45	690
243.831	682.2
244.212	680.4
244.594	726.8
244.975	694
245.357	694.2
245.739	676.4
246.12	689
246.502	708.4
246.884	682.2
247.266	696
247.648	700
248.03	717.8
248.412	698.2
248.794	698.2
249.176	689.8
249.559	699
249.941	677.6
250.323	678.6
250.706	669.2
251.089	691
251.471	693
251.854	695.8
252.237	689.2
252.62	694.2
253.002	691
253.385	691.6
253.769	706
254.152	686.2
254.535	699.8
254.918	680.8
255.301	681.2
255.685	684.4
256.068	683.6
256.452	717.6
256.835	692.2
257.219	699.8
257.603	713.4
257.986	680.6
258.37	700.8
258.754	685
259.138	695.8
259.522	701.6
259.906	695.4
260.29	699.8
260.675	685.8
261.059	692.6
261.443	680.6
261.828	698.2
262.212	698.4
262.597	682
262.981	689.2
263.366	696.6
263.751	693.2
264.136	679.4
264.521	688
264.906	675.6
265.291	697.2
265.676	683
266.061	695.6
266.446	711.2
266.831	689.4
267.217	713.6
267.602	699.8
267.987	688
268.373	688.8
268.759	705.6
269.144	703
269.53	689.6
269.916	686.4
270.302	685.4
270.688	690.8
271.074	689.6
271.46	712
271.846	723
272.232	694.8
272.618	682.2
273.004	681
273.391	702.2
273.777	711.4
274.164	693.2
274.55	709
274.937	694
275.324	685.8
275.71	704.8
276.097	689.4
276.484	684.4
276.871	696.2
277.258	692.4
277.645	668.4
278.032	679.2
278.419	680.8
278.807	690.6
279.194	674
279.581	677
279.969	689.2
280.356	690.6
280.744	690
281.131	714.2
281.519	699.4
281.907	689
282.295	683.6
282.682	704
283.07	686.6
283.458	701
283.846	706.2
284.235	696
284.623	702.6
285.011	686
285.399	694.4
285.788	682
286.176	675.8
286.565	701.8
286.953	690.2
287.342	683.2
287.731	684.4
288.119	677.8
288.508	682.6
288.897	686.8
289.286	675.4
289.675	684.2
290.064	695
290.453	685.8
290.821	691
